21-Sep-2023 19:27:41 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-1.5007508e+01	1.8663455e-02	-3.3900390e+01	1.6543314e-02	-4.3366112e+01	1.4241924e-02	-5.6450879e+01	1.1608712e-02	-7.4612803e+01	7.6595496e-03	-9.7324849e+01	9.6619124e-04	-1.7160702e+02
-1.4707508e+01	1.9084698e-02	-3.2944099e+01	1.6611944e-02	-4.2191820e+01	1.4263699e-02	-5.6942223e+01	1.1163176e-02	-7.4238575e+01	7.4456133e-03	-9.6151109e+01	1.1007493e-03	-5.6655714e+01
-1.4407508e+01	2.0611668e-02	-3.2282952e+01	1.7806140e-02	-4.1392233e+01	1.4869317e-02	-5.5761735e+01	1.2080413e-02	-6.9674752e+01	8.9719896e-03	-9.0271814e+01	7.5449203e-04	-1.3681367e+02
-1.4107508e+01	2.0554262e-02	-3.2113338e+01	1.7806658e-02	-4.1070187e+01	1.4965743e-02	-5.4754073e+01	1.1398746e-02	-7.0151836e+01	8.5399240e-03	-9.6708811e+01	1.4259280e-03	-1.5617799e+02
-1.3807508e+01	2.1117032e-02	-3.0583101e+01	1.8869092e-02	-4.0820947e+01	1.5857774e-02	-5.0589990e+01	1.2054975e-02	-6.7836142e+01	8.9571541e-03	-9.0441529e+01	2.8246371e-03	-3.8953334e+01
-1.3507508e+01	2.2057254e-02	-3.1151580e+01	1.9079568e-02	-3.9112491e+01	1.6783928e-02	-5.0058247e+01	1.3678217e-02	-7.2384849e+01	1.0010822e-02	-9.1384003e+01	2.9282576e-04	-9.7581365e+01
-1.3207508e+01	2.2730872e-02	-3.0287195e+01	2.0046643e-02	-3.8044677e+01	1.7099063e-02	-5.1431538e+01	1.3466224e-02	-6.9504156e+01	1.0401339e-02	-8.8652663e+01	7.1588866e-04	-4.2634953e+01
-1.2907508e+01	2.3230523e-02	-2.8429830e+01	2.0589279e-02	-3.7870089e+01	1.7974925e-02	-5.0238736e+01	1.4366978e-02	-7.0171604e+01	1.1440031e-02	-8.7725537e+01	1.5598351e-03	-1.2835424e+02
-1.2607508e+01	2.4191502e-02	-2.8778865e+01	2.1974788e-02	-3.7431995e+01	1.7974154e-02	-4.7981167e+01	1.4847232e-02	-6.2943635e+01	1.0639797e-02	-8.1944779e+01	1.5453785e-03	-5.7266766e+01
-1.2307508e+01	2.5313793e-02	-2.7841716e+01	2.2754981e-02	-3.7245714e+01	1.9597418e-02	-4.5125670e+01	1.6400859e-02	-6.4209568e+01	1.2630897e-02	-8.3839340e+01	7.8112142e-04	-9.1229438e+01
-1.2007508e+01	2.5922633e-02	-2.6118966e+01	2.3259355e-02	-3.4906929e+01	1.9821460e-02	-4.6852250e+01	1.6575401e-02	-6.5145596e+01	1.1908405e-02	-8.1897163e+01	9.5129559e-04	1.1514237e+01
-1.1707508e+01	2.6968351e-02	-2.6248335e+01	2.4449300e-02	-3.5130703e+01	2.1644800e-02	-4.6272927e+01	1.7758383e-02	-5.7406553e+01	1.3813739e-02	-7.8300863e+01	7.4092712e-04	9.0039170e+00
-1.1407508e+01	2.7980180e-02	-2.6081874e+01	2.5376142e-02	-3.4317262e+01	2.2092190e-02	-4.4554057e+01	1.7576292e-02	-5.8181898e+01	1.3977538e-02	-7.9013417e+01	5.2160533e-04	-4.6135715e+01
-1.1107508e+01	2.9102214e-02	-2.5854065e+01	2.6135492e-02	-3.3884180e+01	2.2647735e-02	-4.3792915e+01	1.8834293e-02	-5.8042602e+01	1.5682737e-02	-7.7309663e+01	1.0821126e-03	-3.6484871e+01
-1.0807508e+01	3.0645797e-02	-2.4496533e+01	2.7387412e-02	-3.2840485e+01	2.4226712e-02	-4.2775616e+01	2.0227279e-02	-5.4893250e+01	1.6640158e-02	-7.6005490e+01	8.6232368e-04	-1.5586787e+02
-1.0507508e+01	3.1447861e-02	-2.4834683e+01	2.8543055e-02	-3.1977385e+01	2.5690885e-02	-4.3527981e+01	2.1456515e-02	-5.7746818e+01	1.7197570e-02	-7.5044190e+01	4.0806459e-04	-1.0544156e+02
-1.0207508e+01	3.2516767e-02	-2.4146151e+01	2.9570584e-02	-3.0943692e+01	2.6428274e-02	-4.0184336e+01	2.2667497e-02	-5.7762557e+01	1.7786498e-02	-7.4608235e+01	1.2535966e-03	-1.1831624e+02
-9.9075075e+00	3.4442103e-02	-2.2786933e+01	3.1683024e-02	-3.1455687e+01	2.6978566e-02	-4.0686560e+01	2.3732067e-02	-5.3373152e+01	1.9087441e-02	-6.8666179e+01	1.4684570e-03	-1.2178138e+02
-9.6075075e+00	3.5302561e-02	-2.2720875e+01	3.2319080e-02	-2.9979744e+01	2.8664585e-02	-4.0991849e+01	2.3861984e-02	-5.2411208e+01	1.9527050e-02	-7.1575510e+01	2.2454791e-03	-1.3344318e+02
-9.3075075e+00	3.6649280e-02	-2.1851537e+01	3.3934825e-02	-2.9034238e+01	3.0489453e-02	-3.6595678e+01	2.6261700e-02	-5.1079248e+01	2.0879365e-02	-6.5712546e+01	2.4271434e-03	-7.4080287e+01
