21-Sep-2023 18:0:9 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-1.5022823e+01	2.4249930e-02	-5.4813389e+01	1.9543128e-02	-6.9399852e+01	1.4150235e-02	-9.2052097e+01	1.0480540e-02	-1.1475490e+02	5.9517921e-03	-1.4254439e+02	6.2188774e-04	-3.7768954e+01
-1.4722823e+01	2.5197178e-02	-5.2587930e+01	2.0256898e-02	-6.8663385e+01	1.5050572e-02	-8.6485482e+01	1.1233049e-02	-1.1498213e+02	6.2026913e-03	-1.4571119e+02	2.8367856e-03	-6.8786581e+01
-1.4422823e+01	2.6125786e-02	-5.1913003e+01	2.0633224e-02	-6.6807139e+01	1.5205168e-02	-8.8838928e+01	1.0366585e-02	-1.1371975e+02	6.8519691e-03	-1.4701439e+02	1.0109526e-03	-2.7628107e+01
-1.4122823e+01	2.7485492e-02	-5.1081468e+01	2.1978254e-02	-6.4968442e+01	1.6964663e-02	-8.5048866e+01	1.1798701e-02	-1.0678665e+02	6.3104896e-03	-1.3834044e+02	8.0645184e-04	-8.7595217e+00
-1.3822823e+01	2.7970395e-02	-4.9695813e+01	2.2817807e-02	-6.4001103e+01	1.6587372e-02	-8.2976711e+01	1.2138622e-02	-1.0620910e+02	7.3888473e-03	-1.2737665e+02	6.1330545e-04	8.3741786e+00
-1.3522823e+01	2.9381060e-02	-4.8585792e+01	2.3740176e-02	-6.3366903e+01	1.7708677e-02	-8.0266770e+01	1.2551366e-02	-1.0344945e+02	6.9773349e-03	-1.3602866e+02	9.1287617e-04	-3.3529606e+01
-1.3222823e+01	3.0751167e-02	-4.7854836e+01	2.5372449e-02	-6.0635600e+01	1.8665338e-02	-7.7494788e+01	1.4523499e-02	-1.0127588e+02	8.0429265e-03	-1.3193357e+02	2.0482967e-03	-3.0936736e+01
-1.2922823e+01	3.1834754e-02	-4.6758118e+01	2.5808286e-02	-6.0654098e+01	1.9910608e-02	-7.8458864e+01	1.4889055e-02	-9.6110686e+01	8.6667014e-03	-1.2825992e+02	1.2156359e-03	4.4734758e+00
-1.2622823e+01	3.3550976e-02	-4.4975861e+01	2.7730461e-02	-5.8952203e+01	2.1105494e-02	-7.6543486e+01	1.5730639e-02	-9.8207198e+01	1.0559884e-02	-1.2715269e+02	8.3684122e-04	-4.9873844e+01
-1.2322823e+01	3.4203590e-02	-4.4988037e+01	2.8730650e-02	-5.7659367e+01	2.1800387e-02	-7.3607139e+01	1.6685732e-02	-9.6757038e+01	1.0104494e-02	-1.2109246e+02	1.2354403e-03	-8.5295883e+01
