21-Sep-2023 18:53:40 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-1.5013514e+01	2.0256627e-02	-3.9099987e+01	1.7368059e-02	-4.9424498e+01	1.3635657e-02	-6.7069534e+01	1.0411404e-02	-8.2206877e+01	7.2646986e-03	-1.0906122e+02	1.6003946e-03	7.7613994e+00
-1.4713514e+01	2.1302556e-02	-3.8923811e+01	1.8118819e-02	-4.9858787e+01	1.4705312e-02	-6.4998713e+01	1.1811113e-02	-8.4679782e+01	7.3373550e-03	-1.0789622e+02	7.2868611e-04	1.6262700e+01
-1.4413514e+01	2.1538453e-02	-3.8111315e+01	1.9089814e-02	-4.7162601e+01	1.4834749e-02	-6.5577841e+01	1.1038869e-02	-8.1009894e+01	7.8081958e-03	-1.1029554e+02	1.3758435e-03	7.9577040e+00
-1.4113514e+01	2.2784288e-02	-3.6546220e+01	1.9671994e-02	-4.6496008e+01	1.6115499e-02	-6.2748277e+01	1.1670035e-02	-7.8274051e+01	7.7481008e-03	-1.0593329e+02	6.0427323e-04	-1.2705451e+02
-1.3813514e+01	2.2967822e-02	-3.6195647e+01	2.0094746e-02	-4.6644280e+01	1.6503634e-02	-5.8977235e+01	1.1895045e-02	-8.0518581e+01	9.6665142e-03	-1.0299230e+02	9.5590458e-04	-9.7137141e+01
-1.3513514e+01	2.4329860e-02	-3.4810201e+01	2.1002418e-02	-4.5875881e+01	1.7127937e-02	-5.7859034e+01	1.3500839e-02	-7.7013962e+01	9.7996077e-03	-9.7458506e+01	4.6597383e-04	-9.4468755e+01
-1.3213514e+01	2.5079863e-02	-3.4245153e+01	2.1890309e-02	-4.4212616e+01	1.8657303e-02	-6.0333892e+01	1.4713418e-02	-7.9705470e+01	1.1076597e-02	-9.6537474e+01	1.8243907e-03	-1.3878290e+02
-1.2913514e+01	2.5852654e-02	-3.3443349e+01	2.2820438e-02	-4.3259451e+01	1.9159676e-02	-5.5220960e+01	1.4731537e-02	-7.4007503e+01	1.1093215e-02	-9.7236411e+01	9.3275273e-04	-1.2976974e+02
-1.2613514e+01	2.6762037e-02	-3.2479190e+01	2.3265681e-02	-4.2577044e+01	1.9626271e-02	-5.4208937e+01	1.5445407e-02	-7.3675763e+01	1.1767557e-02	-9.5721072e+01	4.1299897e-04	-1.0162891e+02
-1.2313514e+01	2.7347918e-02	-3.2796934e+01	2.3981408e-02	-4.3223350e+01	2.0249794e-02	-5.7782426e+01	1.6170544e-02	-7.2946172e+01	1.2138012e-02	-8.9928394e+01	1.1034865e-03	-4.7055788e+01
-1.2013514e+01	2.8572589e-02	-3.1408671e+01	2.5251923e-02	-4.1664410e+01	2.0494861e-02	-5.3501184e+01	1.6705790e-02	-6.9284248e+01	1.3269690e-02	-9.4769527e+01	9.4067420e-04	5.3953365e+00
