21-Sep-2023 17:59:23 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-1.4971471e+01	2.5062694e-02	-5.4238859e+01	1.9432983e-02	-6.9931762e+01	1.4899551e-02	-8.6953342e+01	1.0614542e-02	-1.1349998e+02	6.0575660e-03	-1.4124649e+02	9.3569801e-04	-1.2428120e+02
-1.4671471e+01	2.6027146e-02	-5.2121885e+01	2.0531157e-02	-6.9011192e+01	1.5794212e-02	-8.7935105e+01	1.0039704e-02	-1.1343369e+02	6.6214657e-03	-1.4234670e+02	2.7912471e-03	-2.7197680e+01
-1.4371471e+01	2.6022773e-02	-5.1984363e+01	2.0973857e-02	-6.5912954e+01	1.5609332e-02	-8.9973735e+01	1.0818758e-02	-1.1312274e+02	6.7659542e-03	-1.4199287e+02	1.6954189e-03	-4.2994844e+01
-1.4071471e+01	2.8253785e-02	-4.9867622e+01	2.2623780e-02	-6.4711244e+01	1.6605787e-02	-8.2925665e+01	1.1445260e-02	-1.0858537e+02	7.3459245e-03	-1.4032854e+02	4.1760343e-04	-3.7963904e+01
-1.3771471e+01	2.8705145e-02	-4.9733768e+01	2.3082423e-02	-6.3912175e+01	1.7295662e-02	-8.0352103e+01	1.2870940e-02	-1.0784705e+02	7.7719491e-03	-1.3311312e+02	1.0713127e-03	-9.0452601e+01
-1.3471471e+01	2.9671053e-02	-4.8869113e+01	2.4236658e-02	-6.2576141e+01	1.8455396e-02	-8.0956014e+01	1.3209805e-02	-1.0238198e+02	7.8599690e-03	-1.3421617e+02	2.1067630e-03	-1.0018323e+02
-1.3171471e+01	3.0769464e-02	-4.7311010e+01	2.5153855e-02	-6.1430184e+01	1.9391831e-02	-8.0065213e+01	1.3226132e-02	-1.0357292e+02	8.5379199e-03	-1.2762729e+02	2.9884002e-03	-2.5960777e+01
-1.2871471e+01	3.1853208e-02	-4.6418381e+01	2.6159918e-02	-6.0104515e+01	1.9810026e-02	-7.7981600e+01	1.4890617e-02	-1.0015139e+02	8.7168514e-03	-1.3258189e+02	3.6017003e-03	-1.4332141e+02
-1.2571471e+01	3.3211007e-02	-4.6076163e+01	2.7241497e-02	-5.8625656e+01	2.1327733e-02	-7.6261961e+01	1.5139778e-02	-9.8811460e+01	9.3666099e-03	-1.2701650e+02	3.0724886e-03	-1.4611515e+01
-1.2271471e+01	3.4387723e-02	-4.5181128e+01	2.8366964e-02	-5.8091191e+01	2.1264335e-02	-7.3991096e+01	1.5186305e-02	-9.4711013e+01	9.6780120e-03	-1.2333440e+02	1.5984167e-03	-9.6095803e+01
-1.1971471e+01	3.5749515e-02	-4.3831116e+01	2.9390382e-02	-5.5752892e+01	2.3047785e-02	-7.2074372e+01	1.6080020e-02	-9.3410178e+01	1.1788548e-02	-1.2256385e+02	1.7872511e-03	-8.5733488e+01
-1.1671471e+01	3.7520588e-02	-4.2998119e+01	3.1356026e-02	-5.5147656e+01	2.5001689e-02	-7.0591216e+01	1.8283136e-02	-9.0818900e+01	1.2314319e-02	-1.2205536e+02	2.7911092e-04	-1.3038742e+02
-1.1371471e+01	3.9307979e-02	-4.2353210e+01	3.2749953e-02	-5.3846432e+01	2.6421814e-02	-6.9755393e+01	1.9480347e-02	-8.7182139e+01	1.3254373e-02	-1.1477140e+02	1.2809910e-03	-4.3764647e+01
-1.1071471e+01	4.1786339e-02	-4.0785325e+01	3.5159015e-02	-5.1675235e+01	2.7494520e-02	-6.6966420e+01	2.0883632e-02	-8.7302951e+01	1.3582304e-02	-1.1280395e+02	9.1002142e-04	-4.9560614e+01
-1.0771471e+01	4.2238864e-02	-4.0057344e+01	3.5368549e-02	-5.1399421e+01	2.8426205e-02	-6.7275397e+01	2.1345305e-02	-8.4544885e+01	1.3582621e-02	-1.1136279e+02	4.4596978e-04	-4.7774128e+01
