21-Sep-2023 19:28:32 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-1.4977477e+01	1.9414598e-02	-3.3788537e+01	1.6925665e-02	-4.3810583e+01	1.3777532e-02	-5.8273040e+01	1.1556632e-02	-7.4651368e+01	7.7089361e-03	-9.0837336e+01	1.9748298e-03	-1.3181737e+01
-1.4677477e+01	1.9376764e-02	-3.1545273e+01	1.6839139e-02	-4.2562915e+01	1.3802831e-02	-5.6297807e+01	1.0524205e-02	-6.8700384e+01	7.9598282e-03	-9.8545851e+01	1.3706473e-03	-1.1899566e+02
-1.4377477e+01	2.0015319e-02	-3.2540805e+01	1.7154138e-02	-4.2595162e+01	1.4468675e-02	-5.4278939e+01	1.1289213e-02	-7.2888675e+01	8.6161419e-03	-9.2558731e+01	5.2939703e-04	-6.6116895e+00
-1.4077477e+01	2.0875058e-02	-3.1942490e+01	1.7980188e-02	-3.9156835e+01	1.5705712e-02	-5.4888300e+01	1.2234786e-02	-6.9362597e+01	9.3988679e-03	-8.9455511e+01	1.7445538e-03	-5.0458626e+01
-1.3777477e+01	2.1318145e-02	-2.9477047e+01	1.9005749e-02	-3.9311282e+01	1.5314460e-02	-5.4775964e+01	1.2155333e-02	-7.1278299e+01	8.3460042e-03	-9.1610186e+01	6.5036062e-04	-9.1156428e+01
-1.3477477e+01	2.1417374e-02	-3.0765772e+01	1.9665977e-02	-4.0699566e+01	1.6141347e-02	-5.3425528e+01	1.3646063e-02	-6.7671978e+01	1.0137616e-02	-9.1575633e+01	1.1374406e-03	-1.2400503e+02
-1.3177477e+01	2.2849904e-02	-2.9901164e+01	1.9977346e-02	-3.9985588e+01	1.6906724e-02	-5.1345331e+01	1.4021968e-02	-6.6874886e+01	1.0139441e-02	-8.6337875e+01	1.5766339e-03	-3.8622576e+01
-1.2877477e+01	2.3440225e-02	-3.0329313e+01	2.1226262e-02	-3.7784334e+01	1.8043443e-02	-4.8567984e+01	1.3879777e-02	-6.1757052e+01	1.1110966e-02	-8.5039667e+01	6.1161634e-04	-6.3844285e+01
-1.2577477e+01	2.4047044e-02	-2.8435259e+01	2.1628025e-02	-3.7437802e+01	1.8929270e-02	-4.9722474e+01	1.5000033e-02	-6.3585576e+01	1.1152555e-02	-8.4661264e+01	1.8827115e-03	-1.3213773e+02
-1.2277477e+01	2.5437222e-02	-2.8520711e+01	2.2727250e-02	-3.7135453e+01	1.9094894e-02	-4.7410123e+01	1.6082206e-02	-6.5447194e+01	1.2483713e-02	-8.4627607e+01	3.0130935e-03	-4.2803107e+00
