21-Sep-2023 20:16:45 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
5.4405405e+00	1.6288852e-01	-2.2980251e+01	1.4677602e-01	-2.9682811e+01	1.2784366e-01	-3.7906034e+01	1.0832748e-01	-4.8333679e+01	8.5619267e-02	-6.1069604e+01	5.5256294e-03	-1.2873420e+02
5.7405405e+00	1.4808478e-01	-2.4795288e+01	1.3276878e-01	-3.1633168e+01	1.1465572e-01	-4.0860268e+01	9.4989561e-02	-5.1845221e+01	7.3934475e-02	-6.4798536e+01	4.1890709e-03	-1.2601127e+02
6.0405405e+00	1.3587598e-01	-2.6096066e+01	1.2139356e-01	-3.3415240e+01	1.0471171e-01	-4.2816933e+01	8.5073983e-02	-5.4703711e+01	6.5502206e-02	-7.0035030e+01	3.1929627e-03	-1.1598081e+02
6.3405405e+00	1.2216018e-01	-2.8231550e+01	1.0824226e-01	-3.6053821e+01	9.1994744e-02	-4.6144441e+01	7.4142421e-02	-5.9016318e+01	5.5608076e-02	-7.4475624e+01	2.4660502e-03	-1.3213312e+02
6.6405405e+00	1.1946776e-01	-2.8405748e+01	1.0474058e-01	-3.6705485e+01	8.9274714e-02	-4.6746687e+01	7.1657929e-02	-5.9623445e+01	5.3953177e-02	-7.5389786e+01	3.1775642e-03	-1.7420192e+02
6.9405405e+00	1.0917859e-01	-3.0151096e+01	9.5054546e-02	-3.8794379e+01	8.0175771e-02	-4.8894566e+01	6.3134868e-02	-6.3116419e+01	4.6487000e-02	-8.0653415e+01	9.1289806e-04	-4.0165623e+01
7.2405405e+00	9.9110827e-02	-3.2093192e+01	8.6632131e-02	-4.1010658e+01	7.1136670e-02	-5.2853853e+01	5.6086351e-02	-6.7282173e+01	4.0441455e-02	-8.5055993e+01	7.2217724e-04	-7.5024309e+01
7.5405405e+00	9.4766443e-02	-3.3226941e+01	8.1587634e-02	-4.2868035e+01	6.7240379e-02	-5.4609442e+01	5.2528052e-02	-6.9090986e+01	3.7570206e-02	-8.8114584e+01	8.3802685e-04	-4.9461752e+01
7.8405405e+00	8.8871287e-02	-3.4389040e+01	7.6431925e-02	-4.4314706e+01	6.2165453e-02	-5.6798763e+01	4.8397165e-02	-7.2392159e+01	3.3504316e-02	-8.9918398e+01	1.8153944e-03	-3.9346544e+01
8.1405405e+00	8.2668984e-02	-3.5921012e+01	7.0314457e-02	-4.6128769e+01	5.6745446e-02	-5.9509041e+01	4.3681841e-02	-7.4870837e+01	2.9649465e-02	-9.5591203e+01	1.6032194e-03	-8.3145209e+01
8.4405405e+00	7.8732510e-02	-3.6665191e+01	6.6760953e-02	-4.7596340e+01	5.4145052e-02	-5.9987183e+01	4.0527351e-02	-7.6809351e+01	2.8385031e-02	-9.8983071e+01	2.5137582e-03	-1.9214928e+01
8.7405405e+00	7.4729217e-02	-3.7930513e+01	6.3288667e-02	-4.8900937e+01	5.0832402e-02	-6.1951655e+01	3.7441299e-02	-7.9104314e+01	2.5328726e-02	-1.0063257e+02	3.2263010e-03	-9.1248272e+00
9.0405405e+00	6.8560544e-02	-4.0253742e+01	5.7339590e-02	-5.1036322e+01	4.5455122e-02	-6.5676715e+01	3.3677127e-02	-8.2985184e+01	2.2117159e-02	-1.0560178e+02	1.7958991e-03	-3.7238527e+01
9.3405405e+00	6.6012200e-02	-4.1218519e+01	5.5072228e-02	-5.2529502e+01	4.2790936e-02	-6.7300872e+01	3.1450193e-02	-8.4507243e+01	2.0781294e-02	-1.0872396e+02	2.0470297e-03	-1.5061299e+02
9.6405405e+00	6.3178256e-02	-4.1923835e+01	5.2784799e-02	-5.3637742e+01	4.0921342e-02	-6.8943637e+01	3.0005772e-02	-8.6187095e+01	1.8889373e-02	-1.1069693e+02	1.4360326e-03	-1.5151643e+02
9.9405405e+00	5.9306954e-02	-4.3503564e+01	4.8490739e-02	-5.6180755e+01	3.7148576e-02	-7.2552517e+01	2.6850982e-02	-9.0767776e+01	1.7325024e-02	-1.1652621e+02	1.7571390e-03	-1.5643761e+02
1.0240541e+01	5.5016813e-02	-4.5242513e+01	4.5316872e-02	-5.8081859e+01	3.5003857e-02	-7.4656328e+01	2.4320704e-02	-9.5134029e+01	1.5693945e-02	-1.1997468e+02	2.3124147e-03	-1.2817217e+02
1.0540541e+01	5.3833131e-02	-4.6103387e+01	4.3585761e-02	-5.8841981e+01	3.2587838e-02	-7.5404043e+01	2.4106514e-02	-9.5235195e+01	1.4537257e-02	-1.2477879e+02	1.9869734e-03	-5.8729044e+01
1.0840541e+01	5.0456267e-02	-4.7705403e+01	4.1055449e-02	-6.0826510e+01	3.1210651e-02	-7.8290591e+01	2.2168271e-02	-9.8786308e+01	1.2797182e-02	-1.2820780e+02	1.0528152e-03	-1.3906974e+02
1.1140541e+01	4.8808089e-02	-4.8473442e+01	3.9958946e-02	-6.1224965e+01	2.9547976e-02	-7.9597131e+01	2.0258371e-02	-1.0234947e+02	1.2641177e-02	-1.2748494e+02	1.9302010e-03	-7.3468741e+01
1.1440541e+01	4.4738103e-02	-5.0850894e+01	3.5915368e-02	-6.4564266e+01	2.6744129e-02	-8.1630720e+01	1.8847502e-02	-1.0643608e+02	1.0604660e-02	-1.3410522e+02	2.2274224e-03	-8.9647816e+01
1.1740541e+01	4.3021781e-02	-5.2096573e+01	3.3672984e-02	-6.6257722e+01	2.5116031e-02	-8.6439272e+01	1.6815756e-02	-1.0971177e+02	9.6033935e-03	-1.3323739e+02	1.6662338e-03	-8.0067285e+01
1.2040541e+01	4.0640675e-02	-5.3758901e+01	3.2183761e-02	-6.8344176e+01	2.2942998e-02	-8.7108842e+01	1.5716172e-02	-1.0925941e+02	9.4825903e-03	-1.3656117e+02	2.4147583e-03	-8.2344008e+01
1.2340541e+01	3.9419382e-02	-5.4535000e+01	3.0339558e-02	-6.9752834e+01	2.2753667e-02	-8.8285748e+01	1.5060579e-02	-1.1112897e+02	8.6987233e-03	-1.4402980e+02	6.2775138e-04	1.2308100e+01
1.2640541e+01	3.6292839e-02	-5.6116356e+01	2.8469621e-02	-7.3089645e+01	2.0285314e-02	-9.3266844e+01	1.4237407e-02	-1.1570782e+02	7.4532857e-03	-1.4798804e+02	2.2029239e-03	-8.9320912e+01
1.2940541e+01	3.5181963e-02	-5.7806477e+01	2.7266243e-02	-7.3481451e+01	2.0048145e-02	-9.2102690e+01	1.2672464e-02	-1.1898347e+02	6.5812692e-03	-1.4882388e+02	6.9283863e-04	-1.4732689e+02
1.3240541e+01	3.3060681e-02	-5.9081596e+01	2.5082124e-02	-7.6576656e+01	1.9253045e-02	-9.4579562e+01	1.1213202e-02	-1.2519405e+02	5.4976870e-03	-1.5975771e+02	2.3459077e-03	-1.3018326e+02
1.3540541e+01	3.2149239e-02	-6.0290386e+01	2.4650485e-02	-7.6303113e+01	1.7437786e-02	-9.6371213e+01	1.1038643e-02	-1.2364406e+02	6.0586293e-03	-1.5373845e+02	9.3844368e-04	2.0575140e+01
1.3840541e+01	3.1294912e-02	-6.1256166e+01	2.3675129e-02	-7.7724105e+01	1.6816774e-02	-9.7242148e+01	1.0113876e-02	-1.2775085e+02	5.4397738e-03	-1.6682104e+02	6.1847499e-04	-1.6024629e+02
1.4140541e+01	2.9302940e-02	-6.2882021e+01	2.1946762e-02	-7.9800123e+01	1.5655369e-02	-1.0388484e+02	9.9406364e-03	-1.3160106e+02	5.4711900e-03	-1.7168972e+02	1.5013007e-03	-1.4535216e+02
1.4440541e+01	2.8657601e-02	-6.4204853e+01	2.1350837e-02	-8.1981588e+01	1.4323237e-02	-1.0085371e+02	8.8187131e-03	-1.3393262e+02	3.9511669e-03	-2.5897518e+00	1.8727816e-03	-1.2961323e+02
1.4740541e+01	2.6876061e-02	-6.5991800e+01	2.0193915e-02	-8.3191201e+01	1.4056746e-02	-1.0657555e+02	8.0315108e-03	-1.3301516e+02	4.2592776e-03	-1.7535599e+02	1.9098993e-03	-3.5006664e+01
1.5040541e+01	2.6466476e-02	-6.5209334e+01	1.9899761e-02	-8.3466949e+01	1.3019453e-02	-1.0798590e+02	8.4995766e-03	-1.3902700e+02	3.7469216e-03	-1.7470680e+02	2.5322156e-03	-1.0573526e+02
