21-Sep-2023 18:6:16 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-4.5885886e+00	1.9080070e-01	-1.4661501e+01	1.7938223e-01	-1.8988056e+01	1.6473095e-01	-2.4208916e+01	1.4695932e-01	-3.1724149e+01	1.2682783e-01	-4.0650589e+01	2.6593580e-02	-8.2326134e+01
-4.2885886e+00	2.1241726e-01	-1.3452504e+01	2.0008277e-01	-1.7520556e+01	1.8566410e-01	-2.2672358e+01	1.6642089e-01	-2.9161189e+01	1.4639758e-01	-3.7834190e+01	3.3127435e-02	-8.3470500e+01
-3.9885886e+00	2.5297918e-01	-1.1804689e+01	2.4035010e-01	-1.5368549e+01	2.2454120e-01	-1.9721109e+01	2.0510810e-01	-2.5797260e+01	1.8195360e-01	-3.3569330e+01	4.9971485e-02	-7.1742346e+01
-3.6885886e+00	2.8537558e-01	-1.0809269e+01	2.7204123e-01	-1.4083456e+01	2.5527714e-01	-1.8207460e+01	2.3544269e-01	-2.3735405e+01	2.1090598e-01	-3.0852560e+01	6.3654590e-02	-7.2138752e+01
-3.3885886e+00	3.1414726e-01	-9.9874030e+00	3.0096067e-01	-1.3128085e+01	2.8348980e-01	-1.7044850e+01	2.6464422e-01	-2.2071845e+01	2.3771560e-01	-2.8873307e+01	8.1420918e-02	-6.8858655e+01
-3.0885886e+00	3.5007945e-01	-9.2632247e+00	3.3721356e-01	-1.2079609e+01	3.2107835e-01	-1.5951243e+01	2.9917616e-01	-2.0523994e+01	2.7151216e-01	-2.6844498e+01	9.7814383e-02	-6.7420193e+01
-2.7885886e+00	3.8648949e-01	-8.5745362e+00	3.7267488e-01	-1.1278931e+01	3.5526935e-01	-1.4848552e+01	3.3389297e-01	-1.9246980e+01	3.0533234e-01	-2.5324241e+01	1.1734695e-01	-6.5061113e+01
-2.4885886e+00	4.4216527e-01	-7.7242515e+00	4.2785949e-01	-1.0199911e+01	4.1011184e-01	-1.3381773e+01	3.8826464e-01	-1.7580567e+01	3.5806880e-01	-2.3316093e+01	1.4834525e-01	-6.2238138e+01
-2.1885886e+00	4.7336317e-01	-7.3918850e+00	4.5928743e-01	-9.7324542e+00	4.4152768e-01	-1.2934955e+01	4.1901927e-01	-1.6972195e+01	3.8807064e-01	-2.2425915e+01	1.6581477e-01	-6.1446399e+01
-1.8885886e+00	5.3012270e-01	-6.8157475e+00	5.1535519e-01	-8.9884364e+00	4.9703693e-01	-1.1826921e+01	4.7455125e-01	-1.5727578e+01	4.4224888e-01	-2.1011509e+01	1.9818959e-01	-5.9836058e+01
-1.5885886e+00	5.6753905e-01	-6.4767558e+00	5.5307600e-01	-8.5364789e+00	5.3470811e-01	-1.1345430e+01	5.1097856e-01	-1.5056692e+01	4.7875729e-01	-2.0267790e+01	2.2211408e-01	-5.9029042e+01
-1.2885886e+00	6.1487437e-01	-6.1160578e+00	5.9991696e-01	-8.0920570e+00	5.8163263e-01	-1.0799853e+01	5.5730365e-01	-1.4355918e+01	5.2413122e-01	-1.9278244e+01	2.4704649e-01	-5.8330979e+01
-9.8858859e-01	6.5367801e-01	-5.8510174e+00	6.3847512e-01	-7.8110475e+00	6.1967313e-01	-1.0361803e+01	5.9549719e-01	-1.3873619e+01	5.6149068e-01	-1.8727972e+01	2.7182425e-01	-5.7070459e+01
-6.8858859e-01	6.7704032e-01	-5.7191076e+00	6.6180421e-01	-7.6016039e+00	6.4293030e-01	-1.0115370e+01	6.1874060e-01	-1.3502519e+01	5.8491275e-01	-1.8264198e+01	2.8605416e-01	-5.7032446e+01
-3.8858859e-01	6.9234332e-01	-5.5965947e+00	6.7743152e-01	-7.4129707e+00	6.5814843e-01	-1.0005744e+01	6.3421456e-01	-1.3373297e+01	5.9924529e-01	-1.8139905e+01	2.9777494e-01	-5.6539824e+01
-8.8588589e-02	7.0369091e-01	-5.5127779e+00	6.8823180e-01	-7.3532698e+00	6.6869602e-01	-9.8954834e+00	6.4440395e-01	-1.3230563e+01	6.1017352e-01	-1.7967839e+01	3.0432896e-01	-5.6495659e+01
2.1141141e-01	7.0244647e-01	-5.5054564e+00	6.8728466e-01	-7.3523231e+00	6.6851009e-01	-9.8952644e+00	6.4472535e-01	-1.3244565e+01	6.0973105e-01	-1.7923058e+01	3.0317104e-01	-5.6598095e+01
5.1141141e-01	6.8801600e-01	-5.6220089e+00	6.7262442e-01	-7.5017534e+00	6.5406709e-01	-1.0041888e+01	6.2948547e-01	-1.3477605e+01	5.9585906e-01	-1.8113098e+01	2.9378059e-01	-5.7227845e+01
8.1141141e-01	6.6605164e-01	-5.7364578e+00	6.5118781e-01	-7.6538153e+00	6.3168540e-01	-1.0142487e+01	6.0881101e-01	-1.3646716e+01	5.7415086e-01	-1.8437806e+01	2.8120952e-01	-5.7826775e+01
1.1114114e+00	6.3441426e-01	-5.9030250e+00	6.1898233e-01	-7.8923497e+00	5.9931269e-01	-1.0536096e+01	5.7713195e-01	-1.4077649e+01	5.4255598e-01	-1.8889070e+01	2.5907974e-01	-5.8043568e+01
1.4114114e+00	6.0043104e-01	-6.1337710e+00	5.8602175e-01	-8.1647827e+00	5.6787868e-01	-1.0952328e+01	5.4390722e-01	-1.4610426e+01	5.1092819e-01	-1.9473474e+01	2.3865503e-01	-5.8393049e+01
1.7114114e+00	5.5098726e-01	-6.5460010e+00	5.3660283e-01	-8.6752005e+00	5.1763343e-01	-1.1495902e+01	4.9547240e-01	-1.5232585e+01	4.6323151e-01	-2.0400748e+01	2.1187802e-01	-5.8961465e+01
2.0114114e+00	5.1396809e-01	-6.8694982e+00	4.9939792e-01	-9.1175954e+00	4.8095358e-01	-1.2063223e+01	4.5909595e-01	-1.5889822e+01	4.2810651e-01	-2.1405826e+01	1.8900324e-01	-5.9941592e+01
2.3114114e+00	4.6164236e-01	-7.4520089e+00	4.4704360e-01	-9.8254894e+00	4.2959425e-01	-1.2905357e+01	4.0820179e-01	-1.7107675e+01	3.7823502e-01	-2.2553806e+01	1.5741164e-01	-6.1070520e+01
2.6114114e+00	4.1461457e-01	-7.9893649e+00	4.0030787e-01	-1.0566245e+01	3.8280172e-01	-1.3779919e+01	3.6214117e-01	-1.8245763e+01	3.3395024e-01	-2.3949878e+01	1.3186881e-01	-6.3333906e+01
2.9114114e+00	3.6604196e-01	-8.7806698e+00	3.5222431e-01	-1.1529409e+01	3.3553564e-01	-1.5220529e+01	3.1518567e-01	-1.9687100e+01	2.8721236e-01	-2.5965110e+01	1.0719447e-01	-6.6599387e+01
3.2114114e+00	3.2824321e-01	-9.5856448e+00	3.1505679e-01	-1.2462960e+01	2.9909918e-01	-1.6227895e+01	2.7901958e-01	-2.1094652e+01	2.5327501e-01	-2.7777960e+01	8.8483505e-02	-6.7577722e+01
3.5114114e+00	2.9493651e-01	-1.0387402e+01	2.8162335e-01	-1.3459571e+01	2.6565889e-01	-1.7444475e+01	2.4633703e-01	-2.2821065e+01	2.2130172e-01	-2.9590212e+01	6.8825985e-02	-7.0709090e+01
3.8114114e+00	2.5347255e-01	-1.1613876e+01	2.4086612e-01	-1.5209198e+01	2.2522447e-01	-1.9599351e+01	2.0738899e-01	-2.5440882e+01	1.8288841e-01	-3.2913195e+01	5.1679172e-02	-7.4717569e+01
4.1114114e+00	2.2400849e-01	-1.2794773e+01	2.1181151e-01	-1.6402551e+01	1.9684938e-01	-2.1443385e+01	1.7897128e-01	-2.7551941e+01	1.5739250e-01	-3.5916010e+01	3.9421372e-02	-8.0043555e+01
4.4114114e+00	2.0811867e-01	-1.3370714e+01	1.9631446e-01	-1.7476818e+01	1.8197845e-01	-2.2698322e+01	1.6472540e-01	-2.9116838e+01	1.4310032e-01	-3.7921466e+01	3.1850085e-02	-8.5618719e+01
4.7114114e+00	1.8733122e-01	-1.4686212e+01	1.7592951e-01	-1.9026612e+01	1.6132515e-01	-2.4766778e+01	1.4382143e-01	-3.1606191e+01	1.2421721e-01	-4.0859196e+01	2.6760482e-02	-7.8718542e+01
5.0114114e+00	1.6384354e-01	-1.6281651e+01	1.5259395e-01	-2.1059988e+01	1.3866830e-01	-2.7051006e+01	1.2283226e-01	-3.4522269e+01	1.0344542e-01	-4.4955222e+01	1.7411742e-02	-9.4733797e+01
5.3114114e+00	1.5001211e-01	-1.7372618e+01	1.3884137e-01	-2.2648197e+01	1.2525757e-01	-2.9127127e+01	1.1102723e-01	-3.7800815e+01	9.1485718e-02	-4.7886509e+01	1.3722995e-02	-1.0456407e+02
5.6114114e+00	1.3595303e-01	-1.8615247e+01	1.2522258e-01	-2.4168483e+01	1.1200393e-01	-3.0909660e+01	9.7504321e-02	-4.0307088e+01	8.0674923e-02	-5.2126209e+01	8.9130505e-03	-1.0422952e+02
5.9114114e+00	1.2117925e-01	-2.0447838e+01	1.1112020e-01	-2.6042980e+01	9.8673335e-02	-3.3494979e+01	8.5026316e-02	-4.3952753e+01	6.9223437e-02	-5.5870228e+01	7.0141914e-03	-1.2795616e+02
6.2114114e+00	1.1249651e-01	-2.1354077e+01	1.0227009e-01	-2.7469263e+01	9.0509438e-02	-3.6136624e+01	7.7992861e-02	-4.6220852e+01	6.2537813e-02	-5.9195850e+01	3.8008682e-03	-1.3340009e+02
6.5114114e+00	1.0178490e-01	-2.2799543e+01	9.2372430e-02	-2.9266588e+01	8.1299150e-02	-3.7778093e+01	6.8278431e-02	-4.9264360e+01	5.3906899e-02	-6.3450613e+01	3.9004265e-03	-1.6370731e+02
6.8114114e+00	9.4340462e-02	-2.4012497e+01	8.5590198e-02	-3.1223266e+01	7.5140632e-02	-4.0418545e+01	6.2537119e-02	-5.2284029e+01	4.8481855e-02	-6.6759013e+01	3.4603561e-03	-1.6355559e+02
7.1114114e+00	8.8875558e-02	-2.5053382e+01	7.9666615e-02	-3.2287960e+01	6.9254427e-02	-4.1691328e+01	5.8463075e-02	-5.3975642e+01	4.4923046e-02	-6.9723309e+01	2.0866254e-03	-1.3788642e+02
7.4114114e+00	8.1216904e-02	-2.6504031e+01	7.2968447e-02	-3.4768379e+01	6.2373442e-02	-4.4022844e+01	5.1753205e-02	-5.7049708e+01	3.9350005e-02	-7.5600623e+01	3.9932141e-04	-9.2886487e+01
7.7114114e+00	7.6790566e-02	-2.7806956e+01	6.7742339e-02	-3.6036110e+01	5.8806610e-02	-4.6152510e+01	4.7433579e-02	-5.9078713e+01	3.5040448e-02	-7.7133936e+01	7.1496774e-04	-4.5911288e+01
8.0114114e+00	7.0177995e-02	-2.9468640e+01	6.1817635e-02	-3.7867866e+01	5.3105982e-02	-4.8361301e+01	4.2755699e-02	-6.3150345e+01	3.2161951e-02	-8.1916957e+01	5.5568334e-04	-3.3647986e+00
8.3114114e+00	6.7977729e-02	-2.9966846e+01	5.9864170e-02	-3.9112479e+01	5.1309363e-02	-4.9676133e+01	4.0080314e-02	-6.4984613e+01	3.0267350e-02	-8.2831983e+01	1.9336102e-03	-2.4535849e+01
8.6114114e+00	6.3973157e-02	-3.0984349e+01	5.5708286e-02	-4.0434621e+01	4.7091949e-02	-5.1828708e+01	3.6468574e-02	-6.6652153e+01	2.7326665e-02	-8.6603235e+01	1.6193612e-03	-4.3515825e+01
8.9114114e+00	5.9500049e-02	-3.2542381e+01	5.1794102e-02	-4.1969929e+01	4.3031043e-02	-5.3801044e+01	3.3031033e-02	-6.9643618e+01	2.4664565e-02	-9.1125648e+01	7.1549636e-04	-1.5050238e+02
9.2114114e+00	5.6566308e-02	-3.3724263e+01	4.8661706e-02	-4.3218628e+01	3.9579061e-02	-5.6829817e+01	3.1429123e-02	-7.2900435e+01	2.3221710e-02	-9.2148991e+01	6.3224447e-04	-2.6102648e+01
9.5114114e+00	5.4336927e-02	-3.4321273e+01	4.6643499e-02	-4.4412879e+01	3.7898260e-02	-5.7186418e+01	2.9881838e-02	-7.4480603e+01	2.0686452e-02	-9.5883345e+01	2.8985902e-04	-8.2205327e+01
9.8114114e+00	4.9719186e-02	-3.6165023e+01	4.2387110e-02	-4.6593874e+01	3.4571790e-02	-6.0831050e+01	2.6931902e-02	-7.7317780e+01	1.8789635e-02	-9.8431352e+01	1.4910549e-03	-5.3994715e+01
1.0111411e+01	4.7744188e-02	-3.7059687e+01	4.0716273e-02	-4.7791156e+01	3.3944561e-02	-6.0873341e+01	2.5193240e-02	-7.8960239e+01	1.7803211e-02	-1.0029631e+02	1.1525285e-03	-1.2012416e+02
1.0411411e+01	4.5801802e-02	-3.8522427e+01	3.8741364e-02	-4.8538861e+01	3.0929551e-02	-6.3118334e+01	2.3932220e-02	-8.1325089e+01	1.6826511e-02	-1.0530573e+02	5.6353522e-04	-5.4714654e+01
1.0711411e+01	4.3091257e-02	-3.8554942e+01	3.6459125e-02	-5.0095223e+01	2.9299084e-02	-6.5442677e+01	2.1961024e-02	-8.2096577e+01	1.5329257e-02	-1.0730927e+02	1.7689822e-03	-4.5814378e+01
1.1011411e+01	4.1879843e-02	-3.9855305e+01	3.5187933e-02	-5.1814517e+01	2.8652995e-02	-6.6970190e+01	2.0894538e-02	-8.4050252e+01	1.3764091e-02	-1.1084862e+02	1.2815592e-03	-6.7040968e+01
1.1311411e+01	3.9368125e-02	-4.1537386e+01	3.3160238e-02	-5.3321475e+01	2.5952946e-02	-6.8441163e+01	1.8488031e-02	-9.1419573e+01	1.3256513e-02	-1.1447701e+02	4.6840853e-04	-8.9373885e+01
1.1611411e+01	3.8363578e-02	-4.2492620e+01	3.2224208e-02	-5.3868884e+01	2.6020059e-02	-6.9150577e+01	1.8258431e-02	-9.0022239e+01	1.2255347e-02	-1.1585675e+02	6.4741520e-04	-1.8269162e+01
1.1911411e+01	3.6147167e-02	-4.3305397e+01	2.9989522e-02	-5.5941421e+01	2.3570654e-02	-7.2608635e+01	1.6913630e-02	-9.4205205e+01	1.0913255e-02	-1.1849569e+02	2.5210630e-03	-1.1420539e+02
1.2211411e+01	3.5223333e-02	-4.3996738e+01	2.8488355e-02	-5.7056915e+01	2.2975204e-02	-7.3417068e+01	1.5699381e-02	-9.5428176e+01	1.1074511e-02	-1.2004115e+02	1.8423237e-03	-2.0779112e+01
1.2511411e+01	3.3810218e-02	-4.5118784e+01	2.7528548e-02	-5.8490832e+01	2.1440512e-02	-7.3886630e+01	1.5613578e-02	-9.3839545e+01	9.9313021e-03	-1.2351131e+02	8.1010077e-04	-1.6656152e+02
1.2811411e+01	3.1817253e-02	-4.6431602e+01	2.6315561e-02	-5.9138910e+01	2.0694702e-02	-7.4216158e+01	1.4785648e-02	-9.9969074e+01	8.9467959e-03	-1.2870959e+02	6.8640898e-04	-5.8077066e+01
1.3111411e+01	3.0538018e-02	-4.8206240e+01	2.4491397e-02	-6.1598006e+01	1.9023142e-02	-8.0956615e+01	1.4048284e-02	-9.9760292e+01	8.3893694e-03	-1.3305611e+02	6.7028013e-04	-1.2301777e+02
1.3411411e+01	2.9068728e-02	-4.9505495e+01	2.3371832e-02	-6.3301414e+01	1.8006267e-02	-8.0667733e+01	1.2199548e-02	-1.0406062e+02	7.9423192e-03	-1.3619328e+02	9.0075472e-04	-3.2308172e+01
1.3711411e+01	2.8539828e-02	-4.9868874e+01	2.2625470e-02	-6.3243376e+01	1.7103354e-02	-7.9493656e+01	1.2259781e-02	-1.0554785e+02	7.6282047e-03	-1.3440824e+02	7.3773775e-04	-1.1208996e+02
1.4011411e+01	2.7268786e-02	-5.1099397e+01	2.1976226e-02	-6.4957114e+01	1.7299318e-02	-8.5096736e+01	1.2175544e-02	-1.0964756e+02	6.9094804e-03	-1.3501665e+02	1.9247078e-03	-1.5058965e+02
1.4311411e+01	2.6239742e-02	-5.2446690e+01	2.0532595e-02	-6.6131178e+01	1.5624800e-02	-8.8097679e+01	9.9701024e-03	-1.0477609e+02	6.0363632e-03	-1.4650015e+02	2.8014201e-03	-1.2027685e+02
1.4611411e+01	2.5356937e-02	-5.1486539e+01	2.0455413e-02	-6.7293540e+01	1.5151942e-02	-8.8277708e+01	1.0865357e-02	-1.1210237e+02	6.1927909e-03	-1.4585946e+02	7.6851490e-04	-1.7284771e+02
1.4911411e+01	2.3707790e-02	-5.3853403e+01	1.8907733e-02	-7.0781999e+01	1.3795533e-02	-8.6557195e+01	8.7676620e-03	-1.1357730e+02	5.7427670e-03	-1.5393322e+02	1.4599191e-03	1.1259289e+00
