21-Sep-2023 18:52:49 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-1.5043544e+01	2.0177468e-02	-3.8623438e+01	1.7365457e-02	-5.0885109e+01	1.3713024e-02	-6.4740496e+01	1.1373889e-02	-8.3531894e+01	6.8068716e-03	-1.1084970e+02	1.2514386e-03	-1.7255858e+02
-1.4743544e+01	2.1186829e-02	-3.7200869e+01	1.8320743e-02	-4.9354830e+01	1.4223468e-02	-6.6719755e+01	1.1005005e-02	-8.2315136e+01	7.2836030e-03	-1.1108595e+02	7.0090172e-04	-9.9789634e+01
-1.4443544e+01	2.1911355e-02	-3.7602284e+01	1.8724534e-02	-4.8665659e+01	1.5578399e-02	-6.4452772e+01	1.1720706e-02	-8.4621265e+01	7.7383988e-03	-1.1017925e+02	1.6552855e-03	-1.7259193e+01
-1.4143544e+01	2.3033578e-02	-3.6125151e+01	1.9331212e-02	-4.7120066e+01	1.6063691e-02	-6.0560447e+01	1.2256699e-02	-7.9445942e+01	8.8552270e-03	-1.0746920e+02	1.2358226e-03	-1.0457449e+02
-1.3843544e+01	2.3104037e-02	-3.5539307e+01	2.0013214e-02	-4.5734503e+01	1.6422788e-02	-5.9296225e+01	1.3069488e-02	-7.9731714e+01	9.1454442e-03	-1.0094768e+02	1.2068646e-03	1.6820243e+01
-1.3543544e+01	2.4246754e-02	-3.5386058e+01	2.0845727e-02	-4.5598364e+01	1.7707664e-02	-5.9736904e+01	1.2781157e-02	-7.6183965e+01	9.0454981e-03	-9.7709099e+01	1.1767621e-03	-1.7652550e+02
-1.3243544e+01	2.5101481e-02	-3.4360768e+01	2.1922170e-02	-4.5541611e+01	1.7619555e-02	-6.0364346e+01	1.4505547e-02	-7.3592786e+01	1.0745232e-02	-9.8730302e+01	1.3949139e-03	-1.1720557e+02
-1.2943544e+01	2.5683637e-02	-3.3461627e+01	2.2472673e-02	-4.3656370e+01	1.9133914e-02	-5.6456488e+01	1.4490467e-02	-7.5758423e+01	1.0431150e-02	-9.5376234e+01	6.3456104e-04	-1.5694423e+02
-1.2643544e+01	2.6185695e-02	-3.2870929e+01	2.3290534e-02	-4.3368272e+01	1.9499110e-02	-5.8013294e+01	1.5528993e-02	-7.2250478e+01	1.1745681e-02	-9.7021068e+01	1.0088495e-03	-1.6285498e+02
-1.2343544e+01	2.7529886e-02	-3.2488676e+01	2.3665162e-02	-4.1187776e+01	2.1047689e-02	-5.3194914e+01	1.6024982e-02	-7.3099242e+01	1.2064233e-02	-9.4443335e+01	1.4000494e-03	-1.2588388e+02
-1.2043544e+01	2.8585211e-02	-3.1430808e+01	2.5230613e-02	-4.0612277e+01	2.1574008e-02	-5.4260702e+01	1.7492020e-02	-6.8319649e+01	1.2369144e-02	-8.9589911e+01	1.3035568e-03	-5.7815363e+01
-1.1743544e+01	3.0300535e-02	-3.0711272e+01	2.6213054e-02	-4.0454595e+01	2.3345438e-02	-5.1928476e+01	1.7554580e-02	-6.8463026e+01	1.3889067e-02	-8.7461637e+01	9.4559788e-04	3.7943805e+00
-1.1443544e+01	3.0238487e-02	-3.0705595e+01	2.7157130e-02	-3.9613542e+01	2.2691582e-02	-5.2527755e+01	1.7787680e-02	-6.6752868e+01	1.3525490e-02	-8.5955206e+01	3.1352337e-03	-2.5941855e+01
-1.1143544e+01	3.2020719e-02	-2.9863219e+01	2.8058707e-02	-3.9090696e+01	2.3738748e-02	-5.0364477e+01	1.9495360e-02	-6.7073732e+01	1.4752358e-02	-8.8455168e+01	1.3870233e-03	-1.0479855e+02
-1.0843544e+01	3.3696022e-02	-2.9123778e+01	2.9638741e-02	-3.7985609e+01	2.5312326e-02	-5.0733612e+01	2.0154498e-02	-6.3527984e+01	1.5383515e-02	-8.4648563e+01	3.0386870e-04	-6.2057799e+01
-1.0543544e+01	3.5524609e-02	-2.7051570e+01	3.1047926e-02	-3.6581029e+01	2.7118351e-02	-4.8167979e+01	2.1725726e-02	-6.2297891e+01	1.6853613e-02	-8.0599732e+01	1.1514583e-03	-8.2968359e+01
-1.0243544e+01	3.6309688e-02	-2.7774324e+01	3.2625007e-02	-3.5848852e+01	2.7726117e-02	-4.6731480e+01	2.3781288e-02	-6.0454366e+01	1.8042592e-02	-8.0411254e+01	1.3402364e-03	-2.8367157e+01
-9.9435435e+00	3.7437327e-02	-2.6666057e+01	3.3719783e-02	-3.4606589e+01	2.8677341e-02	-4.5964283e+01	2.4152947e-02	-5.9150385e+01	1.8360921e-02	-7.7387284e+01	1.2423628e-03	-1.4791732e+02
-9.6435435e+00	4.0032003e-02	-2.5959119e+01	3.6083677e-02	-3.3184083e+01	3.1378467e-02	-4.3174913e+01	2.6036660e-02	-5.7337552e+01	2.1155181e-02	-7.6159250e+01	2.3782098e-03	-1.6838150e+02
-9.3435435e+00	4.1304642e-02	-2.5019880e+01	3.7357641e-02	-3.2993298e+01	3.1805209e-02	-4.3587918e+01	2.6869679e-02	-5.7651697e+01	2.1477706e-02	-7.4590014e+01	7.2134143e-04	-9.6762646e+01
-9.0435435e+00	4.3430085e-02	-2.4835983e+01	3.9035155e-02	-3.1633639e+01	3.4111360e-02	-4.1158970e+01	2.8603902e-02	-5.4221843e+01	2.3452928e-02	-7.2100693e+01	2.1678520e-03	-4.0667624e+01
-8.7435435e+00	4.6393350e-02	-2.2902411e+01	4.2262379e-02	-3.0326046e+01	3.7635530e-02	-4.0454268e+01	3.1565870e-02	-5.3406953e+01	2.4810398e-02	-7.2275859e+01	3.2162705e-03	-2.7298676e+01
-8.4435435e+00	4.7466235e-02	-2.2537699e+01	4.4161681e-02	-2.9606051e+01	3.8509787e-02	-4.0129672e+01	3.3251745e-02	-5.2119702e+01	2.6069436e-02	-6.9063851e+01	2.4549696e-03	-1.3055494e+00
-8.1435435e+00	5.0421842e-02	-2.2418053e+01	4.6307444e-02	-2.8906892e+01	4.1055947e-02	-3.8580115e+01	3.4918139e-02	-4.8817533e+01	2.7951058e-02	-6.5297841e+01	2.2015431e-03	-3.5942174e+01
-7.8435435e+00	5.4465175e-02	-2.0850182e+01	5.0038789e-02	-2.7374908e+01	4.5106448e-02	-3.6769203e+01	3.8884175e-02	-4.8201749e+01	3.1762593e-02	-6.2854147e+01	2.0457531e-03	-1.2230575e+01
-7.5435435e+00	5.6894726e-02	-2.0335997e+01	5.2103915e-02	-2.7005277e+01	4.6370814e-02	-3.5768183e+01	4.0045720e-02	-4.5807661e+01	3.3524948e-02	-6.1855173e+01	2.1263611e-03	-1.7121249e+02
-7.2435435e+00	5.8098257e-02	-1.9917777e+01	5.3743393e-02	-2.6116201e+01	4.8636313e-02	-3.5270976e+01	4.2360722e-02	-4.4870443e+01	3.4735747e-02	-5.9725405e+01	2.4142226e-03	-1.6596526e+02
-6.9435435e+00	6.1790600e-02	-1.9144919e+01	5.7267080e-02	-2.5220190e+01	5.2485369e-02	-3.3511494e+01	4.5991813e-02	-4.3113059e+01	3.7341041e-02	-5.9021182e+01	2.8346897e-03	-1.3066738e+01
-6.6435435e+00	6.7825526e-02	-1.7876039e+01	6.3222456e-02	-2.3681296e+01	5.8185771e-02	-3.1247485e+01	5.0278904e-02	-4.1331291e+01	4.3129936e-02	-5.4533909e+01	4.7218494e-03	-1.3639486e+02
-6.3435435e+00	7.4676824e-02	-1.6878019e+01	6.9524330e-02	-2.1949812e+01	6.3380662e-02	-2.8882013e+01	5.6734256e-02	-3.8752716e+01	4.7884951e-02	-5.0902690e+01	7.3686097e-03	-1.3145086e+02
-6.0435435e+00	8.1667638e-02	-1.5549507e+01	7.6865539e-02	-2.0810796e+01	7.0659002e-02	-2.7741464e+01	6.3093175e-02	-3.6433195e+01	5.3835213e-02	-4.7602217e+01	7.8815502e-03	-1.4051263e+02
-5.7435435e+00	9.1100531e-02	-1.4519294e+01	8.6503227e-02	-1.9126959e+01	8.0528998e-02	-2.4933633e+01	7.2417717e-02	-3.3361663e+01	6.1412108e-02	-4.4474585e+01	1.1017349e-02	-1.2345760e+02
-5.4435435e+00	9.6810086e-02	-1.3648922e+01	9.1986091e-02	-1.7980344e+01	8.5352209e-02	-2.4347954e+01	7.7774753e-02	-3.1390972e+01	6.7784859e-02	-4.2526117e+01	8.3734551e-03	-1.1852562e+02
-5.1435435e+00	1.0533025e-01	-1.2842598e+01	9.9809832e-02	-1.6908135e+01	9.3179133e-02	-2.2302945e+01	8.4864913e-02	-2.9385101e+01	7.4351711e-02	-4.0025596e+01	1.2838461e-02	-1.1352573e+02
-4.8435435e+00	1.1416479e-01	-1.2069497e+01	1.0883939e-01	-1.6105770e+01	1.0166775e-01	-2.1469511e+01	9.3546413e-02	-2.8151872e+01	8.3317483e-02	-3.7433815e+01	1.7516140e-02	-1.0490887e+02
-4.5435435e+00	1.3312590e-01	-1.0762723e+01	1.2721953e-01	-1.4302714e+01	1.2035830e-01	-1.9176820e+01	1.1076486e-01	-2.5385385e+01	9.9987706e-02	-3.4176952e+01	2.3519689e-02	-8.7169657e+01
