21-Sep-2023 19:31:6 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-1.5001502e+01	1.8735476e-02	-3.4161921e+01	1.6379151e-02	-4.3874218e+01	1.3262054e-02	-5.6805053e+01	1.1168530e-02	-7.2674241e+01	8.3287952e-03	-1.0549374e+02	7.0103219e-04	-1.8767787e+01
-1.4701502e+01	1.8945322e-02	-3.2363511e+01	1.6470262e-02	-4.2804023e+01	1.3748990e-02	-5.7768097e+01	1.0623686e-02	-7.2019698e+01	8.0545157e-03	-9.8443756e+01	3.0625353e-03	-7.8362789e+01
-1.4401502e+01	1.9534403e-02	-3.3080282e+01	1.7024178e-02	-4.3797736e+01	1.4664282e-02	-5.5201408e+01	1.1326715e-02	-7.0994597e+01	8.6804583e-03	-9.7238209e+01	1.0323218e-03	-1.5770955e+01
-1.4101502e+01	2.0096384e-02	-3.1292244e+01	1.7501967e-02	-4.1776802e+01	1.4959201e-02	-5.2815987e+01	1.1967588e-02	-7.1272454e+01	8.5033422e-03	-9.5812894e+01	1.1779699e-03	-9.8292446e+01
-1.3801502e+01	2.0956838e-02	-3.1242442e+01	1.8402092e-02	-4.0625467e+01	1.6614026e-02	-5.5113426e+01	1.2535167e-02	-6.9129422e+01	9.5423843e-03	-9.2100860e+01	1.0069856e-03	-5.2655039e+01
-1.3501502e+01	2.1595559e-02	-3.0670982e+01	1.9159478e-02	-4.0145785e+01	1.5964612e-02	-5.0637708e+01	1.3098640e-02	-7.2656388e+01	9.4329241e-03	-9.0527728e+01	1.8764957e-03	-1.0281692e+02
-1.3201502e+01	2.2147173e-02	-2.8958407e+01	1.9968292e-02	-3.9180460e+01	1.6722861e-02	-5.1747085e+01	1.4557283e-02	-6.8996577e+01	1.0284420e-02	-8.6232927e+01	8.6640362e-04	-7.5636372e+01
-1.2901502e+01	2.3635442e-02	-3.0116901e+01	2.1004726e-02	-3.8434446e+01	1.7377648e-02	-5.0341217e+01	1.4610253e-02	-6.4097726e+01	1.1116588e-02	-9.0251387e+01	2.1240453e-03	-6.4303533e+01
-1.2601502e+01	2.4567359e-02	-2.8016156e+01	2.1919750e-02	-3.7931658e+01	1.9041103e-02	-4.8760946e+01	1.5140148e-02	-6.2413846e+01	1.1577288e-02	-8.4275169e+01	4.6565418e-04	-1.3374872e+02
-1.2301502e+01	2.5618543e-02	-2.7949245e+01	2.2794889e-02	-3.7274085e+01	1.9092067e-02	-4.5036460e+01	1.5413828e-02	-6.2490746e+01	1.1544818e-02	-8.2912226e+01	4.9624159e-04	-1.5791604e+02
-1.2001502e+01	2.6088458e-02	-2.7166968e+01	2.3239546e-02	-3.6258644e+01	1.9867454e-02	-4.7481993e+01	1.7075035e-02	-6.0734901e+01	1.3213477e-02	-8.5621797e+01	1.7220111e-03	-1.4648372e+02
-1.1701502e+01	2.6808345e-02	-2.6577359e+01	2.4216934e-02	-3.4455985e+01	2.0755209e-02	-4.7376558e+01	1.7334073e-02	-6.1125337e+01	1.3922608e-02	-8.5003176e+01	2.1470699e-03	-1.3626147e+02
-1.1401502e+01	2.8219445e-02	-2.6081235e+01	2.4773504e-02	-3.5496386e+01	2.2221461e-02	-4.4986335e+01	1.7489428e-02	-6.3202603e+01	1.4296431e-02	-8.2166136e+01	1.4633744e-03	-5.3370020e+01
-1.1101502e+01	2.9020452e-02	-2.5527476e+01	2.6109777e-02	-3.5207922e+01	2.2925269e-02	-4.3646912e+01	1.9543793e-02	-5.7890943e+01	1.3780093e-02	-7.6147335e+01	3.5599755e-03	-1.2588394e+02
-1.0801502e+01	3.0038621e-02	-2.5276514e+01	2.7530174e-02	-3.2868372e+01	2.3392338e-02	-4.3371965e+01	2.0367166e-02	-5.6944531e+01	1.6119030e-02	-7.8828478e+01	7.3631218e-04	4.4224874e-01
