21-Sep-2023 18:5:30 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-3.8294294e+00	2.5318097e-01	-1.1911057e+01	2.4079685e-01	-1.5427903e+01	2.2560747e-01	-2.0087477e+01	2.0535912e-01	-2.6052189e+01	1.8109611e-01	-3.3240049e+01	4.9515056e-02	-7.2733714e+01
-3.5294294e+00	2.8406678e-01	-1.0919442e+01	2.7166261e-01	-1.4143766e+01	2.5528630e-01	-1.8398962e+01	2.3491096e-01	-2.3839065e+01	2.0991132e-01	-3.1044983e+01	6.4729302e-02	-7.0884380e+01
-3.2294294e+00	3.2304786e-01	-9.8862767e+00	3.0919386e-01	-1.2970695e+01	2.9258347e-01	-1.6918277e+01	2.7132038e-01	-2.1885962e+01	2.4455479e-01	-2.8507481e+01	8.4026621e-02	-6.7981531e+01
-2.9294294e+00	3.7890919e-01	-8.8215355e+00	3.6486645e-01	-1.1437781e+01	3.4817754e-01	-1.5219741e+01	3.2701111e-01	-1.9600193e+01	2.9701628e-01	-2.5900120e+01	1.1180794e-01	-6.6064574e+01
-2.6294294e+00	4.0373121e-01	-8.4180457e+00	3.8967313e-01	-1.0943782e+01	3.7214217e-01	-1.4280443e+01	3.5049818e-01	-1.8769234e+01	3.2215832e-01	-2.4463944e+01	1.2693198e-01	-6.4158914e+01
-2.3294294e+00	4.4484743e-01	-7.7833489e+00	4.3081657e-01	-1.0146447e+01	4.1288688e-01	-1.3498243e+01	3.9055429e-01	-1.7485898e+01	3.6130708e-01	-2.3051275e+01	1.4898828e-01	-6.2304725e+01
-2.0294294e+00	4.9735127e-01	-7.1668804e+00	4.8287280e-01	-9.4056011e+00	4.6451238e-01	-1.2407867e+01	4.4215324e-01	-1.6403865e+01	4.1079555e-01	-2.1769542e+01	1.7940770e-01	-6.0619379e+01
-1.7294294e+00	5.4992344e-01	-6.6188451e+00	5.3505236e-01	-8.8168417e+00	5.1631650e-01	-1.1644787e+01	4.9301261e-01	-1.5504173e+01	4.6065453e-01	-2.0562580e+01	2.1299517e-01	-5.9689409e+01
-1.4294294e+00	5.9944741e-01	-6.2801664e+00	5.8383361e-01	-8.2619351e+00	5.6538359e-01	-1.1012862e+01	5.4173760e-01	-1.4627995e+01	5.0827380e-01	-1.9648576e+01	2.3757345e-01	-5.8479810e+01
-1.1294294e+00	6.4688227e-01	-5.8774842e+00	6.3199849e-01	-7.8066278e+00	6.1319875e-01	-1.0501819e+01	5.8915269e-01	-1.3932321e+01	5.5602365e-01	-1.8711907e+01	2.6755762e-01	-5.7520458e+01
-8.2942943e-01	6.6399422e-01	-5.7626864e+00	6.4903852e-01	-7.7372890e+00	6.3023259e-01	-1.0253349e+01	6.0518840e-01	-1.3740358e+01	5.7163208e-01	-1.8575130e+01	2.7843288e-01	-5.7239265e+01
-5.2942943e-01	6.8028376e-01	-5.6953592e+00	6.6444946e-01	-7.6220757e+00	6.4576400e-01	-1.0149961e+01	6.2131257e-01	-1.3628910e+01	5.8630140e-01	-1.8380203e+01	2.8746648e-01	-5.7143757e+01
-2.2942943e-01	7.0117960e-01	-5.5859545e+00	6.8578331e-01	-7.4594587e+00	6.6604709e-01	-9.9761430e+00	6.4248180e-01	-1.3371445e+01	6.0741184e-01	-1.8194800e+01	2.9968080e-01	-5.6520127e+01
