21-Sep-2023 20:2:19 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-1.5031532e+01	2.4999459e-02	-6.1371934e+01	1.9238394e-02	-7.8674940e+01	1.3639328e-02	-1.0077637e+02	8.9606256e-03	-1.3017269e+02	5.0475613e-03	-1.6479876e+02	2.5788999e-03	-7.6008481e+01
-1.4731532e+01	2.5675541e-02	-5.9662709e+01	1.9644723e-02	-7.7498795e+01	1.4685843e-02	-9.9358741e+01	8.8329599e-03	-1.2706936e+02	5.5529499e-03	-1.6377674e+02	2.3422247e-03	-4.0336451e+01
-1.4431532e+01	2.7295000e-02	-5.8982584e+01	2.0841038e-02	-7.4168515e+01	1.4632429e-02	-9.4671615e+01	1.0764999e-02	-1.2552876e+02	6.1332481e-03	-1.5045018e+02	1.4161545e-03	-7.0007180e+01
-1.4131532e+01	2.8165541e-02	-5.7522796e+01	2.1883323e-02	-7.3056417e+01	1.5181047e-02	-9.4038636e+01	1.0718475e-02	-1.1992805e+02	5.7388159e-03	-1.4962681e+02	1.1316369e-03	-5.6619369e+01
-1.3831532e+01	2.9210416e-02	-5.6353810e+01	2.2541061e-02	-7.1716236e+01	1.6603746e-02	-8.9431536e+01	1.0320279e-02	-1.1993222e+02	6.4036805e-03	-1.5466999e+02	1.9075561e-03	-4.4389681e-02
-1.3531532e+01	3.0524819e-02	-5.5201194e+01	2.3924749e-02	-7.0035177e+01	1.7242655e-02	-8.8381398e+01	1.1855496e-02	-1.1464264e+02	8.1368344e-03	-1.5248596e+02	8.2132560e-04	-3.6920916e+01
-1.3231532e+01	3.2183461e-02	-5.3872695e+01	2.5199188e-02	-6.8425503e+01	1.8622886e-02	-8.8550633e+01	1.2257265e-02	-1.1467951e+02	7.5223530e-03	-1.4205354e+02	1.2695934e-03	-3.6570792e+01
-1.2931532e+01	3.3218597e-02	-5.3675696e+01	2.6081983e-02	-6.7857974e+01	1.9551432e-02	-8.7909795e+01	1.2813830e-02	-1.1020479e+02	8.8432938e-03	-1.4208432e+02	2.1129735e-03	-6.5015569e+00
-1.2631532e+01	3.4301553e-02	-5.1656612e+01	2.7363926e-02	-6.7201086e+01	2.0371798e-02	-8.7466913e+01	1.4345462e-02	-1.1114251e+02	8.6288468e-03	-1.3989716e+02	1.1523017e-03	-2.9506857e+01
-1.2331532e+01	3.6091208e-02	-5.0028826e+01	2.8833219e-02	-6.5098207e+01	2.2443292e-02	-8.2076933e+01	1.5320499e-02	-1.0555311e+02	1.0072066e-02	-1.3258920e+02	9.1959933e-04	-3.7931427e+01
-1.2031532e+01	3.8118437e-02	-4.8859215e+01	3.0701326e-02	-6.3354376e+01	2.3368887e-02	-8.1867989e+01	1.7274384e-02	-1.0368696e+02	1.0507131e-02	-1.3239797e+02	2.3002865e-03	-1.0126570e+02
-1.1731532e+01	3.9172358e-02	-4.8302520e+01	3.1709239e-02	-6.2182622e+01	2.3720113e-02	-7.9946663e+01	1.6550368e-02	-9.9729956e+01	9.3468595e-03	-1.2933704e+02	1.7439832e-03	-1.2300960e+02
-1.1431532e+01	4.0834393e-02	-4.7503457e+01	3.3523640e-02	-6.0548853e+01	2.5470613e-02	-7.7085287e+01	1.7700611e-02	-1.0136908e+02	1.0991318e-02	-1.2725457e+02	1.6978609e-03	8.2783419e+00
-1.1131532e+01	4.2433760e-02	-4.5395923e+01	3.4501500e-02	-5.9273560e+01	2.6781178e-02	-7.6587288e+01	1.9117866e-02	-9.7504942e+01	1.2215585e-02	-1.2733046e+02	1.3482559e-03	-7.5024118e+01
-1.0831532e+01	4.4471470e-02	-4.4742889e+01	3.6245784e-02	-5.7877642e+01	2.8620163e-02	-7.3554846e+01	2.0124083e-02	-9.4460710e+01	1.3039396e-02	-1.2028446e+02	9.5424940e-04	-5.7347514e+01
-1.0531532e+01	4.7018090e-02	-4.4178133e+01	3.8887135e-02	-5.6578192e+01	2.9395254e-02	-7.0251658e+01	2.1346798e-02	-9.2960083e+01	1.4205839e-02	-1.1823866e+02	1.2860868e-03	-2.2087291e+01
-1.0231532e+01	4.8537603e-02	-4.3007123e+01	4.0770285e-02	-5.5386023e+01	3.1155023e-02	-7.0619513e+01	2.2949710e-02	-9.0153816e+01	1.5906574e-02	-1.1562054e+02	1.3591750e-03	-1.3434388e+01
-9.9315315e+00	5.1566255e-02	-4.2037556e+01	4.2679876e-02	-5.3014516e+01	3.4487026e-02	-6.9493545e+01	2.5112007e-02	-8.8083213e+01	1.6518278e-02	-1.1266283e+02	7.0514275e-04	-6.2193957e+01
-9.6315315e+00	5.4171295e-02	-4.0772125e+01	4.5047348e-02	-5.2488122e+01	3.6286253e-02	-6.5836249e+01	2.6392450e-02	-8.5303384e+01	1.7902132e-02	-1.1001411e+02	9.1430790e-04	-3.7529037e+00
-9.3315315e+00	5.9073027e-02	-3.8561232e+01	4.9239508e-02	-4.9830772e+01	4.0400492e-02	-6.4013516e+01	3.0543833e-02	-8.2274882e+01	1.9627807e-02	-1.0454131e+02	8.3874519e-04	-6.3194237e+01
-9.0315315e+00	6.2750492e-02	-3.7475425e+01	5.3225590e-02	-4.8296463e+01	4.1921473e-02	-6.2934035e+01	3.2837557e-02	-7.9230445e+01	2.3650490e-02	-1.0137859e+02	9.0747140e-04	-4.1046550e+01
-8.7315315e+00	6.6214430e-02	-3.6006806e+01	5.6483236e-02	-4.6337035e+01	4.6047539e-02	-5.9225470e+01	3.5605764e-02	-7.6029226e+01	2.4464745e-02	-9.7734359e+01	1.2829797e-03	-6.6578733e+01
