21-Sep-2023 20:36:31 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-1.5058559e+01	2.6074601e-02	-7.1191761e+01	1.8372059e-02	-9.0816883e+01	1.2856170e-02	-1.1326098e+02	6.8861277e-03	-1.4669326e+02	3.8840909e-03	-8.4164530e+00	1.0206843e-03	-1.4832056e+02
-1.4758559e+01	2.7102445e-02	-6.9419033e+01	1.9588892e-02	-8.9203834e+01	1.3607478e-02	-1.1790958e+02	7.6695348e-03	-1.4751266e+02	4.5705291e-03	-1.7742182e+02	2.0413631e-03	-2.2586714e+01
-1.4458559e+01	2.7868510e-02	-6.8558618e+01	2.0786706e-02	-8.6875234e+01	1.3509123e-02	-1.1202953e+02	8.4561305e-03	-1.4991736e+02	4.2123897e-03	-1.7465947e+02	1.1155683e-03	-6.1656202e+01
-1.4158559e+01	2.8733141e-02	-6.8361301e+01	2.1800011e-02	-8.7279942e+01	1.4656174e-02	-1.1165383e+02	9.2778203e-03	-1.3991077e+02	4.1347104e-03	-1.7948810e+02	1.4596023e-03	-1.5766762e+02
-1.3858559e+01	3.0587497e-02	-6.5249939e+01	2.2927356e-02	-8.4426073e+01	1.5616739e-02	-1.0831689e+02	8.7300505e-03	-1.3935009e+02	4.8429141e-03	-1.6822849e+02	1.2547346e-03	-1.0664434e+01
-1.3558559e+01	3.2641862e-02	-6.5493929e+01	2.4128156e-02	-8.3165382e+01	1.7376440e-02	-1.0584412e+02	1.0952469e-02	-1.3185393e+02	6.0082374e-03	-1.7335423e+02	1.6261097e-03	-1.4937142e+02
-1.3258559e+01	3.4050061e-02	-6.3380386e+01	2.5466497e-02	-8.1656994e+01	1.8004338e-02	-1.0127798e+02	1.0831213e-02	-1.3092254e+02	5.9014211e-03	-1.7074462e+02	3.7919277e-04	-9.8956724e+01
-1.2958559e+01	3.5531307e-02	-6.2158560e+01	2.6519635e-02	-7.9939280e+01	1.9033891e-02	-1.0158740e+02	1.1784905e-02	-1.2610475e+02	7.2713485e-03	-1.6251869e+02	1.2992112e-03	-4.5810948e+01
-1.2658559e+01	3.7449130e-02	-6.0163630e+01	2.8747711e-02	-7.7348121e+01	2.0771684e-02	-9.8647212e+01	1.2801442e-02	-1.2691625e+02	6.5035419e-03	-1.5592492e+02	2.1974235e-03	-1.4910511e+02
-1.2358559e+01	3.8680140e-02	-5.9655854e+01	2.9971546e-02	-7.6137494e+01	2.1499910e-02	-9.7727506e+01	1.4123154e-02	-1.2306059e+02	7.6194300e-03	-1.6022517e+02	2.0969941e-03	-6.8113873e+01
-1.2058559e+01	4.0894882e-02	-5.8231300e+01	3.1388350e-02	-7.4919699e+01	2.3080699e-02	-9.4950639e+01	1.4771227e-02	-1.1868443e+02	8.2546213e-03	-1.5142651e+02	8.4400759e-04	-3.8859268e+01
-1.1758559e+01	4.2874964e-02	-5.7370104e+01	3.2958286e-02	-7.2891280e+01	2.4487851e-02	-9.3962991e+01	1.6245066e-02	-1.2106949e+02	8.5905266e-03	-1.5293515e+02	1.6024356e-03	-7.1795106e+01
-1.1458559e+01	4.5110673e-02	-5.5306387e+01	3.5128255e-02	-7.1083080e+01	2.6509003e-02	-9.0935177e+01	1.7072026e-02	-1.1609076e+02	9.5086429e-03	-1.4662556e+02	2.6713508e-03	-9.7193564e+01
-1.1158559e+01	4.6991131e-02	-5.4145614e+01	3.6822852e-02	-6.9468582e+01	2.6820188e-02	-8.8856727e+01	1.8746360e-02	-1.1281588e+02	1.1027370e-02	-1.4549255e+02	3.6010896e-03	-7.8639035e+01
-1.0858559e+01	5.0191237e-02	-5.2719689e+01	3.9708000e-02	-6.7463399e+01	2.9856240e-02	-8.5420271e+01	2.0225009e-02	-1.0746013e+02	1.2835695e-02	-1.3538924e+02	1.4016800e-03	-8.9540083e+01
-1.0558559e+01	5.3202229e-02	-5.0774999e+01	4.2247238e-02	-6.5421136e+01	3.2192331e-02	-8.2747094e+01	2.2362239e-02	-1.0709389e+02	1.2835679e-02	-1.3993907e+02	8.1555517e-04	-7.2284972e+00
-1.0258559e+01	5.5440031e-02	-4.9845247e+01	4.4421756e-02	-6.4142376e+01	3.3854961e-02	-8.1397502e+01	2.3633849e-02	-1.0586583e+02	1.5040120e-02	-1.3274571e+02	2.0262191e-03	-1.2751867e+02
-9.9585586e+00	5.7688473e-02	-4.8933648e+01	4.6561720e-02	-6.2538075e+01	3.4968439e-02	-8.0321915e+01	2.4224635e-02	-1.0160379e+02	1.5948751e-02	-1.2967284e+02	1.1504877e-03	6.5853276e+00
-9.6585586e+00	6.1911564e-02	-4.7158406e+01	5.0753498e-02	-5.9547582e+01	3.9149713e-02	-7.6178369e+01	2.8067327e-02	-9.7036003e+01	1.7295784e-02	-1.2565147e+02	3.8954685e-04	-1.2491263e+02
