21-Sep-2023 18:37:7 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-1.4980480e+01	2.2186499e-02	-4.3341788e+01	1.8203773e-02	-5.7022226e+01	1.3969881e-02	-7.0078151e+01	1.0517797e-02	-9.1302169e+01	6.5172749e-03	-1.2578091e+02	9.3318100e-04	-9.4435385e+01
-1.4680480e+01	2.2344307e-02	-4.2343646e+01	1.8965505e-02	-5.5465370e+01	1.4816701e-02	-7.0938464e+01	1.1470372e-02	-9.3606454e+01	7.4725607e-03	-1.2036711e+02	8.5355681e-04	-1.4633232e+01
-1.4380480e+01	2.3945514e-02	-4.2535176e+01	2.0019186e-02	-5.4685119e+01	1.5864390e-02	-6.7570531e+01	1.1198990e-02	-9.0001217e+01	8.3192108e-03	-1.2025868e+02	6.2305463e-04	-6.2494906e+00
-1.4080480e+01	2.4583766e-02	-4.1177892e+01	2.0348986e-02	-5.3051043e+01	1.6780307e-02	-6.7903413e+01	1.2420178e-02	-9.2739155e+01	7.5430014e-03	-1.1692148e+02	1.0936375e-03	-8.4172850e+01
-1.3780480e+01	2.5190760e-02	-4.1221496e+01	2.1160467e-02	-5.2839065e+01	1.7071499e-02	-6.6706759e+01	1.2839840e-02	-8.6498809e+01	9.3492699e-03	-1.1247299e+02	4.8430760e-04	-5.3536951e+01
-1.3480480e+01	2.6232273e-02	-3.9632942e+01	2.2360174e-02	-5.0758840e+01	1.8496077e-02	-6.7471223e+01	1.3892110e-02	-8.7960854e+01	8.9926950e-03	-1.0888347e+02	9.6884122e-04	-1.2661300e+02
-1.3180480e+01	2.7161602e-02	-3.9158586e+01	2.2999367e-02	-4.9731954e+01	1.8895184e-02	-6.6792119e+01	1.3616743e-02	-8.5532823e+01	9.2855019e-03	-1.0833823e+02	1.4016264e-03	-3.9065790e+01
-1.2880480e+01	2.8365757e-02	-3.8165488e+01	2.4331438e-02	-4.9504647e+01	1.9888560e-02	-6.3676470e+01	1.5273470e-02	-8.0310161e+01	1.0549786e-02	-1.0330249e+02	6.4426495e-04	-1.3488191e+02
-1.2580480e+01	2.9283539e-02	-3.7365318e+01	2.5550843e-02	-4.8133087e+01	2.0679275e-02	-6.2244579e+01	1.6133647e-02	-8.1753374e+01	1.0912918e-02	-1.0690915e+02	2.2227698e-03	-9.5004967e+01
-1.2280480e+01	3.0659017e-02	-3.6058528e+01	2.6295658e-02	-4.6739704e+01	2.1217315e-02	-5.8629221e+01	1.6197212e-02	-8.0025055e+01	1.1228833e-02	-1.0846901e+02	1.1680823e-03	-1.1676290e+02
