21-Sep-2023 19:25:58 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-9.8384384e+00	3.3361006e-02	-2.3065295e+01	3.0751245e-02	-2.9442693e+01	2.7290817e-02	-3.9114575e+01	2.3344139e-02	-5.3964239e+01	1.9184635e-02	-7.1939548e+01	3.7768048e-04	-3.0162426e+01
-9.5384384e+00	3.5357701e-02	-2.2792054e+01	3.2627624e-02	-2.9904582e+01	2.8537418e-02	-3.9546266e+01	2.4409371e-02	-5.4752696e+01	1.8449068e-02	-6.9855205e+01	1.9074229e-03	-6.0663847e+01
-9.2384384e+00	3.7144739e-02	-2.1651207e+01	3.3986795e-02	-2.7981292e+01	3.0407510e-02	-3.8505597e+01	2.6086805e-02	-4.9041644e+01	2.1420146e-02	-6.8220977e+01	1.2242719e-03	-3.8638977e+01
-8.9384384e+00	3.9607701e-02	-2.0911239e+01	3.5967613e-02	-2.7504769e+01	3.2691237e-02	-3.7426719e+01	2.8733332e-02	-4.8155615e+01	2.3635512e-02	-6.3443284e+01	1.0480327e-03	-1.9023482e+01
-8.6384384e+00	4.1124370e-02	-2.0175888e+01	3.8112261e-02	-2.6933970e+01	3.4748185e-02	-3.5715400e+01	3.0057966e-02	-4.6391747e+01	2.4614460e-02	-6.2980129e+01	1.5101401e-03	-3.2473345e+01
-8.3384384e+00	4.2869611e-02	-1.9533345e+01	3.9930315e-02	-2.6337549e+01	3.6292370e-02	-3.4588426e+01	3.1563798e-02	-4.4980197e+01	2.6412474e-02	-6.0579574e+01	2.4228009e-03	-4.0701377e+01
-8.0384384e+00	4.6068855e-02	-1.8357068e+01	4.2332876e-02	-2.3949527e+01	3.8903066e-02	-3.3570317e+01	3.3814328e-02	-4.0871390e+01	2.7978627e-02	-6.0238208e+01	3.0665878e-03	-2.8347594e+00
-7.7384384e+00	4.8607103e-02	-1.8518440e+01	4.5146305e-02	-2.4310495e+01	4.1409786e-02	-3.2166501e+01	3.6152931e-02	-4.3957870e+01	3.0775027e-02	-5.5859831e+01	4.3364085e-03	-1.5675092e+02
-7.4384384e+00	5.1806928e-02	-1.7141861e+01	4.8339514e-02	-2.3109113e+01	4.4256170e-02	-3.0788129e+01	3.9748216e-02	-3.9985037e+01	3.3511586e-02	-5.5085164e+01	4.3494715e-03	-1.7039793e+02
-7.1384384e+00	5.4769547e-02	-1.6858509e+01	5.1983676e-02	-2.1874570e+01	4.7645924e-02	-2.9754832e+01	4.1546212e-02	-4.0508549e+01	3.5560607e-02	-5.2491485e+01	4.9418475e-03	-2.4230743e+00
-6.8384384e+00	5.8828163e-02	-1.6101624e+01	5.4901146e-02	-2.0944455e+01	5.1359427e-02	-2.9326769e+01	4.5159208e-02	-3.8797128e+01	3.9191916e-02	-5.0918691e+01	4.0811345e-03	-1.4961621e+02
-6.5384384e+00	6.2585292e-02	-1.5079133e+01	5.8954797e-02	-2.0453669e+01	5.4543409e-02	-2.6697987e+01	4.9713596e-02	-3.5641699e+01	4.2471080e-02	-4.9113938e+01	5.8696910e-03	-1.4787225e+02
-6.2384384e+00	7.0034483e-02	-1.4476485e+01	6.5720389e-02	-1.8684550e+01	6.1345333e-02	-2.5220582e+01	5.5343580e-02	-3.3732408e+01	4.8615019e-02	-4.5683355e+01	7.0783329e-03	-1.2182172e+02
-5.9384384e+00	7.3853156e-02	-1.3600177e+01	7.0383632e-02	-1.7832144e+01	6.5206444e-02	-2.3871501e+01	5.8991292e-02	-3.1753994e+01	5.2338518e-02	-4.2986486e+01	9.1554627e-03	-1.2130223e+02
-5.6384384e+00	8.2936458e-02	-1.2339868e+01	7.9295905e-02	-1.6181001e+01	7.4601107e-02	-2.2357281e+01	6.8086177e-02	-2.9292934e+01	6.0463059e-02	-3.9570491e+01	1.1616493e-02	-1.2124828e+02
-5.3384384e+00	9.1833031e-02	-1.1262738e+01	8.8160917e-02	-1.5298468e+01	8.2223500e-02	-2.0877350e+01	7.6507537e-02	-2.7440637e+01	6.8498756e-02	-3.7011879e+01	1.1183506e-02	-1.0566002e+02
-5.0384384e+00	9.7919082e-02	-1.0590747e+01	9.4373243e-02	-1.4620473e+01	8.9178335e-02	-1.8944108e+01	8.2916045e-02	-2.5895889e+01	7.4536927e-02	-3.5788303e+01	1.5424673e-02	-9.7413093e+01
-4.7384384e+00	1.0771964e-01	-1.0121346e+01	1.0368486e-01	-1.3364123e+01	9.7992096e-02	-1.7888134e+01	9.2373238e-02	-2.4244985e+01	8.3725334e-02	-3.2594785e+01	1.9717794e-02	-9.0656534e+01
-4.4384384e+00	1.2461454e-01	-8.9864649e+00	1.2091366e-01	-1.2025669e+01	1.1465784e-01	-1.6344015e+01	1.0742137e-01	-2.2176975e+01	9.9353032e-02	-2.9705890e+01	2.7037457e-02	-8.4069588e+01
-4.1384384e+00	1.4219009e-01	-8.3063923e+00	1.3827600e-01	-1.1128667e+01	1.3284952e-01	-1.5039992e+01	1.2536895e-01	-1.9914220e+01	1.1544393e-01	-2.7177095e+01	3.4334832e-02	-7.9275385e+01
-3.8384384e+00	1.5873391e-01	-7.5150556e+00	1.5438742e-01	-1.0252727e+01	1.4858277e-01	-1.3931393e+01	1.4069840e-01	-1.8835655e+01	1.3091876e-01	-2.5463603e+01	4.3527780e-02	-7.5691675e+01
-3.5384384e+00	1.9282110e-01	-6.5962184e+00	1.8822000e-01	-8.9805184e+00	1.8208313e-01	-1.1989416e+01	1.7464011e-01	-1.6369911e+01	1.6371570e-01	-2.2495099e+01	6.1514853e-02	-6.9757660e+01
-3.2384384e+00	2.2003661e-01	-5.9569236e+00	2.1505976e-01	-8.1034331e+00	2.0883516e-01	-1.1034012e+01	2.0084952e-01	-1.5320799e+01	1.8901337e-01	-2.1007159e+01	7.8965238e-02	-6.6168598e+01
-2.9384384e+00	2.5695828e-01	-5.3740520e+00	2.5258691e-01	-7.3384931e+00	2.4590164e-01	-1.0032441e+01	2.3761050e-01	-1.3636686e+01	2.2477894e-01	-1.9051529e+01	1.0078885e-01	-6.3464036e+01
-2.6384384e+00	2.9950263e-01	-4.7458056e+00	2.9492065e-01	-6.5582200e+00	2.8817516e-01	-9.0630528e+00	2.7979926e-01	-1.2659036e+01	2.6720688e-01	-1.7574771e+01	1.2742518e-01	-6.0157659e+01
-2.3384384e+00	3.1612496e-01	-4.6016041e+00	3.1106058e-01	-6.2958600e+00	3.0542293e-01	-8.7757093e+00	2.9703397e-01	-1.2216167e+01	2.8303401e-01	-1.6865118e+01	1.3946509e-01	-5.9957610e+01
-2.0384384e+00	3.7076876e-01	-4.0982894e+00	3.6578656e-01	-5.6348798e+00	3.5883208e-01	-7.9070409e+00	3.5022901e-01	-1.1080078e+01	3.3662254e-01	-1.5514531e+01	1.7598825e-01	-5.7194245e+01
-1.7384384e+00	3.9650052e-01	-3.9360252e+00	3.9174335e-01	-5.3556212e+00	3.8436112e-01	-7.5211978e+00	3.7520331e-01	-1.0790772e+01	3.6218519e-01	-1.5049257e+01	1.9402607e-01	-5.6570820e+01
-1.4384384e+00	4.3656882e-01	-3.7055010e+00	4.3098487e-01	-5.1335310e+00	4.2463807e-01	-7.2752627e+00	4.1575412e-01	-1.0019379e+01	4.0119766e-01	-1.4502169e+01	2.2240229e-01	-5.4395321e+01
-1.1384384e+00	4.6333532e-01	-3.5357887e+00	4.5891417e-01	-4.9026758e+00	4.5183765e-01	-6.9030062e+00	4.4354959e-01	-9.6311536e+00	4.2774996e-01	-1.4045980e+01	2.3863938e-01	-5.4206946e+01
-8.3843844e-01	4.9471616e-01	-3.3415146e+00	4.8942918e-01	-4.7204351e+00	4.8205646e-01	-6.5785088e+00	4.7320476e-01	-9.3071194e+00	4.5843026e-01	-1.3514001e+01	2.5935211e-01	-5.3221906e+01
-5.3843844e-01	5.0692600e-01	-3.2782571e+00	5.0177750e-01	-4.6778428e+00	4.9567938e-01	-6.5341357e+00	4.8692681e-01	-9.1562293e+00	4.7113453e-01	-1.3278322e+01	2.6992538e-01	-5.2805406e+01
-2.3843844e-01	5.1866700e-01	-3.2525648e+00	5.1360125e-01	-4.5797545e+00	5.0638216e-01	-6.4295000e+00	4.9843732e-01	-9.0768765e+00	4.8320650e-01	-1.3212120e+01	2.7845938e-01	-5.3249668e+01
6.1561562e-02	5.2023927e-01	-3.2254780e+00	5.1556291e-01	-4.5907144e+00	5.0826485e-01	-6.4678655e+00	4.9909000e-01	-9.0803779e+00	4.8412513e-01	-1.3212337e+01	2.7906616e-01	-5.2962204e+01
3.6156156e-01	5.1405067e-01	-3.2770763e+00	5.0886821e-01	-4.5878383e+00	5.0080384e-01	-6.4726153e+00	4.9365536e-01	-9.1359119e+00	4.7836116e-01	-1.3289234e+01	2.7327240e-01	-5.3189853e+01
6.6156156e-01	4.9411942e-01	-3.3678393e+00	4.8922034e-01	-4.7142194e+00	4.8219138e-01	-6.6158819e+00	4.7296070e-01	-9.4180314e+00	4.5852254e-01	-1.3578474e+01	2.6001282e-01	-5.3917314e+01
9.6156156e-01	4.7315244e-01	-3.4956947e+00	4.6850387e-01	-4.8956023e+00	4.6221561e-01	-6.7772473e+00	4.5248901e-01	-9.6485247e+00	4.3736578e-01	-1.3814376e+01	2.4639279e-01	-5.4570624e+01
1.2615616e+00	4.5765729e-01	-3.5475909e+00	4.5198003e-01	-4.9977052e+00	4.4502757e-01	-6.8260231e+00	4.3628475e-01	-9.8288046e+00	4.2163338e-01	-1.4131468e+01	2.3354637e-01	-5.4665103e+01
1.5615616e+00	4.2836864e-01	-3.7773166e+00	4.2391345e-01	-5.2528769e+00	4.1750001e-01	-7.3162326e+00	4.0790561e-01	-1.0141199e+01	3.9361690e-01	-1.4762053e+01	2.1446008e-01	-5.5947579e+01
1.8615616e+00	3.8260111e-01	-4.0151044e+00	3.7774244e-01	-5.5951726e+00	3.7088038e-01	-7.8233897e+00	3.6186677e-01	-1.0834801e+01	3.4796812e-01	-1.5479639e+01	1.8161698e-01	-5.7332445e+01
2.1615616e+00	3.4902876e-01	-4.2619497e+00	3.4407183e-01	-5.9342882e+00	3.3747004e-01	-8.1849239e+00	3.2947443e-01	-1.1422105e+01	3.1553567e-01	-1.6219862e+01	1.6168585e-01	-5.8298871e+01
2.4615616e+00	3.1164110e-01	-4.6263668e+00	3.0709820e-01	-6.3575310e+00	3.0115187e-01	-8.8275902e+00	2.9214926e-01	-1.2144385e+01	2.7939661e-01	-1.7287094e+01	1.3735425e-01	-6.0096634e+01
2.7615616e+00	2.7835473e-01	-4.9698467e+00	2.7394967e-01	-6.7402746e+00	2.6680855e-01	-9.3428763e+00	2.5975686e-01	-1.2969511e+01	2.4678261e-01	-1.8198132e+01	1.1452218e-01	-6.2022805e+01
3.0615616e+00	2.3921861e-01	-5.5072822e+00	2.3463200e-01	-7.5444402e+00	2.2802738e-01	-1.0344522e+01	2.2113192e-01	-1.4410110e+01	2.0823490e-01	-1.9943915e+01	9.0075260e-02	-6.4620760e+01
3.3615616e+00	2.1537206e-01	-6.0452455e+00	2.1092342e-01	-8.1146519e+00	2.0546963e-01	-1.1185000e+01	1.9756005e-01	-1.5074699e+01	1.8612977e-01	-2.0906253e+01	7.5033650e-02	-6.7130634e+01
3.6615616e+00	1.8965874e-01	-6.6110406e+00	1.8544130e-01	-8.9685275e+00	1.7867281e-01	-1.2354860e+01	1.7143453e-01	-1.6552915e+01	1.6041795e-01	-2.3000912e+01	6.1135948e-02	-7.2282803e+01
3.9615616e+00	1.6664008e-01	-7.2086780e+00	1.6193904e-01	-9.9407429e+00	1.5632960e-01	-1.3567684e+01	1.4805308e-01	-1.8291771e+01	1.3846944e-01	-2.4822899e+01	4.6617860e-02	-7.6976984e+01
4.2615616e+00	1.3376625e-01	-8.6711257e+00	1.2973370e-01	-1.1628513e+01	1.2359229e-01	-1.5598751e+01	1.1741077e-01	-2.0974304e+01	1.0741245e-01	-2.8920871e+01	2.9026155e-02	-8.7485120e+01
4.5615616e+00	1.1951380e-01	-9.3170189e+00	1.1532769e-01	-1.2507235e+01	1.1005491e-01	-1.6659543e+01	1.0331777e-01	-2.2880218e+01	9.3987445e-02	-3.1076150e+01	2.6941361e-02	-9.1088058e+01
4.8615616e+00	1.0618943e-01	-1.0289149e+01	1.0185582e-01	-1.3790778e+01	9.7079247e-02	-1.8811054e+01	8.9732928e-02	-2.4897023e+01	8.1323092e-02	-3.4355958e+01	1.8622687e-02	-1.0027026e+02
5.1615616e+00	9.2801565e-02	-1.1557004e+01	8.8753979e-02	-1.5322443e+01	8.4283910e-02	-2.0344414e+01	7.7557022e-02	-2.6861223e+01	6.9369852e-02	-3.7351018e+01	1.3135516e-02	-1.1433033e+02
5.4615616e+00	8.2185859e-02	-1.2690350e+01	7.8161656e-02	-1.6432536e+01	7.3249270e-02	-2.2187426e+01	6.7104586e-02	-2.9617854e+01	5.9737522e-02	-4.0295317e+01	1.0698267e-02	-1.2237996e+02
5.7615616e+00	7.7956925e-02	-1.2778746e+01	7.4359914e-02	-1.7360688e+01	6.9733884e-02	-2.2445334e+01	6.3650270e-02	-3.0630519e+01	5.5769933e-02	-4.0978147e+01	1.0416331e-02	-1.2706104e+02
6.0615616e+00	7.0780253e-02	-1.3655200e+01	6.7374659e-02	-1.8355213e+01	6.2343102e-02	-2.3926400e+01	5.6398962e-02	-3.3255579e+01	5.0100381e-02	-4.3991886e+01	7.7167509e-03	-1.3633546e+02
6.3615616e+00	6.6192331e-02	-1.4119611e+01	6.2472437e-02	-1.9446265e+01	5.8401659e-02	-2.6192940e+01	5.2071641e-02	-3.4402133e+01	4.5719540e-02	-4.6565439e+01	5.0438273e-03	-1.3986653e+02
6.6615616e+00	6.1241789e-02	-1.5165962e+01	5.7827371e-02	-2.0338150e+01	5.4177021e-02	-2.7175070e+01	4.7393340e-02	-3.7038631e+01	4.2351823e-02	-4.7792771e+01	4.7781366e-03	-1.4143066e+02
6.9615616e+00	5.6220968e-02	-1.6112824e+01	5.3362272e-02	-2.1345376e+01	4.8308024e-02	-2.8574035e+01	4.4243084e-02	-3.8092379e+01	3.6949201e-02	-5.1178875e+01	4.1292296e-03	-1.5901146e+02
7.2615616e+00	5.5111276e-02	-1.6423228e+01	5.1509696e-02	-2.1717107e+01	4.7381407e-02	-2.9138228e+01	4.2002608e-02	-3.9062289e+01	3.6563856e-02	-5.1596346e+01	3.5341097e-03	-1.6049212e+02
7.5615616e+00	4.9887733e-02	-1.7442877e+01	4.6887050e-02	-2.2734015e+01	4.2458273e-02	-3.1267223e+01	3.7489457e-02	-4.0948986e+01	3.1877911e-02	-5.3113735e+01	1.5773251e-03	-1.2058491e+02
7.8615616e+00	4.7477946e-02	-1.8634611e+01	4.4086055e-02	-2.3794453e+01	3.9941146e-02	-3.2123885e+01	3.5304719e-02	-4.2294168e+01	2.9458958e-02	-5.7617092e+01	3.7670561e-03	-2.3956185e+00
8.1615616e+00	4.5942616e-02	-1.8576672e+01	4.2755875e-02	-2.4942935e+01	3.8520153e-02	-3.3258354e+01	3.4272742e-02	-4.4112048e+01	2.7134072e-02	-5.9122405e+01	1.4039663e-03	-3.5710730e+01
8.4615616e+00	4.3336521e-02	-1.8969359e+01	4.0037355e-02	-2.5716270e+01	3.5705818e-02	-3.3716426e+01	3.0936033e-02	-4.5882361e+01	2.6644616e-02	-5.7741028e+01	1.9555242e-03	-1.6410559e+02
8.7615616e+00	4.1112594e-02	-1.9970676e+01	3.7863731e-02	-2.6416693e+01	3.3864218e-02	-3.3688992e+01	2.9718073e-02	-4.4958405e+01	2.3670518e-02	-6.2647996e+01	1.5417798e-03	-1.4703743e+02
9.0615616e+00	3.9322062e-02	-2.1038553e+01	3.5836148e-02	-2.7639500e+01	3.1568629e-02	-3.6662118e+01	2.8836521e-02	-4.6630396e+01	2.2602311e-02	-6.2382591e+01	6.4944373e-04	-1.0365749e+02
9.3615616e+00	3.7807541e-02	-2.0881620e+01	3.4549406e-02	-2.8346529e+01	3.0578490e-02	-3.7116396e+01	2.6069713e-02	-4.8388728e+01	2.0223944e-02	-6.3436831e+01	6.2811156e-04	-1.2599613e+02
9.6615616e+00	3.6093905e-02	-2.2249732e+01	3.3234659e-02	-2.9026365e+01	2.8348532e-02	-3.9164799e+01	2.4802539e-02	-4.9474709e+01	2.0716142e-02	-6.6526697e+01	1.5835875e-03	-1.3737521e+02
9.9615616e+00	3.4505173e-02	-2.2763083e+01	3.1639166e-02	-2.8958704e+01	2.7987606e-02	-4.0581513e+01	2.4220628e-02	-5.1924936e+01	1.9358773e-02	-6.7749240e+01	1.0857635e-03	-1.4335446e+01
1.0261562e+01	3.3287416e-02	-2.2356376e+01	2.9651582e-02	-3.0345070e+01	2.5939125e-02	-4.0554866e+01	2.3120176e-02	-5.1335196e+01	1.7650483e-02	-6.8769907e+01	1.1524362e-03	-1.2236812e+02
1.0561562e+01	3.1431183e-02	-2.4322697e+01	2.8548124e-02	-3.1805383e+01	2.5549925e-02	-3.9397208e+01	2.1214393e-02	-5.3808925e+01	1.6364460e-02	-7.1780507e+01	1.2301490e-03	-4.2115863e+01
1.0861562e+01	3.0706045e-02	-2.4874283e+01	2.7805510e-02	-3.2789786e+01	2.3817844e-02	-4.1227509e+01	2.0235692e-02	-5.5135062e+01	1.5812118e-02	-7.5296815e+01	1.0870063e-03	-1.4256933e+02
1.1161562e+01	2.8719834e-02	-2.5436418e+01	2.6317002e-02	-3.3371267e+01	2.3082078e-02	-4.5112970e+01	1.9376039e-02	-6.0792213e+01	1.5018690e-02	-7.4993706e+01	6.8352225e-04	-1.6563994e+02
1.1461562e+01	2.7572766e-02	-2.7167194e+01	2.4580192e-02	-3.4509007e+01	2.1315603e-02	-4.5340439e+01	1.7153986e-02	-5.8402262e+01	1.3593152e-02	-7.7743679e+01	1.6497718e-03	-1.4171138e+02
1.1761562e+01	2.7150727e-02	-2.6841405e+01	2.4167581e-02	-3.4279509e+01	2.0963196e-02	-4.4301529e+01	1.7681971e-02	-5.9697626e+01	1.3304134e-02	-7.7570005e+01	8.8389762e-04	-1.0767668e+02
1.2061562e+01	2.6043851e-02	-2.7429499e+01	2.3575152e-02	-3.5947149e+01	2.0024534e-02	-4.4292810e+01	1.6792879e-02	-6.2601608e+01	1.2417479e-02	-8.0483243e+01	2.3848386e-03	-1.5509192e+00
1.2361562e+01	2.4660620e-02	-2.8728899e+01	2.2011749e-02	-3.7010106e+01	1.9111573e-02	-4.9331106e+01	1.5248024e-02	-6.1832280e+01	1.1337974e-02	-8.2312468e+01	8.3787894e-04	-2.6678662e+01
1.2661562e+01	2.3622310e-02	-2.8947251e+01	2.0821061e-02	-3.6985964e+01	1.8112883e-02	-5.0113186e+01	1.5056835e-02	-6.6195887e+01	1.1596435e-02	-8.3302793e+01	1.8282008e-03	-8.4662308e+01
1.2961562e+01	2.3073034e-02	-2.9001615e+01	1.9977893e-02	-3.9799672e+01	1.7527125e-02	-4.9785335e+01	1.4519421e-02	-6.3344052e+01	1.0346488e-02	-8.8283257e+01	2.0662224e-03	-4.3979315e+01
1.3261562e+01	2.1837554e-02	-3.0017983e+01	1.9988045e-02	-3.9344334e+01	1.6666625e-02	-5.2675708e+01	1.2842242e-02	-6.5195515e+01	1.0095271e-02	-9.1067050e+01	8.6624108e-04	-6.0525560e+01
1.3561562e+01	2.1392408e-02	-3.1726593e+01	1.8924444e-02	-4.0628218e+01	1.5967744e-02	-5.4815901e+01	1.2650215e-02	-6.5652285e+01	9.8815037e-03	-9.5662825e+01	3.7733915e-04	-8.5703393e+01
1.3861562e+01	2.0569661e-02	-3.1771257e+01	1.7988301e-02	-3.9576320e+01	1.5421315e-02	-5.4014895e+01	1.2735362e-02	-7.0121201e+01	9.2487850e-03	-9.2884151e+01	1.3483341e-03	-1.0112289e+02
1.4161562e+01	1.9704282e-02	-3.1957491e+01	1.7943307e-02	-4.1694713e+01	1.5241771e-02	-5.5467419e+01	1.1630718e-02	-7.1574574e+01	9.3015381e-03	-9.3274802e+01	8.6012213e-04	-1.7577487e+01
1.4461562e+01	1.9594762e-02	-3.2740271e+01	1.6959367e-02	-4.1918479e+01	1.4501330e-02	-5.2686109e+01	1.1095237e-02	-6.9813390e+01	8.0381685e-03	-8.6524134e+01	9.4671975e-04	-4.3921272e+01
1.4761562e+01	1.8796758e-02	-3.3122741e+01	1.6457045e-02	-4.4159089e+01	1.3556150e-02	-5.4374388e+01	1.0449692e-02	-7.6976853e+01	7.5758712e-03	-9.6668359e+01	1.6564701e-03	-5.5058174e+01
1.5061562e+01	1.8799561e-02	-3.4705756e+01	1.5878028e-02	-4.4405260e+01	1.3372369e-02	-5.3191644e+01	1.0517127e-02	-7.2348500e+01	8.0586577e-03	-9.3300344e+01	1.6222134e-03	-1.6053095e+01
