21-Sep-2023 19:58:54 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-1.4977477e+01	2.5168037e-02	-6.0930841e+01	1.8963261e-02	-7.7982440e+01	1.3545360e-02	-9.9778219e+01	8.2258607e-03	-1.3050483e+02	4.9673248e-03	-1.6251813e+02	2.8117378e-03	-2.9542555e+01
-1.4677477e+01	2.5892903e-02	-5.9425589e+01	2.0146924e-02	-7.5366739e+01	1.4594932e-02	-1.0086245e+02	7.7406289e-03	-1.2037750e+02	5.1981802e-03	-1.5553779e+02	1.5879171e-03	-1.7836763e+02
-1.4377477e+01	2.6932172e-02	-5.8561550e+01	2.1272484e-02	-7.5340817e+01	1.4357436e-02	-9.6844000e+01	1.0140678e-02	-1.2489287e+02	4.9764623e-03	-1.6170968e+02	7.3023210e-04	-3.0851852e+01
-1.4077477e+01	2.8715712e-02	-5.8056525e+01	2.2197535e-02	-7.2757674e+01	1.6502177e-02	-9.4062633e+01	1.0735068e-02	-1.1727637e+02	6.2871846e-03	-1.5752287e+02	1.8751956e-04	-2.5616767e+01
-1.3777477e+01	2.9244721e-02	-5.6433354e+01	2.2783953e-02	-7.3661372e+01	1.6041898e-02	-9.0779047e+01	1.0727918e-02	-1.1859228e+02	6.0394310e-03	-1.5270883e+02	6.8272434e-04	-1.0747890e+02
-1.3477477e+01	3.0465208e-02	-5.5828608e+01	2.4179971e-02	-7.0570274e+01	1.7784382e-02	-9.0639979e+01	1.1417515e-02	-1.1415725e+02	7.5084956e-03	-1.5307166e+02	1.3194680e-03	-5.4580891e+01
-1.3177477e+01	3.2380742e-02	-5.3277937e+01	2.5616584e-02	-6.9179625e+01	1.7948934e-02	-8.8214009e+01	1.3461063e-02	-1.1265977e+02	7.6714079e-03	-1.4946602e+02	1.2148105e-03	1.9654957e+01
-1.2877477e+01	3.4071258e-02	-5.2137978e+01	2.6837692e-02	-6.7646927e+01	1.9901670e-02	-8.4751740e+01	1.3905395e-02	-1.0932675e+02	8.1864395e-03	-1.3975204e+02	1.7145923e-03	-3.4436445e+01
-1.2577477e+01	3.4943503e-02	-5.1557363e+01	2.8296665e-02	-6.5774528e+01	2.1051893e-02	-8.4797741e+01	1.4671485e-02	-1.0710132e+02	9.0180227e-03	-1.4140076e+02	1.9966862e-04	-1.2750721e+02
-1.2277477e+01	3.6857121e-02	-5.0204830e+01	2.9533656e-02	-6.3976591e+01	2.2362613e-02	-8.2423815e+01	1.5942293e-02	-1.0755139e+02	8.8813286e-03	-1.3749132e+02	5.0600983e-04	-1.6560822e+02
-1.1977477e+01	3.7781125e-02	-4.9567755e+01	3.0436568e-02	-6.3262805e+01	2.3486671e-02	-8.0762958e+01	1.6741597e-02	-1.0252095e+02	1.0286211e-02	-1.3129558e+02	3.2319711e-03	-2.4703816e+01
-1.1677477e+01	3.9358509e-02	-4.8490038e+01	3.2328797e-02	-6.1972041e+01	2.4746951e-02	-8.0449183e+01	1.6757876e-02	-1.0251143e+02	1.0948788e-02	-1.3082857e+02	1.1674009e-03	1.1948405e+01
-1.1377477e+01	4.1025839e-02	-4.7732631e+01	3.3483875e-02	-6.0558606e+01	2.5228091e-02	-7.7434133e+01	1.7858899e-02	-1.0093052e+02	1.2104942e-02	-1.2792731e+02	1.4025956e-03	-2.2780923e+01
-1.1077477e+01	4.3734009e-02	-4.5751492e+01	3.5444013e-02	-5.9315197e+01	2.6889804e-02	-7.6671756e+01	2.0122304e-02	-9.9560704e+01	1.2531432e-02	-1.2266038e+02	2.2855826e-03	-1.3554905e+02
-1.0777477e+01	4.5227954e-02	-4.5056576e+01	3.7173950e-02	-5.7812684e+01	2.9082713e-02	-7.4097655e+01	2.1006510e-02	-9.4639349e+01	1.3639732e-02	-1.2423271e+02	8.9322764e-04	-1.4879521e+02
-1.0477477e+01	4.7089501e-02	-4.3918824e+01	3.9228984e-02	-5.7136138e+01	2.9766840e-02	-7.2881428e+01	2.2517429e-02	-9.1613896e+01	1.4724066e-02	-1.1753745e+02	4.4981342e-04	-1.2458900e+02
-1.0177477e+01	4.9437931e-02	-4.3170267e+01	4.1047241e-02	-5.4648215e+01	3.2138540e-02	-7.0426585e+01	2.4215926e-02	-8.7136703e+01	1.6002752e-02	-1.1451501e+02	6.7386906e-04	-8.3025785e+01
-9.8774775e+00	5.2342740e-02	-4.1431880e+01	4.3224792e-02	-5.3872110e+01	3.3965434e-02	-6.9823599e+01	2.5458161e-02	-8.8496296e+01	1.6695618e-02	-1.1347055e+02	2.9887413e-04	-1.4576157e+02
-9.5774775e+00	5.5162238e-02	-4.0554487e+01	4.6528604e-02	-5.1700188e+01	3.7243007e-02	-6.7043447e+01	2.7638442e-02	-8.5264286e+01	1.8509277e-02	-1.0848810e+02	9.7994738e-04	-1.1327565e+00
-9.2774775e+00	5.8597142e-02	-3.8946217e+01	4.9526566e-02	-5.0085542e+01	3.9744431e-02	-6.4650301e+01	2.9948796e-02	-8.4022825e+01	2.0710165e-02	-1.0612939e+02	4.6275515e-04	-3.4985318e+01
-8.9774775e+00	6.2743605e-02	-3.7373924e+01	5.3126345e-02	-4.7857176e+01	4.3353797e-02	-6.2201336e+01	3.2843401e-02	-8.0018137e+01	2.2431333e-02	-1.0254127e+02	2.3131308e-03	-7.0069733e+01
-8.6774775e+00	6.5534957e-02	-3.6351949e+01	5.5818945e-02	-4.6710276e+01	4.5473187e-02	-5.9878756e+01	3.5748134e-02	-7.5930726e+01	2.4509936e-02	-1.0000391e+02	1.3817768e-03	2.1444688e+01
-8.3774775e+00	6.9505263e-02	-3.5166527e+01	6.0213537e-02	-4.5082370e+01	4.9197594e-02	-5.8010087e+01	3.7906437e-02	-7.3204129e+01	2.6140907e-02	-9.5307722e+01	1.5216112e-03	-9.0336946e+01
-8.0774775e+00	7.3951538e-02	-3.3999996e+01	6.3608494e-02	-4.4043585e+01	5.3766981e-02	-5.7242997e+01	4.0964646e-02	-6.9486427e+01	3.0141627e-02	-9.1009305e+01	1.3237476e-03	-3.2678422e+01
-7.7774775e+00	8.0945336e-02	-3.2311429e+01	6.9867974e-02	-4.1570086e+01	5.8868687e-02	-5.3641135e+01	4.4995369e-02	-6.7800852e+01	3.3525459e-02	-8.7674981e+01	1.2136234e-03	-1.7386508e+02
-7.4774775e+00	8.4300861e-02	-3.1133222e+01	7.3565504e-02	-4.0632578e+01	6.2424370e-02	-5.2457906e+01	4.8824577e-02	-6.5947241e+01	3.5774276e-02	-8.5584350e+01	1.5533291e-03	-1.5801584e+02
-7.1774775e+00	9.2221746e-02	-2.9623595e+01	8.1403543e-02	-3.8277319e+01	6.7959618e-02	-4.8823892e+01	5.4538337e-02	-6.3732093e+01	4.0587932e-02	-8.1220534e+01	1.4330959e-03	-6.6751436e+00
-6.8774775e+00	9.9497559e-02	-2.8023199e+01	8.7804472e-02	-3.6301209e+01	7.5005768e-02	-4.6709303e+01	6.0570607e-02	-5.9343411e+01	4.6901546e-02	-7.6664598e+01	2.2177659e-03	-1.5687804e+02
-6.5774775e+00	1.0603421e-01	-2.6887732e+01	9.4365831e-02	-3.4539317e+01	8.1329199e-02	-4.4246298e+01	6.5998936e-02	-5.7221077e+01	5.0543500e-02	-7.1877700e+01	2.6402376e-03	-1.4406711e+02
-6.2774775e+00	1.1506036e-01	-2.5496576e+01	1.0273658e-01	-3.2826158e+01	8.8003717e-02	-4.2282431e+01	7.2459290e-02	-5.4305278e+01	5.7250422e-02	-6.9416724e+01	1.8364552e-03	-1.4284380e+02
-5.9774775e+00	1.2543200e-01	-2.4102257e+01	1.1318661e-01	-3.0734371e+01	9.7717678e-02	-4.0169552e+01	8.2043934e-02	-5.0477501e+01	6.4096514e-02	-6.5313520e+01	5.0706019e-03	-1.2816551e+02
-5.6774775e+00	1.3529437e-01	-2.2698899e+01	1.2210019e-01	-2.9356109e+01	1.0737473e-01	-3.7537359e+01	8.9618125e-02	-4.7815325e+01	7.2027344e-02	-6.1543222e+01	6.4501981e-03	-1.2690882e+02
-5.3774775e+00	1.5486595e-01	-2.0780229e+01	1.4123815e-01	-2.6718478e+01	1.2523415e-01	-3.4240866e+01	1.0693542e-01	-4.3480159e+01	8.5989875e-02	-5.5085368e+01	1.0506628e-02	-1.1146966e+02
-5.0774775e+00	1.7123676e-01	-1.9396133e+01	1.5726020e-01	-2.4721040e+01	1.4089651e-01	-3.1563316e+01	1.2099536e-01	-4.0680056e+01	1.0004216e-01	-5.0870200e+01	1.2258490e-02	-9.9538701e+01
-4.7774775e+00	1.8556100e-01	-1.8063681e+01	1.7124488e-01	-2.3125161e+01	1.5490501e-01	-2.9828526e+01	1.3401634e-01	-3.7739945e+01	1.1139697e-01	-4.8733857e+01	1.6078878e-02	-9.1338382e+01
