21-Sep-2023 18:22:43 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-1.4980480e+01	2.4128681e-02	-4.9316051e+01	1.9524785e-02	-6.3609750e+01	1.4624261e-02	-8.0832797e+01	1.0142795e-02	-1.0230086e+02	5.8173617e-03	-1.4036259e+02	2.1173245e-03	-2.6877939e+00
-1.4680480e+01	2.4987721e-02	-4.8576053e+01	1.9878415e-02	-6.1622295e+01	1.5429512e-02	-8.1427668e+01	1.1023719e-02	-9.9665619e+01	7.1322244e-03	-1.3939707e+02	2.7317850e-03	1.6097030e+01
-1.4380480e+01	2.6288569e-02	-4.7233008e+01	2.1302325e-02	-6.0796607e+01	1.6683160e-02	-7.7428514e+01	1.0918358e-02	-1.0282840e+02	7.1111586e-03	-1.3082318e+02	9.6538712e-04	-1.1498441e+02
-1.4080480e+01	2.6671546e-02	-4.6636439e+01	2.2237523e-02	-5.9059705e+01	1.6436353e-02	-7.9006380e+01	1.1990329e-02	-9.9850363e+01	8.0123922e-03	-1.2294949e+02	1.3441318e-03	-1.4496176e+02
-1.3780480e+01	2.8029773e-02	-4.5321224e+01	2.2915409e-02	-5.8335792e+01	1.8308671e-02	-7.5216452e+01	1.2601523e-02	-9.4601168e+01	8.0152239e-03	-1.2885920e+02	3.8182573e-03	-5.2838465e+01
-1.3480480e+01	2.9049990e-02	-4.5289177e+01	2.3911461e-02	-5.7481799e+01	1.7716991e-02	-7.6852859e+01	1.3701792e-02	-9.4000648e+01	8.2768662e-03	-1.2319374e+02	1.7394529e-03	-1.5302170e+02
-1.3180480e+01	2.9672600e-02	-4.4086108e+01	2.4766339e-02	-5.6511461e+01	1.9155100e-02	-7.3150575e+01	1.4040941e-02	-9.5069028e+01	8.9290625e-03	-1.1738214e+02	5.8893082e-04	-1.1603091e+02
-1.2880480e+01	3.1714348e-02	-4.2514661e+01	2.6297452e-02	-5.4732534e+01	2.0708535e-02	-7.0143273e+01	1.4113049e-02	-9.4517675e+01	9.2294419e-03	-1.1864901e+02	2.6060130e-04	-6.6723956e+01
-1.2580480e+01	3.2635182e-02	-4.2070602e+01	2.7358735e-02	-5.3469485e+01	2.1338812e-02	-7.0272922e+01	1.5993863e-02	-8.8871176e+01	1.0033514e-02	-1.1429648e+02	1.4352601e-03	-4.8393402e+01
-1.2280480e+01	3.3851142e-02	-4.1132892e+01	2.8011275e-02	-5.2727823e+01	2.2698163e-02	-6.8053303e+01	1.6609905e-02	-8.8719532e+01	1.1310346e-02	-1.1368882e+02	2.6251802e-03	-5.5333397e+01
-1.1980480e+01	3.5325373e-02	-3.9143439e+01	2.9868969e-02	-5.1881391e+01	2.4514622e-02	-6.4754349e+01	1.8770408e-02	-8.3925927e+01	1.1819835e-02	-1.1676783e+02	1.5442351e-03	-6.4200129e+01
-1.1680480e+01	3.6078858e-02	-3.9609082e+01	3.0584081e-02	-5.1060067e+01	2.4662145e-02	-6.4686930e+01	1.8774749e-02	-8.3932103e+01	1.2485845e-02	-1.1153857e+02	1.0692508e-03	1.9367592e+01
-1.1380480e+01	3.8127804e-02	-3.7922394e+01	3.1878734e-02	-4.9598000e+01	2.5551251e-02	-6.3965332e+01	2.0440708e-02	-8.4139707e+01	1.4307390e-02	-1.0308367e+02	9.4999020e-04	-5.5604557e+01
-1.1080480e+01	3.8854009e-02	-3.7794797e+01	3.3203594e-02	-4.8653484e+01	2.6770341e-02	-6.2574489e+01	2.1145252e-02	-8.0681367e+01	1.4311182e-02	-1.0593950e+02	9.4121786e-04	-1.6170264e+01
-1.0780480e+01	4.0413497e-02	-3.6661008e+01	3.4578346e-02	-4.7155159e+01	2.8006979e-02	-6.0468367e+01	2.1848996e-02	-8.0191127e+01	1.5379365e-02	-1.0569204e+02	3.2745339e-04	-1.0494873e+02
-1.0480480e+01	4.2358650e-02	-3.5578365e+01	3.6464531e-02	-4.5869854e+01	3.0010563e-02	-5.9182153e+01	2.2500665e-02	-7.7722891e+01	1.6673647e-02	-1.0036908e+02	3.0047208e-03	-6.6829903e+00
-1.0180480e+01	4.5190906e-02	-3.4715322e+01	3.8983163e-02	-4.4779515e+01	3.1806561e-02	-5.8525723e+01	2.5229916e-02	-7.7236915e+01	1.7421747e-02	-9.9015754e+01	7.3088537e-04	-6.0671236e+01
-9.8804805e+00	4.7603479e-02	-3.3537154e+01	4.1483395e-02	-4.3364865e+01	3.4482277e-02	-5.5502050e+01	2.7223609e-02	-7.1965866e+01	1.9013061e-02	-9.4156120e+01	1.0677477e-03	-1.0823406e+02
