21-Sep-2023 18:34:35 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-1.4938438e+01	2.1177532e-02	-4.4534769e+01	1.8195880e-02	-5.6939969e+01	1.3786517e-02	-7.4600572e+01	9.9951820e-03	-9.6247668e+01	6.4922713e-03	-1.2776925e+02	1.2253853e-03	8.2530698e+00
-1.4638438e+01	2.2524046e-02	-4.1883412e+01	1.8978835e-02	-5.4242280e+01	1.4934708e-02	-7.3776225e+01	1.1504604e-02	-9.0947715e+01	6.5497086e-03	-1.2334475e+02	1.1761738e-03	7.5338482e+00
-1.4338438e+01	2.3338827e-02	-4.3531507e+01	1.9720616e-02	-5.4704079e+01	1.5065069e-02	-7.0752323e+01	1.1233288e-02	-8.9511835e+01	7.1787505e-03	-1.1948710e+02	9.5759730e-04	-7.2611082e+01
-1.4038438e+01	2.4759015e-02	-4.1048653e+01	2.0573159e-02	-5.2582003e+01	1.6795493e-02	-6.9674387e+01	1.2040728e-02	-9.1140663e+01	8.3376859e-03	-1.1411485e+02	8.5228298e-04	-3.9231453e+00
-1.3738438e+01	2.5197065e-02	-3.9866804e+01	2.1624044e-02	-5.2167068e+01	1.7802451e-02	-6.6289486e+01	1.2498686e-02	-8.7925143e+01	9.8860496e-03	-1.1098454e+02	1.6779413e-03	-1.5318189e+01
-1.3438438e+01	2.5944105e-02	-4.0778524e+01	2.2128626e-02	-5.2400932e+01	1.7014736e-02	-6.7733255e+01	1.2834104e-02	-8.5648588e+01	8.5235044e-03	-1.1082906e+02	1.6046972e-03	-8.6357054e+01
-1.3138438e+01	2.7159242e-02	-3.9518477e+01	2.2801702e-02	-4.9979159e+01	1.8471729e-02	-6.4299602e+01	1.4278028e-02	-8.5707422e+01	9.4714907e-03	-1.0624053e+02	2.0702116e-03	-7.2176647e+01
-1.2838438e+01	2.8269571e-02	-3.8789543e+01	2.4039427e-02	-4.8801096e+01	1.9593318e-02	-6.2613614e+01	1.4768484e-02	-8.2667354e+01	1.0212770e-02	-1.0908742e+02	1.3480832e-03	-2.1182068e+01
-1.2538438e+01	2.9017787e-02	-3.7657436e+01	2.4818959e-02	-4.8924383e+01	1.9117944e-02	-6.2056510e+01	1.5030116e-02	-8.0745928e+01	1.1149088e-02	-1.0550050e+02	1.6057224e-03	-5.2534219e+01
-1.2238438e+01	3.0221320e-02	-3.7825761e+01	2.5785205e-02	-4.7520745e+01	2.2260373e-02	-6.1945212e+01	1.6667289e-02	-8.0515889e+01	1.0688864e-02	-1.0329099e+02	6.9960345e-04	-1.4079110e+02
-1.1938438e+01	3.1571714e-02	-3.5567998e+01	2.7352258e-02	-4.6321880e+01	2.1872888e-02	-5.9599681e+01	1.6989084e-02	-7.9405619e+01	1.3184357e-02	-1.0551420e+02	3.5033796e-04	-8.5990073e+01
-1.1638438e+01	3.3172653e-02	-3.5285338e+01	2.8790173e-02	-4.6001020e+01	2.3818967e-02	-5.9832572e+01	1.8380405e-02	-7.4799584e+01	1.3223177e-02	-1.0160478e+02	2.6495671e-04	-5.2420722e+01
-1.1338438e+01	3.4651397e-02	-3.3707539e+01	2.9720357e-02	-4.3763465e+01	2.5286392e-02	-5.7016980e+01	1.8865253e-02	-7.5040005e+01	1.3643587e-02	-9.4544791e+01	1.2104169e-03	-1.5664811e+01
-1.1038438e+01	3.5566778e-02	-3.3295937e+01	3.0433068e-02	-4.3369201e+01	2.5509624e-02	-5.8308226e+01	2.0131366e-02	-7.3278758e+01	1.4075841e-02	-9.5497090e+01	1.2604328e-03	4.8060766e+00
-1.0738438e+01	3.6552924e-02	-3.3040801e+01	3.2144453e-02	-4.1826328e+01	2.6377023e-02	-5.4009821e+01	2.1577176e-02	-7.2954024e+01	1.5106852e-02	-9.2520934e+01	1.1268015e-03	-8.1488752e+01
-1.0438438e+01	3.8726890e-02	-3.1653240e+01	3.3389839e-02	-4.0914104e+01	2.8993091e-02	-5.3933813e+01	2.2011953e-02	-6.8130384e+01	1.7168126e-02	-8.9698995e+01	2.3609715e-04	-1.7057322e+02
-1.0138438e+01	3.9494015e-02	-3.1084499e+01	3.5368978e-02	-4.1055186e+01	2.9909146e-02	-5.2149103e+01	2.4182432e-02	-6.8103201e+01	1.7862344e-02	-8.7873068e+01	1.8121125e-03	1.6076412e+01
-9.8384384e+00	4.2854429e-02	-2.9884916e+01	3.7172361e-02	-3.9198381e+01	3.1944378e-02	-5.0872106e+01	2.5538373e-02	-6.6595322e+01	1.9259815e-02	-8.8239214e+01	8.5953322e-04	-1.4435347e+02
-9.5384384e+00	4.4689505e-02	-2.9084514e+01	3.9333874e-02	-3.7358192e+01	3.3654488e-02	-4.7909721e+01	2.7122749e-02	-6.4413871e+01	2.0622622e-02	-8.5132762e+01	1.7700956e-03	-7.1387861e+01
-9.2384384e+00	4.6408058e-02	-2.8380677e+01	4.1282647e-02	-3.6764777e+01	3.5708607e-02	-4.7358798e+01	2.8448266e-02	-6.3443514e+01	2.2353789e-02	-8.3099914e+01	1.5147374e-03	-1.7149971e+02
-8.9384384e+00	4.8802346e-02	-2.7144118e+01	4.3838692e-02	-3.5518585e+01	3.7591110e-02	-4.6479223e+01	3.1906311e-02	-5.8906733e+01	2.3499602e-02	-7.8610742e+01	2.9541626e-03	-4.7676673e+01
-8.6384384e+00	5.1286030e-02	-2.6935964e+01	4.5664241e-02	-3.4431074e+01	3.9852892e-02	-4.5600175e+01	3.3144148e-02	-5.8134708e+01	2.4587889e-02	-7.7781562e+01	1.9649208e-03	-6.8103401e+01
-8.3384384e+00	5.4102209e-02	-2.5486660e+01	4.8611512e-02	-3.3457753e+01	4.2334065e-02	-4.4759604e+01	3.4768266e-02	-5.7262704e+01	2.7292391e-02	-7.5025872e+01	2.4060585e-03	-1.2900744e+02
-8.0384384e+00	5.6854642e-02	-2.4951849e+01	5.1739951e-02	-3.2283514e+01	4.4891420e-02	-4.1482314e+01	3.8026737e-02	-5.4606710e+01	2.8831876e-02	-7.3292831e+01	1.5113687e-03	-1.4637932e+02
-7.7384384e+00	6.0806785e-02	-2.3444729e+01	5.5211087e-02	-3.1269723e+01	4.8245878e-02	-4.0208194e+01	4.1176127e-02	-5.3769529e+01	3.2281108e-02	-7.0236182e+01	1.6230559e-03	-1.7397388e+02
-7.4384384e+00	6.5126451e-02	-2.2432693e+01	5.9383392e-02	-2.9666438e+01	5.2178869e-02	-3.9076640e+01	4.4229408e-02	-5.1462903e+01	3.6813195e-02	-6.5707674e+01	2.2569284e-03	-7.2191173e+01
-7.1384384e+00	7.0646970e-02	-2.1630991e+01	6.5006704e-02	-2.7902063e+01	5.8173426e-02	-3.6554021e+01	4.9867410e-02	-4.8637673e+01	4.0009402e-02	-6.3073435e+01	4.0151913e-03	-2.1634375e+01
-6.8384384e+00	7.4851545e-02	-2.0729069e+01	6.8604748e-02	-2.6699862e+01	6.1877318e-02	-3.5787136e+01	5.2856283e-02	-4.5856697e+01	4.3142592e-02	-6.0516016e+01	3.3223685e-03	-1.5664194e+02
-6.5384384e+00	8.1225276e-02	-1.9417023e+01	7.5475033e-02	-2.5514240e+01	6.7646826e-02	-3.3875117e+01	5.8973743e-02	-4.2819100e+01	4.9690680e-02	-5.7253970e+01	3.8769508e-03	-1.6594754e+02
-6.2384384e+00	8.8032755e-02	-1.8394694e+01	8.0991136e-02	-2.3906144e+01	7.3835775e-02	-3.1395185e+01	6.4806243e-02	-4.0877334e+01	5.4666485e-02	-5.4413281e+01	5.7056305e-03	-1.3811366e+02
-5.9384384e+00	9.5881277e-02	-1.7104355e+01	8.8865532e-02	-2.2765913e+01	8.1775895e-02	-2.9639805e+01	7.2208518e-02	-3.9185557e+01	6.0272529e-02	-5.0728902e+01	5.9762140e-03	-1.1876978e+02
-5.6384384e+00	1.0832233e-01	-1.5816540e+01	1.0129218e-01	-2.0734382e+01	9.2119557e-02	-2.7263744e+01	8.3285485e-02	-3.5671825e+01	7.1188406e-02	-4.6737121e+01	8.7373620e-03	-1.1215904e+02
-5.3384384e+00	1.1940549e-01	-1.4562574e+01	1.1273235e-01	-1.9358383e+01	1.0451439e-01	-2.5365376e+01	9.3169019e-02	-3.3125856e+01	8.1324857e-02	-4.4245613e+01	1.3411795e-02	-1.1262141e+02
-5.0384384e+00	1.2843712e-01	-1.3849231e+01	1.2107769e-01	-1.8175583e+01	1.1209355e-01	-2.4335416e+01	1.0058305e-01	-3.1586732e+01	8.8048122e-02	-4.1662903e+01	1.6255238e-02	-9.6922204e+01
-4.7384384e+00	1.4293525e-01	-1.2845230e+01	1.3537260e-01	-1.6812757e+01	1.2624198e-01	-2.2477055e+01	1.1560906e-01	-2.9640775e+01	1.0103453e-01	-3.8418552e+01	1.9551818e-02	-8.8367407e+01
-4.4384384e+00	1.6469795e-01	-1.1423625e+01	1.5682203e-01	-1.5054388e+01	1.4817816e-01	-1.9942634e+01	1.3576714e-01	-2.6086213e+01	1.2092641e-01	-3.4725576e+01	2.9463204e-02	-8.4864632e+01
-4.1384384e+00	1.7779864e-01	-1.0827163e+01	1.7049675e-01	-1.4291062e+01	1.6079387e-01	-1.8776991e+01	1.4892457e-01	-2.4727974e+01	1.3279983e-01	-3.2961047e+01	3.6213505e-02	-8.0997891e+01
-3.8384384e+00	2.0714826e-01	-9.5826621e+00	1.9936744e-01	-1.2668004e+01	1.9022481e-01	-1.6778581e+01	1.7610491e-01	-2.2037264e+01	1.6037610e-01	-2.9696311e+01	5.0026561e-02	-7.5636534e+01
-3.5384384e+00	2.3283253e-01	-8.7186307e+00	2.2471644e-01	-1.1537453e+01	2.1400038e-01	-1.5543731e+01	2.0121484e-01	-2.0500460e+01	1.8433099e-01	-2.7441512e+01	6.1937225e-02	-7.1415548e+01
-3.2384384e+00	2.6654022e-01	-8.0559493e+00	2.5856603e-01	-1.0702639e+01	2.4756508e-01	-1.4211971e+01	2.3383145e-01	-1.8886119e+01	2.1562958e-01	-2.5315845e+01	7.8035617e-02	-6.9221362e+01
-2.9384384e+00	3.0129987e-01	-7.3425636e+00	2.9310268e-01	-9.7186528e+00	2.8191469e-01	-1.2985070e+01	2.6758436e-01	-1.7442273e+01	2.4893945e-01	-2.3388745e+01	9.7356250e-02	-6.6271607e+01
-2.6384384e+00	3.4616134e-01	-6.5596423e+00	3.3750776e-01	-8.8091905e+00	3.2659300e-01	-1.1788204e+01	3.1139524e-01	-1.5879606e+01	2.9234279e-01	-2.1392162e+01	1.2295760e-01	-6.3123949e+01
-2.3384384e+00	3.7906416e-01	-6.1812730e+00	3.7022585e-01	-8.2899157e+00	3.5949279e-01	-1.1240303e+01	3.4360438e-01	-1.5132014e+01	3.2243877e-01	-2.0362933e+01	1.4255961e-01	-6.2350447e+01
-2.0384384e+00	4.3619962e-01	-5.5916746e+00	4.2732265e-01	-7.6027405e+00	4.1481240e-01	-1.0262598e+01	4.0051799e-01	-1.3888917e+01	3.7893147e-01	-1.8935488e+01	1.7733893e-01	-6.0044644e+01
-1.7384384e+00	4.7119726e-01	-5.3146767e+00	4.6206528e-01	-7.1138373e+00	4.5066148e-01	-9.7497155e+00	4.3363491e-01	-1.3255399e+01	4.1191197e-01	-1.8034459e+01	2.0047855e-01	-5.9083086e+01
-1.4384384e+00	5.1767840e-01	-4.9278377e+00	5.0857242e-01	-6.6786821e+00	4.9683603e-01	-9.1419463e+00	4.8051175e-01	-1.2449020e+01	4.5793056e-01	-1.7254895e+01	2.2804616e-01	-5.7993864e+01
-1.1384384e+00	5.5701235e-01	-4.6879130e+00	5.4756871e-01	-6.3778506e+00	5.3516199e-01	-8.7416776e+00	5.1967151e-01	-1.1971619e+01	4.9589380e-01	-1.6545448e+01	2.5562496e-01	-5.7090495e+01
-8.3843844e-01	5.7976541e-01	-4.5627673e+00	5.7076200e-01	-6.2248133e+00	5.5806204e-01	-8.4919481e+00	5.4232918e-01	-1.1765843e+01	5.1785435e-01	-1.6270491e+01	2.6846026e-01	-5.6857309e+01
-5.3843844e-01	6.0662265e-01	-4.4765788e+00	5.9754805e-01	-6.0618446e+00	5.8480177e-01	-8.3894122e+00	5.6817857e-01	-1.1452248e+01	5.4368137e-01	-1.6030179e+01	2.8633426e-01	-5.5991286e+01
-2.3843844e-01	6.2104973e-01	-4.3380118e+00	6.1184756e-01	-5.9963496e+00	5.9889632e-01	-8.1530638e+00	5.8285747e-01	-1.1325385e+01	5.5845079e-01	-1.5753269e+01	2.9576074e-01	-5.5874371e+01
6.1561562e-02	6.1980769e-01	-4.3388553e+00	6.1056051e-01	-5.9603938e+00	5.9829502e-01	-8.3318908e+00	5.8186526e-01	-1.1286454e+01	5.5836755e-01	-1.5786368e+01	2.9434168e-01	-5.5642578e+01
3.6156156e-01	6.1012171e-01	-4.4035514e+00	6.0121490e-01	-6.0046567e+00	5.8862359e-01	-8.3013914e+00	5.7248130e-01	-1.1489091e+01	5.4824283e-01	-1.5864044e+01	2.8571691e-01	-5.6399249e+01
6.6156156e-01	5.9320031e-01	-4.4548470e+00	5.8406388e-01	-6.1399568e+00	5.7180042e-01	-8.4193063e+00	5.5599069e-01	-1.1603254e+01	5.3192100e-01	-1.6199179e+01	2.7715541e-01	-5.5977923e+01
9.6156156e-01	5.6606359e-01	-4.6242461e+00	5.5706464e-01	-6.3328404e+00	5.4437290e-01	-8.6931384e+00	5.2930288e-01	-1.1924937e+01	5.0568740e-01	-1.6515965e+01	2.6053911e-01	-5.6655068e+01
1.2615616e+00	5.3971299e-01	-4.7480892e+00	5.3025393e-01	-6.5605716e+00	5.1762355e-01	-8.8895251e+00	5.0170521e-01	-1.2227065e+01	4.7808741e-01	-1.6901192e+01	2.4394192e-01	-5.7317328e+01
1.5615616e+00	5.0851387e-01	-4.9737443e+00	4.9938308e-01	-6.7115431e+00	4.8807509e-01	-9.1878273e+00	4.7204667e-01	-1.2699014e+01	4.4908722e-01	-1.7447187e+01	2.2101197e-01	-5.8685287e+01
1.8615616e+00	4.6673685e-01	-5.3004310e+00	4.5803132e-01	-7.1337668e+00	4.4561181e-01	-9.7525116e+00	4.2999380e-01	-1.3228402e+01	4.0814850e-01	-1.8318429e+01	1.9498644e-01	-6.0110256e+01
2.1615616e+00	4.3101701e-01	-5.6307030e+00	4.2205389e-01	-7.5387989e+00	4.0988208e-01	-1.0290510e+01	3.9554763e-01	-1.3966462e+01	3.7433033e-01	-1.8987051e+01	1.7352964e-01	-6.0640174e+01
2.4615616e+00	3.8367099e-01	-6.0930826e+00	3.7493868e-01	-8.1229470e+00	3.6338731e-01	-1.0966018e+01	3.4821827e-01	-1.4834671e+01	3.2819654e-01	-2.0183806e+01	1.4424811e-01	-6.2358582e+01
2.7615616e+00	3.4464518e-01	-6.5635394e+00	3.3622175e-01	-8.8362077e+00	3.2485330e-01	-1.1956214e+01	3.1066772e-01	-1.6178755e+01	2.8992512e-01	-2.1772701e+01	1.1939941e-01	-6.4403206e+01
3.0615616e+00	3.0082685e-01	-7.3682292e+00	2.9265948e-01	-9.7715418e+00	2.8076580e-01	-1.3086592e+01	2.6750255e-01	-1.7417185e+01	2.4829496e-01	-2.3603050e+01	9.6288554e-02	-6.7472662e+01
3.3615616e+00	2.5145321e-01	-8.3359305e+00	2.4309747e-01	-1.1076515e+01	2.3231711e-01	-1.4924535e+01	2.1931731e-01	-2.0061828e+01	2.0117077e-01	-2.6414772e+01	6.9906308e-02	-7.1633045e+01
3.6615616e+00	2.2857338e-01	-9.0631316e+00	2.2067836e-01	-1.1899022e+01	2.1005156e-01	-1.5877762e+01	1.9779914e-01	-2.1075439e+01	1.7928718e-01	-2.7738915e+01	5.7256832e-02	-7.5928740e+01
3.9615616e+00	1.9863866e-01	-1.0006646e+01	1.9082665e-01	-1.3152228e+01	1.8096272e-01	-1.7559201e+01	1.6872094e-01	-2.2895275e+01	1.5254556e-01	-3.0987285e+01	4.4421838e-02	-8.1806726e+01
