21-Sep-2023 18:33:45 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-1.5019520e+01	2.2630969e-02	-4.4190604e+01	1.8630434e-02	-5.5226551e+01	1.4764230e-02	-7.3399114e+01	1.0996629e-02	-9.2962267e+01	6.0902895e-03	-1.3369821e+02	2.2824105e-03	-2.6850501e+01
-1.4719520e+01	2.2616460e-02	-4.3428031e+01	1.9454707e-02	-5.4997466e+01	1.5152102e-02	-6.8693928e+01	1.1454456e-02	-9.0902931e+01	6.9195854e-03	-1.2149198e+02	6.0942016e-04	-1.4564652e+02
-1.4419520e+01	2.3994074e-02	-4.3205334e+01	1.9740635e-02	-5.4330981e+01	1.5103500e-02	-6.9304967e+01	1.1110980e-02	-9.1538068e+01	8.3315068e-03	-1.2108432e+02	4.0787406e-04	-3.5361603e+01
-1.4119520e+01	2.5346677e-02	-4.0769846e+01	2.0886646e-02	-5.2158858e+01	1.6976937e-02	-6.9434543e+01	1.1922068e-02	-9.1205498e+01	7.7572980e-03	-1.1600174e+02	8.5888492e-04	-5.7493104e+01
-1.3819520e+01	2.5501353e-02	-4.0458052e+01	2.1590384e-02	-5.2928114e+01	1.8256844e-02	-6.7352953e+01	1.3051251e-02	-8.6670458e+01	8.2470242e-03	-1.1324335e+02	3.9913921e-04	-1.2621105e+02
-1.3519520e+01	2.6484554e-02	-4.0504869e+01	2.2801326e-02	-5.1973098e+01	1.7790627e-02	-6.2514656e+01	1.3844322e-02	-8.3384343e+01	8.8610965e-03	-1.1401439e+02	1.2272688e-03	-8.7287647e+01
-1.3219520e+01	2.7401690e-02	-3.8816606e+01	2.3311331e-02	-5.0498079e+01	1.9119440e-02	-6.3915678e+01	1.4334443e-02	-8.6611706e+01	9.3282395e-03	-1.0714399e+02	5.8064543e-04	-2.6681252e+01
-1.2919520e+01	2.8507416e-02	-3.8017426e+01	2.3840779e-02	-4.8789712e+01	1.9736292e-02	-6.2313795e+01	1.5774349e-02	-8.4637358e+01	1.1511723e-02	-1.0717614e+02	1.2107683e-03	-6.0037994e+01
-1.2619520e+01	2.9207312e-02	-3.7591580e+01	2.4672226e-02	-4.8950005e+01	1.9603159e-02	-6.1880240e+01	1.4912022e-02	-8.1533053e+01	1.1125879e-02	-1.0209112e+02	1.6335452e-04	-1.7454549e+02
-1.2319520e+01	2.9743476e-02	-3.6716511e+01	2.5908814e-02	-4.7642297e+01	2.0085657e-02	-6.2442404e+01	1.5860075e-02	-7.9283056e+01	1.0972232e-02	-9.9493429e+01	7.2752046e-04	-1.3348814e+02
-1.2019520e+01	3.1750918e-02	-3.5839704e+01	2.7400584e-02	-4.6248804e+01	2.2639172e-02	-6.1091190e+01	1.7936997e-02	-8.0132739e+01	1.1521068e-02	-1.0392177e+02	1.2315170e-03	-4.3243751e+00
-1.1719520e+01	3.2760684e-02	-3.5672515e+01	2.8479262e-02	-4.5477665e+01	2.3714645e-02	-5.9081626e+01	1.7763530e-02	-7.8387299e+01	1.3030285e-02	-1.0081524e+02	1.1674502e-03	-1.2480114e+02
-1.1419520e+01	3.3095918e-02	-3.4920109e+01	2.8830019e-02	-4.4165198e+01	2.3851530e-02	-5.6745229e+01	1.8318940e-02	-7.6210040e+01	1.3317450e-02	-9.7401234e+01	1.4700567e-03	-4.6066063e+01
-1.1119520e+01	3.5507201e-02	-3.2983103e+01	3.0597836e-02	-4.2727510e+01	2.5968464e-02	-5.7201376e+01	1.9322400e-02	-7.2350441e+01	1.4445755e-02	-9.4415357e+01	6.3122514e-04	1.3484431e+00
-1.0819520e+01	3.6779043e-02	-3.2577902e+01	3.1510002e-02	-4.3104768e+01	2.7257366e-02	-5.6115269e+01	2.1509136e-02	-7.1062629e+01	1.4828515e-02	-9.4831185e+01	1.0576926e-03	-2.3300341e+01
-1.0519520e+01	3.8499117e-02	-3.2252695e+01	3.3632074e-02	-4.1461702e+01	2.8335468e-02	-5.4151179e+01	2.1534331e-02	-6.7104016e+01	1.7046091e-02	-9.3845597e+01	4.1771400e-04	-5.1711057e+01
-1.0219520e+01	4.0299747e-02	-3.0240511e+01	3.5629348e-02	-3.9882653e+01	2.9931122e-02	-5.3183621e+01	2.4700874e-02	-6.7924556e+01	1.7619292e-02	-8.7541553e+01	8.4777438e-04	-1.6710774e+02
-9.9195195e+00	4.2605447e-02	-3.0277717e+01	3.7323852e-02	-3.8758856e+01	3.1248919e-02	-5.2461758e+01	2.5302232e-02	-6.7604554e+01	2.0459191e-02	-8.9142574e+01	9.6029401e-04	-7.6379497e+01
-9.6195195e+00	4.5135090e-02	-2.8708192e+01	3.9208483e-02	-3.7484915e+01	3.4067638e-02	-4.9357153e+01	2.7138360e-02	-6.3788459e+01	2.0878430e-02	-8.6995407e+01	8.2492307e-04	-1.1607509e+02
-9.3195195e+00	4.5913789e-02	-2.8610636e+01	4.1036012e-02	-3.6925337e+01	3.5917912e-02	-4.8861622e+01	2.8390221e-02	-6.2584266e+01	2.2199898e-02	-8.1004360e+01	1.3357435e-03	-6.1131019e+01
