21-Sep-2023 20:39:58 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
4.5045045e+00	2.4697153e-01	-1.9237924e+01	2.2601181e-01	-2.4572884e+01	2.0151113e-01	-3.1325337e+01	1.7404477e-01	-3.9031928e+01	1.4309792e-01	-4.9184657e+01	2.1942358e-02	-8.9341930e+01
4.8045045e+00	2.2275179e-01	-2.0802834e+01	2.0222354e-01	-2.6372503e+01	1.7882950e-01	-3.3617430e+01	1.5276906e-01	-4.2212424e+01	1.2284417e-01	-5.3102848e+01	1.6825036e-02	-9.8684601e+01
5.1045045e+00	1.8852606e-01	-2.3258083e+01	1.6911954e-01	-2.9628060e+01	1.4775388e-01	-3.7676127e+01	1.2335176e-01	-4.8156890e+01	9.6619417e-02	-5.9947020e+01	9.3489747e-03	-1.0058909e+02
5.4045045e+00	1.7273007e-01	-2.4772013e+01	1.5406243e-01	-3.1542730e+01	1.3258968e-01	-4.0029161e+01	1.0966766e-01	-5.0737186e+01	8.5149685e-02	-6.4176067e+01	9.4501664e-03	-1.1018642e+02
5.7045045e+00	1.5773144e-01	-2.6467654e+01	1.4011437e-01	-3.3640753e+01	1.1911390e-01	-4.3211541e+01	9.8139677e-02	-5.3443315e+01	7.3971253e-02	-6.7655344e+01	3.4981051e-03	-8.7955012e+01
6.0045045e+00	1.4294676e-01	-2.8188863e+01	1.2572053e-01	-3.6023083e+01	1.0660995e-01	-4.5426074e+01	8.5120658e-02	-5.7885730e+01	6.4558858e-02	-7.3053069e+01	3.7347881e-03	-1.0137595e+02
6.3045045e+00	1.3371839e-01	-2.9375418e+01	1.1674443e-01	-3.7367037e+01	9.8180695e-02	-4.7570962e+01	7.8775766e-02	-6.0658617e+01	5.7969944e-02	-7.6419906e+01	2.1034598e-03	-1.0605353e+02
6.6045045e+00	1.2552943e-01	-3.0617416e+01	1.0908116e-01	-3.9058130e+01	9.0993641e-02	-4.9552962e+01	7.2509082e-02	-6.2070569e+01	5.2502017e-02	-7.8787193e+01	9.8187654e-04	-9.3161679e+01
6.9045045e+00	1.1583324e-01	-3.2282432e+01	9.9972357e-02	-4.1093142e+01	8.2663653e-02	-5.2114114e+01	6.4849381e-02	-6.5688422e+01	4.7231303e-02	-8.3817341e+01	1.4479128e-03	-8.4514094e+01
7.2045045e+00	1.0614166e-01	-3.4290018e+01	9.0604835e-02	-4.3504337e+01	7.3750122e-02	-5.4922957e+01	5.7488019e-02	-7.0541895e+01	3.9697765e-02	-8.7390515e+01	1.3705961e-03	-5.7802061e+01
7.5045045e+00	1.0056654e-01	-3.5127329e+01	8.5992041e-02	-4.4733841e+01	6.9862869e-02	-5.6736180e+01	5.3778132e-02	-7.1725010e+01	3.6570395e-02	-9.0867595e+01	6.5615528e-04	-4.0722463e+01
7.8045045e+00	9.4146193e-02	-3.6911479e+01	7.9268008e-02	-4.6896162e+01	6.3897382e-02	-6.0359788e+01	4.8062013e-02	-7.5458673e+01	3.2353780e-02	-9.4413529e+01	5.3596562e-04	-1.7431696e+02
8.1045045e+00	8.6920161e-02	-3.8464580e+01	7.3041568e-02	-4.8919329e+01	5.8308498e-02	-6.2736507e+01	4.3917979e-02	-7.9768045e+01	2.9190804e-02	-1.0037635e+02	2.5287939e-03	-7.6492984e+01
8.4045045e+00	8.3103013e-02	-3.9181273e+01	6.9085762e-02	-5.0341721e+01	5.4408573e-02	-6.4694292e+01	4.0660312e-02	-8.1266845e+01	2.6050070e-02	-1.0101913e+02	1.8192451e-03	-1.3458393e+02
8.7045045e+00	7.9627499e-02	-4.0572219e+01	6.5719246e-02	-5.1708464e+01	5.2575205e-02	-6.5611752e+01	3.8018875e-02	-8.2811425e+01	2.5515706e-02	-1.0503467e+02	1.4809344e-03	-4.2443392e+01
9.0045045e+00	7.4835912e-02	-4.1945316e+01	6.1830831e-02	-5.3931088e+01	4.8462127e-02	-6.8028768e+01	3.3947624e-02	-8.6343949e+01	2.2927957e-02	-1.0914654e+02	4.7152807e-04	-7.5354138e+01
9.3045045e+00	6.9696164e-02	-4.4030404e+01	5.7257238e-02	-5.6050620e+01	4.3922733e-02	-7.1764674e+01	3.1179225e-02	-9.1712372e+01	2.1167378e-02	-1.1478735e+02	8.9293084e-04	1.8919450e+01
9.6045045e+00	6.6168563e-02	-4.5378301e+01	5.3640909e-02	-5.7005878e+01	4.1519497e-02	-7.3601364e+01	2.9542814e-02	-9.3310646e+01	1.7857445e-02	-1.1777907e+02	2.2994306e-03	-1.8879298e+01
9.9045045e+00	6.2450859e-02	-4.6555881e+01	5.0822638e-02	-5.9350055e+01	3.8906576e-02	-7.6312615e+01	2.7284644e-02	-9.6159104e+01	1.6347950e-02	-1.2053474e+02	1.3771277e-03	-6.7430364e+01
1.0204505e+01	5.8166530e-02	-4.8330768e+01	4.6633632e-02	-6.2066155e+01	3.4583379e-02	-7.8642724e+01	2.4036119e-02	-1.0026587e+02	1.4409107e-02	-1.2797567e+02	2.1259084e-03	-7.7755978e+01
1.0504505e+01	5.5995157e-02	-5.0081818e+01	4.4794533e-02	-6.3046154e+01	3.3593348e-02	-8.1414901e+01	2.2833088e-02	-1.0078896e+02	1.2800230e-02	-1.2649747e+02	1.5518290e-03	-5.2319653e+01
1.0804505e+01	5.3276412e-02	-5.0910509e+01	4.2070101e-02	-6.4991621e+01	3.1824917e-02	-8.3001572e+01	2.1194125e-02	-1.0424782e+02	1.2711023e-02	-1.3266052e+02	5.8275625e-04	-3.5884392e+01
1.1104505e+01	5.0669929e-02	-5.2227341e+01	3.9642473e-02	-6.6903069e+01	2.8024802e-02	-8.4472062e+01	1.9929470e-02	-1.0576530e+02	1.1501527e-02	-1.3727710e+02	1.8426835e-03	-1.1454067e+02
1.1404505e+01	4.7785667e-02	-5.3791540e+01	3.7521437e-02	-6.8451769e+01	2.6286503e-02	-8.6994344e+01	1.8450796e-02	-1.0999062e+02	9.7044331e-03	-1.4034431e+02	1.4851549e-03	-5.2800668e+01
1.1704505e+01	4.3782691e-02	-5.6615387e+01	3.4221878e-02	-7.1538292e+01	2.4427467e-02	-9.1116500e+01	1.5424957e-02	-1.1394541e+02	8.5115460e-03	-1.4566661e+02	1.5647125e-03	-1.4244801e+02
1.2004505e+01	4.2347269e-02	-5.7199604e+01	3.2783705e-02	-7.2966087e+01	2.3827482e-02	-9.3002722e+01	1.5058495e-02	-1.1698890e+02	7.8579840e-03	-1.4523396e+02	9.8834969e-04	-5.1955691e+01
1.2304505e+01	3.9515746e-02	-5.9798352e+01	3.0006779e-02	-7.5832851e+01	2.1133711e-02	-9.6468981e+01	1.3997706e-02	-1.1657217e+02	7.3107470e-03	-1.5713114e+02	2.4567868e-03	-3.9005674e+01
1.2604505e+01	3.8759795e-02	-6.0066301e+01	2.9524420e-02	-7.6784923e+01	2.0908208e-02	-9.6935459e+01	1.2913851e-02	-1.2558949e+02	7.0853375e-03	-1.5512270e+02	1.5345767e-03	5.0731346e+00
1.2904505e+01	3.6749953e-02	-6.1928103e+01	2.7401086e-02	-7.9556193e+01	1.8922472e-02	-9.9955150e+01	1.1544392e-02	-1.2378697e+02	6.1471373e-03	-1.6389054e+02	9.7542293e-04	-5.8146199e+01
1.3204505e+01	3.4896344e-02	-6.3683111e+01	2.6110501e-02	-8.1060396e+01	1.8377017e-02	-1.0555906e+02	1.0322132e-02	-1.3008689e+02	6.5600610e-03	-1.5927783e+02	2.4992635e-03	-2.6360944e+01
1.3504505e+01	3.2907691e-02	-6.4592128e+01	2.4825782e-02	-8.2130997e+01	1.6937843e-02	-1.0411426e+02	1.0817214e-02	-1.3334188e+02	4.9391157e-03	-1.6229362e+02	1.0757388e-03	-1.4951369e+02
1.3804505e+01	3.1774130e-02	-6.5310607e+01	2.3640485e-02	-8.4300272e+01	1.5155561e-02	-1.0522832e+02	1.0020260e-02	-1.3310533e+02	5.3332624e-03	-1.7689548e+02	1.3381301e-03	-1.1253680e+02
1.4104505e+01	2.9800610e-02	-6.6897572e+01	2.2189667e-02	-8.5357667e+01	1.5306928e-02	-1.0971351e+02	9.3682072e-03	-1.3472941e+02	4.4826572e-03	-9.1124257e-01	1.0514344e-03	-6.9241308e+01
1.4404505e+01	2.8655468e-02	-6.8482448e+01	2.0905836e-02	-8.7137350e+01	1.4726188e-02	-1.1107745e+02	8.0825837e-03	-1.4733321e+02	4.4712472e-03	-1.7692004e+02	2.2009351e-03	-1.2272921e+02
1.4704505e+01	2.7465268e-02	-7.0303662e+01	2.0156092e-02	-8.9771834e+01	1.1528007e-02	-1.1430495e+02	7.8357557e-03	-1.4160371e+02	3.1722191e-03	-2.3990962e+00	1.1509729e-03	-6.7935349e+01
1.5004505e+01	2.6523858e-02	-7.1680183e+01	1.8749340e-02	-9.1570573e+01	1.2053025e-02	-1.1414093e+02	7.3834675e-03	-1.4892956e+02	3.8224895e-03	-1.2697076e+01	1.0633746e-03	-7.9457734e+00
