21-Sep-2023 18:19:24 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-1.5121922e+01	2.3201939e-02	-5.0558039e+01	1.8682456e-02	-6.3596360e+01	1.4239267e-02	-8.1976554e+01	9.8825784e-03	-1.0870658e+02	6.1595359e-03	-1.3081404e+02	1.3283848e-03	-1.3751350e+02
-1.4821922e+01	2.3901637e-02	-4.8162922e+01	2.0081997e-02	-6.2778743e+01	1.5100259e-02	-7.9660493e+01	1.0825751e-02	-1.0677497e+02	6.6556020e-03	-1.3197817e+02	6.2454973e-04	-3.9054162e+01
-1.4521922e+01	2.5345874e-02	-4.8086363e+01	2.0853757e-02	-6.1022493e+01	1.6908263e-02	-7.9306265e+01	1.1425213e-02	-1.0289202e+02	7.2384455e-03	-1.2964178e+02	1.0652701e-03	-1.3449129e+02
-1.4221922e+01	2.6343650e-02	-4.6437218e+01	2.1969385e-02	-6.1286489e+01	1.6859337e-02	-7.8594098e+01	1.2042335e-02	-9.8525849e+01	7.7786750e-03	-1.3124944e+02	2.0521480e-03	-4.6844275e+01
-1.3921922e+01	2.7075413e-02	-4.5452439e+01	2.2090579e-02	-5.9490273e+01	1.7168001e-02	-7.5261493e+01	1.2274211e-02	-9.3550228e+01	7.8104769e-03	-1.2400180e+02	4.4913291e-04	-9.6594427e+01
-1.3621922e+01	2.8165188e-02	-4.5469292e+01	2.2950633e-02	-5.8480784e+01	1.8421296e-02	-7.6502390e+01	1.3205229e-02	-9.4254750e+01	8.2843488e-03	-1.2926972e+02	1.9277426e-03	-2.4326302e+01
-1.3321922e+01	2.9528933e-02	-4.4132074e+01	2.4212749e-02	-5.6240997e+01	1.9277250e-02	-7.1846601e+01	1.3236911e-02	-9.4056002e+01	8.9532132e-03	-1.1935292e+02	1.4697923e-03	-1.5495926e+02
-1.3021922e+01	3.1001985e-02	-4.2584807e+01	2.5516006e-02	-5.5164420e+01	2.0520996e-02	-6.9279785e+01	1.5094920e-02	-9.6141520e+01	1.0016278e-02	-1.2592235e+02	2.2408441e-03	-4.4947071e+01
-1.2721922e+01	3.2147845e-02	-4.2004651e+01	2.6867864e-02	-5.4212362e+01	2.1467491e-02	-7.1636871e+01	1.5897949e-02	-9.2095499e+01	9.6278112e-03	-1.1847084e+02	7.3568275e-04	2.5049446e+00
-1.2421922e+01	3.3401443e-02	-4.0934907e+01	2.8174520e-02	-5.2874546e+01	2.3045039e-02	-6.5714957e+01	1.7441530e-02	-8.8090792e+01	1.1074021e-02	-1.1183842e+02	3.1004755e-03	-5.9883957e+01
-1.2121922e+01	3.4440180e-02	-4.0555134e+01	2.8699266e-02	-5.2594182e+01	2.2828497e-02	-6.8164253e+01	1.6584508e-02	-8.5635544e+01	1.1066318e-02	-1.1190929e+02	2.0365309e-03	-2.0327278e+01
-1.1821922e+01	3.6044085e-02	-3.9502268e+01	3.0218099e-02	-5.0972214e+01	2.4700261e-02	-6.4554713e+01	1.8065123e-02	-8.6098814e+01	1.2989582e-02	-1.1438098e+02	1.1484302e-03	1.9677166e+01
-1.1521922e+01	3.7639012e-02	-3.8197366e+01	3.1958995e-02	-5.0214937e+01	2.5195407e-02	-6.5808586e+01	1.9096758e-02	-8.3690710e+01	1.4056346e-02	-1.0912411e+02	1.4766156e-03	-1.5256432e+02
-1.1221922e+01	3.8766808e-02	-3.7170711e+01	3.3009769e-02	-4.7913212e+01	2.6631875e-02	-6.2716272e+01	1.9956038e-02	-8.1920250e+01	1.4232545e-02	-1.0576437e+02	1.5413934e-03	-3.5436499e+01
-1.0921922e+01	4.0165551e-02	-3.6373186e+01	3.4301823e-02	-4.6982455e+01	2.8591756e-02	-6.2492181e+01	2.2112977e-02	-7.9269486e+01	1.5052786e-02	-1.0196029e+02	8.6492721e-04	-2.3455060e+01
-1.0621922e+01	4.2220033e-02	-3.5650742e+01	3.5911943e-02	-4.6418245e+01	2.8956611e-02	-6.1183951e+01	2.2721122e-02	-7.8584739e+01	1.6759794e-02	-9.9029972e+01	1.3507360e-03	-4.1877968e+01
-1.0321922e+01	4.4353040e-02	-3.5153809e+01	3.7728221e-02	-4.5410599e+01	3.1473256e-02	-5.8244647e+01	2.4335666e-02	-7.6753505e+01	1.7617468e-02	-9.9091657e+01	1.4364140e-03	-9.4583660e+01
-1.0021922e+01	4.6033205e-02	-3.4661088e+01	3.9652119e-02	-4.4154535e+01	3.2220007e-02	-5.6489991e+01	2.5991815e-02	-7.4019203e+01	1.8121413e-02	-9.7261697e+01	1.1017097e-03	-7.8258508e+01
-9.7219219e+00	4.8173172e-02	-3.3319371e+01	4.1970665e-02	-4.2416943e+01	3.4384223e-02	-5.5815713e+01	2.6800705e-02	-7.1356560e+01	2.0147631e-02	-9.5703162e+01	2.1831407e-03	-1.2019343e+02
-9.4219219e+00	5.1286535e-02	-3.2423140e+01	4.4710020e-02	-4.1585166e+01	3.6712388e-02	-5.5420412e+01	2.9879300e-02	-7.0019278e+01	2.1392407e-02	-8.8177995e+01	5.0005583e-04	-1.5435258e+02
-9.1219219e+00	5.4230564e-02	-3.0683294e+01	4.7245224e-02	-4.0618055e+01	3.9737845e-02	-5.2560887e+01	3.1896355e-02	-6.7648203e+01	2.3511226e-02	-8.7490295e+01	1.2748717e-03	-1.5431791e+02
-8.8219219e+00	5.5990259e-02	-3.0025914e+01	4.8944212e-02	-3.9526942e+01	4.1509132e-02	-5.0792468e+01	3.4224584e-02	-6.5393197e+01	2.4038495e-02	-8.6888823e+01	4.0649157e-04	-7.0990042e+01
-8.5219219e+00	5.9672502e-02	-2.8920255e+01	5.2520673e-02	-3.7955697e+01	4.4573437e-02	-4.9159132e+01	3.6821930e-02	-6.2959919e+01	2.6887653e-02	-8.2291801e+01	7.0212778e-04	-1.7299835e+02
-8.2219219e+00	6.3528779e-02	-2.8005223e+01	5.6345738e-02	-3.6532443e+01	4.8316607e-02	-4.8360937e+01	3.9332720e-02	-6.1236300e+01	2.9554998e-02	-8.1138810e+01	1.9705930e-03	-9.0846708e+01
-7.9219219e+00	6.6333317e-02	-2.7390547e+01	5.9265031e-02	-3.5491396e+01	5.0426871e-02	-4.6308216e+01	4.2746812e-02	-5.9159635e+01	3.2320905e-02	-7.6787599e+01	1.3866926e-03	-8.6259600e+01
-7.6219219e+00	7.1137885e-02	-2.5919614e+01	6.3597532e-02	-3.3546008e+01	5.5922118e-02	-4.4036066e+01	4.5757536e-02	-5.7182945e+01	3.4997254e-02	-7.5428237e+01	6.9693223e-04	-7.9460908e+01
-7.3219219e+00	7.6143361e-02	-2.4899323e+01	6.8252039e-02	-3.2349121e+01	6.0021401e-02	-4.1761834e+01	4.9707420e-02	-5.4591798e+01	3.9286958e-02	-7.1313851e+01	1.9117970e-03	-1.3533140e+02
-7.0219219e+00	8.2775725e-02	-2.3522730e+01	7.5484885e-02	-3.0135527e+01	6.6287057e-02	-3.9485457e+01	5.5371731e-02	-5.1743159e+01	4.4458099e-02	-6.7114590e+01	2.0109096e-04	-4.7147536e+01
-6.7219219e+00	8.9498539e-02	-2.2122408e+01	8.1244288e-02	-2.8717486e+01	7.2501896e-02	-3.7499707e+01	6.1007169e-02	-4.8223001e+01	4.8925867e-02	-6.4170180e+01	3.7794824e-03	-1.6346266e+02
-6.4219219e+00	9.7583982e-02	-2.0729013e+01	8.9445842e-02	-2.7011205e+01	7.9163584e-02	-3.5636753e+01	6.8860055e-02	-4.6105256e+01	5.5966904e-02	-6.0234603e+01	5.4490175e-03	-1.4644345e+02
-6.1219219e+00	1.0416533e-01	-1.9924792e+01	9.5895492e-02	-2.5811358e+01	8.5746812e-02	-3.3979449e+01	7.4518962e-02	-4.3711928e+01	6.0578843e-02	-5.7703858e+01	5.9007669e-03	-1.2385951e+02
-5.8219219e+00	1.1451254e-01	-1.8567568e+01	1.0613922e-01	-2.4050356e+01	9.5790502e-02	-3.1367386e+01	8.2977027e-02	-4.1334841e+01	6.8400538e-02	-5.2817950e+01	8.8975256e-03	-1.1532654e+02
-5.5219219e+00	1.2750944e-01	-1.7063979e+01	1.1880944e-01	-2.2178366e+01	1.0804241e-01	-2.9336565e+01	9.4770473e-02	-3.7561919e+01	8.0125619e-02	-4.9083002e+01	1.0286717e-02	-1.1575866e+02
-5.2219219e+00	1.4210496e-01	-1.5759240e+01	1.3271786e-01	-2.0682129e+01	1.2120712e-01	-2.7123699e+01	1.0788394e-01	-3.5106642e+01	9.1262750e-02	-4.5193587e+01	1.4154478e-02	-1.0800931e+02
-4.9219219e+00	1.4926142e-01	-1.5204871e+01	1.3996512e-01	-1.9661686e+01	1.2857652e-01	-2.5566534e+01	1.1541069e-01	-3.3645842e+01	9.8772713e-02	-4.3541125e+01	1.5047673e-02	-9.6941840e+01
-4.6219219e+00	1.6750675e-01	-1.3909128e+01	1.5768074e-01	-1.8196221e+01	1.4694528e-01	-2.3638352e+01	1.3152557e-01	-3.0502708e+01	1.1461241e-01	-3.9966285e+01	2.2310920e-02	-8.8067333e+01
-4.3219219e+00	1.9234673e-01	-1.2543548e+01	1.8204134e-01	-1.6295900e+01	1.6986788e-01	-2.1283902e+01	1.5445511e-01	-2.7435174e+01	1.3541515e-01	-3.6142283e+01	3.2164545e-02	-8.5707132e+01
-4.0219219e+00	2.1320281e-01	-1.1633326e+01	2.0326967e-01	-1.5136765e+01	1.9040321e-01	-1.9758343e+01	1.7420715e-01	-2.5897735e+01	1.5511885e-01	-3.3730280e+01	4.0828190e-02	-8.0007926e+01
-3.7219219e+00	2.4108141e-01	-1.0556845e+01	2.3090021e-01	-1.3973092e+01	2.1777937e-01	-1.8206051e+01	2.0167771e-01	-2.3572711e+01	1.7975475e-01	-3.0934349e+01	5.2811116e-02	-7.5325101e+01
-3.4219219e+00	2.6438264e-01	-9.8018838e+00	2.5384328e-01	-1.3035394e+01	2.4094744e-01	-1.6847339e+01	2.2368826e-01	-2.2207814e+01	2.0174114e-01	-2.8919452e+01	6.4387162e-02	-7.1747400e+01
-3.1219219e+00	3.1217176e-01	-8.7584702e+00	3.0120895e-01	-1.1505562e+01	2.8750376e-01	-1.5161833e+01	2.6924660e-01	-2.0041054e+01	2.4551405e-01	-2.6105246e+01	8.8506017e-02	-6.8230386e+01
-2.8219219e+00	3.5544069e-01	-7.9201341e+00	3.4452649e-01	-1.0380766e+01	3.2951603e-01	-1.3728623e+01	3.1168534e-01	-1.8207664e+01	2.8821496e-01	-2.4015973e+01	1.1160842e-01	-6.4724281e+01
-2.5219219e+00	4.0693869e-01	-7.1545148e+00	3.9561540e-01	-9.4215379e+00	3.8125239e-01	-1.2624969e+01	3.6203839e-01	-1.6738071e+01	3.3636843e-01	-2.2099232e+01	1.4363149e-01	-6.3217395e+01
-2.2219219e+00	4.3265328e-01	-6.8772342e+00	4.2097059e-01	-9.1527910e+00	4.0592636e-01	-1.2110270e+01	3.8646242e-01	-1.6028126e+01	3.6007101e-01	-2.1466925e+01	1.5517302e-01	-6.2319506e+01
-1.9219219e+00	4.8047606e-01	-6.3294893e+00	4.6923518e-01	-8.4565379e+00	4.5340731e-01	-1.1265104e+01	4.3461874e-01	-1.5124563e+01	4.0681533e-01	-2.0172329e+01	1.8553671e-01	-6.0581217e+01
-1.6219219e+00	5.3916770e-01	-5.8755179e+00	5.2672810e-01	-7.9063590e+00	5.1109635e-01	-1.0657421e+01	4.9050864e-01	-1.4169373e+01	4.6256131e-01	-1.9115468e+01	2.2056598e-01	-5.9054929e+01
-1.3219219e+00	5.7602151e-01	-5.5382844e+00	5.6474882e-01	-7.5208271e+00	5.4830982e-01	-1.0063193e+01	5.2769501e-01	-1.3454533e+01	4.9930366e-01	-1.8382949e+01	2.4043774e-01	-5.7895482e+01
-1.0219219e+00	6.1558673e-01	-5.3489757e+00	6.0335038e-01	-7.1891802e+00	5.8781451e-01	-9.6630011e+00	5.6624049e-01	-1.3032243e+01	5.3647609e-01	-1.7806750e+01	2.6599323e-01	-5.7574348e+01
-7.2192192e-01	6.3993324e-01	-5.2839171e+00	6.2736267e-01	-7.0215520e+00	6.1187899e-01	-9.4717403e+00	5.9037404e-01	-1.2869737e+01	5.6008325e-01	-1.7538844e+01	2.8074887e-01	-5.7395780e+01
-4.2192192e-01	6.6312207e-01	-5.1350500e+00	6.5071936e-01	-6.8822554e+00	6.3410178e-01	-9.3444692e+00	6.1319967e-01	-1.2597079e+01	5.8302860e-01	-1.7232064e+01	2.9542958e-01	-5.6504878e+01
-1.2192192e-01	6.6923486e-01	-5.0402293e+00	6.5716597e-01	-6.7979383e+00	6.4105633e-01	-9.2137029e+00	6.1972847e-01	-1.2522577e+01	5.8931950e-01	-1.6978201e+01	2.9956078e-01	-5.6637568e+01
1.7807808e-01	6.6890229e-01	-5.0493676e+00	6.5635550e-01	-6.8040769e+00	6.4178559e-01	-9.2285086e+00	6.1978409e-01	-1.2546209e+01	5.8860527e-01	-1.7014312e+01	3.0204408e-01	-5.6566120e+01
4.7807808e-01	6.5604897e-01	-5.0951344e+00	6.4400986e-01	-6.8309160e+00	6.2810555e-01	-9.2530546e+00	6.0698100e-01	-1.2559683e+01	5.7692129e-01	-1.7050696e+01	2.9363388e-01	-5.6865927e+01
7.7807808e-01	6.3666391e-01	-5.2320884e+00	6.2414680e-01	-7.0046501e+00	6.0835665e-01	-9.4543791e+00	5.8688453e-01	-1.2906468e+01	5.5764626e-01	-1.7512584e+01	2.8162483e-01	-5.6816250e+01
1.0780781e+00	6.0911171e-01	-5.3811258e+00	5.9700313e-01	-7.2303518e+00	5.8182533e-01	-9.8422228e+00	5.6068595e-01	-1.3032515e+01	5.3134574e-01	-1.7889082e+01	2.6255891e-01	-5.7110149e+01
1.3780781e+00	5.6136370e-01	-5.7487207e+00	5.4881528e-01	-7.7421918e+00	5.3291209e-01	-1.0446023e+01	5.1277100e-01	-1.3859907e+01	4.8376269e-01	-1.8877136e+01	2.3033083e-01	-5.8232863e+01
1.6780781e+00	5.3605180e-01	-5.9055611e+00	5.2421931e-01	-7.9371270e+00	5.0871585e-01	-1.0645310e+01	4.8874780e-01	-1.4260169e+01	4.5976329e-01	-1.9224481e+01	2.1595096e-01	-5.9166603e+01
1.9780781e+00	4.9342603e-01	-6.3308988e+00	4.8150350e-01	-8.3496103e+00	4.6581874e-01	-1.1191023e+01	4.4675749e-01	-1.4882148e+01	4.1872612e-01	-1.9981547e+01	1.9101134e-01	-6.0265757e+01
