21-Sep-2023 18:21:4 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-8.9234234e+00	5.4527367e-02	-3.0795531e+01	4.8190571e-02	-3.9586899e+01	4.0492229e-02	-5.1515718e+01	3.2491154e-02	-6.8828559e+01	2.4405613e-02	-8.9259333e+01	1.2163345e-03	-3.5594308e+01
-8.6234234e+00	5.8668561e-02	-2.9804449e+01	5.1803572e-02	-3.8022216e+01	4.3815245e-02	-4.9188539e+01	3.6366141e-02	-6.3382748e+01	2.6638894e-02	-8.2983763e+01	7.0991960e-04	-8.0234285e+00
-8.3234234e+00	6.2831806e-02	-2.8281661e+01	5.5394786e-02	-3.6172918e+01	4.8150847e-02	-4.7954495e+01	3.8133590e-02	-6.2294564e+01	3.0237209e-02	-8.0236438e+01	2.3686023e-03	-1.7603112e+02
-8.0234234e+00	6.5521134e-02	-2.7655003e+01	5.8540921e-02	-3.5407038e+01	5.0269014e-02	-4.6162770e+01	4.1401152e-02	-6.0117362e+01	3.1324045e-02	-7.6646229e+01	1.0719338e-03	2.0767908e+01
-7.7234234e+00	6.9172766e-02	-2.6544129e+01	6.2427478e-02	-3.4373819e+01	5.3742640e-02	-4.3859431e+01	4.4262722e-02	-5.7942493e+01	3.5135245e-02	-7.6167886e+01	2.0186066e-03	-1.4819515e+02
-7.4234234e+00	7.4255058e-02	-2.4980443e+01	6.6505299e-02	-3.3114687e+01	5.8638048e-02	-4.3015661e+01	4.8747759e-02	-5.6095084e+01	3.8313355e-02	-7.3173080e+01	5.7310322e-04	-1.0562766e+02
-7.1234234e+00	7.8906912e-02	-2.4384146e+01	7.1129335e-02	-3.1503798e+01	6.1366888e-02	-4.0966601e+01	5.2191640e-02	-5.4501438e+01	4.1209350e-02	-6.9165632e+01	2.1734405e-03	-2.3051257e+01
-6.8234234e+00	8.4488788e-02	-2.2683030e+01	7.7079039e-02	-2.9893196e+01	6.6953494e-02	-3.9500597e+01	5.7468693e-02	-5.1486009e+01	4.5571203e-02	-6.5815936e+01	2.8114815e-03	-3.0371967e+01
-6.5234234e+00	9.1410107e-02	-2.1959143e+01	8.3456988e-02	-2.8349393e+01	7.3133168e-02	-3.7014794e+01	6.2889296e-02	-4.8763451e+01	5.1073018e-02	-6.3160860e+01	2.9769210e-03	-1.5487593e+02
-6.2234234e+00	9.6503330e-02	-2.1015134e+01	8.8871384e-02	-2.7331997e+01	7.9008563e-02	-3.5569045e+01	6.7506701e-02	-4.5626548e+01	5.5227272e-02	-6.0889556e+01	2.3499548e-03	-1.7504622e+02
-5.9234234e+00	1.0983405e-01	-1.9327095e+01	1.0186854e-01	-2.4863602e+01	9.1518731e-02	-3.2927702e+01	7.9078491e-02	-4.2164482e+01	6.5867723e-02	-5.4294153e+01	6.3057426e-03	-1.3224359e+02
-5.6234234e+00	1.2017335e-01	-1.7831006e+01	1.1219378e-01	-2.3145990e+01	1.0107341e-01	-3.0284968e+01	8.8439580e-02	-3.9249445e+01	7.4474272e-02	-5.0802030e+01	8.8289017e-03	-1.2504795e+02
-5.3234234e+00	1.3408041e-01	-1.6483450e+01	1.2336986e-01	-2.1600806e+01	1.1274025e-01	-2.8540995e+01	1.0038066e-01	-3.6704313e+01	8.3739219e-02	-4.7622925e+01	1.0857917e-02	-1.0588332e+02
-5.0234234e+00	1.4955993e-01	-1.5190003e+01	1.3959057e-01	-1.9824798e+01	1.2887245e-01	-2.5635615e+01	1.1526295e-01	-3.3783797e+01	9.7448561e-02	-4.3892309e+01	1.7096214e-02	-9.9030118e+01
-4.7234234e+00	1.7371363e-01	-1.3718781e+01	1.6398073e-01	-1.7721827e+01	1.5175745e-01	-2.3078604e+01	1.3656107e-01	-3.0356200e+01	1.1856106e-01	-3.9259154e+01	2.3494191e-02	-8.7336833e+01
-4.4234234e+00	1.8302387e-01	-1.3061727e+01	1.7272598e-01	-1.6996869e+01	1.6070826e-01	-2.2564449e+01	1.4505143e-01	-2.9005880e+01	1.2700065e-01	-3.7714051e+01	2.6870348e-02	-8.8288769e+01
-4.1234234e+00	2.0652491e-01	-1.1953806e+01	1.9628987e-01	-1.5710424e+01	1.8406621e-01	-2.0278486e+01	1.6726924e-01	-2.5996180e+01	1.4851491e-01	-3.4466727e+01	3.8370432e-02	-8.1007028e+01
-3.8234234e+00	2.3678882e-01	-1.0831590e+01	2.2669785e-01	-1.4132354e+01	2.1375105e-01	-1.8518145e+01	1.9738686e-01	-2.4018571e+01	1.7497379e-01	-3.1521079e+01	4.9965330e-02	-7.5939328e+01
-3.5234234e+00	2.6693375e-01	-9.8080296e+00	2.5615595e-01	-1.2758635e+01	2.4305324e-01	-1.6866972e+01	2.2594004e-01	-2.2043167e+01	2.0377948e-01	-2.9127547e+01	6.5510596e-02	-7.0747366e+01
-3.2234234e+00	3.1016218e-01	-8.8113374e+00	2.9932952e-01	-1.1625761e+01	2.8465021e-01	-1.5231211e+01	2.6768184e-01	-2.0142707e+01	2.4375699e-01	-2.6474097e+01	8.6037679e-02	-6.8010125e+01
-2.9234234e+00	3.3498514e-01	-8.2472417e+00	3.2350388e-01	-1.0837589e+01	3.0904882e-01	-1.4400103e+01	2.9120847e-01	-1.9065866e+01	2.6831673e-01	-2.5142202e+01	1.0103422e-01	-6.6438625e+01
-2.6234234e+00	3.8601545e-01	-7.4187176e+00	3.7408869e-01	-9.8273877e+00	3.6020065e-01	-1.3149338e+01	3.4220935e-01	-1.7402446e+01	3.1557819e-01	-2.2975564e+01	1.2861007e-01	-6.3721346e+01
-2.3234234e+00	4.4437683e-01	-6.6862032e+00	4.3273061e-01	-8.9139083e+00	4.1804496e-01	-1.1831749e+01	3.9857457e-01	-1.5705307e+01	3.7244131e-01	-2.1247453e+01	1.6240731e-01	-6.1709851e+01
-2.0234234e+00	4.7977545e-01	-6.3826626e+00	4.6864796e-01	-8.4409948e+00	4.5242328e-01	-1.1278703e+01	4.3434374e-01	-1.5001065e+01	4.0681997e-01	-2.0286449e+01	1.8499409e-01	-6.0640175e+01
-1.7234234e+00	5.1825226e-01	-5.9812941e+00	5.0642085e-01	-8.0766206e+00	4.9024067e-01	-1.0823615e+01	4.7077368e-01	-1.4495078e+01	4.4344789e-01	-1.9412820e+01	2.0696268e-01	-6.0291474e+01
-1.4234234e+00	5.6242556e-01	-5.7142173e+00	5.5046174e-01	-7.6105639e+00	5.3474098e-01	-1.0243139e+01	5.1375774e-01	-1.3784548e+01	4.8574798e-01	-1.8702533e+01	2.3333646e-01	-5.8941666e+01
-1.1234234e+00	6.0943008e-01	-5.3932010e+00	5.9718051e-01	-7.2379089e+00	5.8106996e-01	-9.6518845e+00	5.6128232e-01	-1.3146003e+01	5.3227614e-01	-1.7808732e+01	2.6027599e-01	-5.7993368e+01
-8.2342342e-01	6.3469284e-01	-5.2596081e+00	6.2281072e-01	-7.0308018e+00	6.0709723e-01	-9.5612493e+00	5.8573966e-01	-1.2829387e+01	5.5646410e-01	-1.7555840e+01	2.7863703e-01	-5.6925871e+01
-5.2342342e-01	6.5076755e-01	-5.1133977e+00	6.3832200e-01	-6.8989793e+00	6.2165549e-01	-9.3012555e+00	6.0149534e-01	-1.2639358e+01	5.7163552e-01	-1.7342539e+01	2.8773943e-01	-5.7125424e+01
-2.2342342e-01	6.6540454e-01	-5.0289185e+00	6.5325653e-01	-6.7882209e+00	6.3698602e-01	-9.2253627e+00	6.1616257e-01	-1.2528824e+01	5.8652114e-01	-1.7132733e+01	2.9978139e-01	-5.6823614e+01
7.6576577e-02	6.7206085e-01	-5.0003655e+00	6.6048728e-01	-6.7536054e+00	6.4335272e-01	-9.1481916e+00	6.2275173e-01	-1.2455710e+01	5.9234622e-01	-1.6988976e+01	3.0363749e-01	-5.7144669e+01
3.7657658e-01	6.6648521e-01	-5.0151197e+00	6.5438923e-01	-6.7868665e+00	6.3838271e-01	-9.2828560e+00	6.1749853e-01	-1.2566045e+01	5.8809980e-01	-1.7072498e+01	2.9879082e-01	-5.6762204e+01
6.7657658e-01	6.4510486e-01	-5.1707815e+00	6.3275522e-01	-6.9416406e+00	6.1614182e-01	-9.3805617e+00	5.9561032e-01	-1.2775957e+01	5.6698277e-01	-1.7288034e+01	2.8498316e-01	-5.7265238e+01
9.7657658e-01	6.1771356e-01	-5.3353832e+00	6.0476031e-01	-7.1782406e+00	5.8956562e-01	-9.7307579e+00	5.6760425e-01	-1.3119913e+01	5.3897435e-01	-1.7738344e+01	2.6763052e-01	-5.7941320e+01
1.2765766e+00	5.8513255e-01	-5.5274973e+00	5.7310090e-01	-7.4156344e+00	5.5712214e-01	-1.0000353e+01	5.3666094e-01	-1.3540722e+01	5.0784464e-01	-1.8261257e+01	2.4688711e-01	-5.8519815e+01
1.5765766e+00	5.4289015e-01	-5.8133639e+00	5.3106299e-01	-7.7992723e+00	5.1478097e-01	-1.0536435e+01	4.9465417e-01	-1.4076292e+01	4.6695416e-01	-1.9108001e+01	2.2015393e-01	-5.9202267e+01
1.8765766e+00	5.0899464e-01	-6.1447741e+00	4.9669431e-01	-8.2434299e+00	4.8182481e-01	-1.1055661e+01	4.6079713e-01	-1.4779847e+01	4.3251576e-01	-1.9869141e+01	1.9678454e-01	-6.0107419e+01
2.1765766e+00	4.6980851e-01	-6.5183187e+00	4.5823541e-01	-8.7052911e+00	4.4210739e-01	-1.1617468e+01	4.2267013e-01	-1.5454704e+01	3.9544500e-01	-2.0862095e+01	1.7437962e-01	-6.0964885e+01
2.4765766e+00	4.2935005e-01	-6.9424075e+00	4.1794762e-01	-9.2193026e+00	4.0321429e-01	-1.2355207e+01	3.8389690e-01	-1.6377534e+01	3.5669949e-01	-2.1926394e+01	1.5216619e-01	-6.2616990e+01
2.7765766e+00	3.7901032e-01	-7.6017667e+00	3.6752305e-01	-1.0000164e+01	3.5324905e-01	-1.3309588e+01	3.3513420e-01	-1.7590578e+01	3.1005027e-01	-2.3413566e+01	1.2275012e-01	-6.5504208e+01
3.0765766e+00	3.3094349e-01	-8.4045466e+00	3.1951378e-01	-1.1126200e+01	3.0646393e-01	-1.4732911e+01	2.8741030e-01	-1.9233684e+01	2.6370967e-01	-2.5624252e+01	9.6032274e-02	-6.7813542e+01
3.3765766e+00	2.8843731e-01	-9.3099780e+00	2.7762051e-01	-1.2281046e+01	2.6421456e-01	-1.6109430e+01	2.4560370e-01	-2.1253910e+01	2.2385190e-01	-2.8058702e+01	7.3842538e-02	-7.1667487e+01
3.6765766e+00	2.5855525e-01	-1.0188101e+01	2.4837978e-01	-1.3328879e+01	2.3451234e-01	-1.7522874e+01	2.1776315e-01	-2.3052929e+01	1.9497718e-01	-3.0164976e+01	5.9258933e-02	-7.5005784e+01
3.9765766e+00	2.2206140e-01	-1.1354839e+01	2.1190080e-01	-1.4999831e+01	1.9874037e-01	-1.9706071e+01	1.8320771e-01	-2.5741983e+01	1.6237702e-01	-3.3364968e+01	4.2336483e-02	-8.0532472e+01
4.2765766e+00	1.9587957e-01	-1.2469419e+01	1.8620320e-01	-1.6413497e+01	1.7284202e-01	-2.1565204e+01	1.5749904e-01	-2.8142889e+01	1.3896241e-01	-3.6915249e+01	3.1310076e-02	-8.4105803e+01
4.5765766e+00	1.7256645e-01	-1.3770195e+01	1.6275659e-01	-1.8069304e+01	1.5080806e-01	-2.3822586e+01	1.3628894e-01	-3.0538987e+01	1.1821471e-01	-3.9942926e+01	2.2688762e-02	-8.9231996e+01
4.8765766e+00	1.5220047e-01	-1.5083250e+01	1.4329951e-01	-1.9799775e+01	1.3092830e-01	-2.6068019e+01	1.1709472e-01	-3.3940097e+01	1.0098022e-01	-4.3324104e+01	1.5531941e-02	-1.0065285e+02
5.1765766e+00	1.3456185e-01	-1.6534120e+01	1.2545432e-01	-2.1665765e+01	1.1443765e-01	-2.8035610e+01	1.0101821e-01	-3.6810027e+01	8.5566867e-02	-4.8021359e+01	8.4898756e-03	-1.2753841e+02
5.4765766e+00	1.2160222e-01	-1.7839349e+01	1.1297741e-01	-2.3302463e+01	1.0288314e-01	-3.0337164e+01	8.9843657e-02	-3.9208385e+01	7.5365239e-02	-5.1760663e+01	8.1676638e-03	-1.1918184e+02
5.7765766e+00	1.0888482e-01	-1.9282427e+01	1.0069875e-01	-2.5058823e+01	9.0301742e-02	-3.3180240e+01	7.7925758e-02	-4.2881736e+01	6.5183321e-02	-5.5423916e+01	5.9507065e-03	-1.4897838e+02
6.0765766e+00	1.0081372e-01	-2.0219209e+01	9.2947210e-02	-2.6512044e+01	8.2249389e-02	-3.4678109e+01	7.1452254e-02	-4.5442974e+01	5.8792313e-02	-5.8337686e+01	5.1335565e-03	-1.4359910e+02
6.3765766e+00	9.5932236e-02	-2.1020302e+01	8.8016015e-02	-2.7360903e+01	7.8441965e-02	-3.5636670e+01	6.7073327e-02	-4.6583637e+01	5.3932158e-02	-6.0649273e+01	3.9954174e-03	-1.6823641e+02
6.6765766e+00	8.9238482e-02	-2.2341944e+01	8.1349828e-02	-2.8632096e+01	7.2221888e-02	-3.7671080e+01	6.1035474e-02	-4.9242070e+01	4.8705257e-02	-6.4565885e+01	1.9814729e-03	-2.8590111e+01
6.9765766e+00	8.0424194e-02	-2.3614409e+01	7.2553613e-02	-3.0742990e+01	6.4369386e-02	-3.9876705e+01	5.3435054e-02	-5.2384965e+01	4.2952076e-02	-6.7520722e+01	2.3393612e-03	-1.6243778e+02
7.2765766e+00	7.7845818e-02	-2.4663544e+01	7.0732438e-02	-3.1220385e+01	6.1359706e-02	-4.1028867e+01	5.0861929e-02	-5.4619262e+01	4.0274738e-02	-6.7911204e+01	2.5563837e-03	-1.7250508e+02
7.5765766e+00	7.2317994e-02	-2.5586856e+01	6.5239681e-02	-3.3033256e+01	5.6901434e-02	-4.3425199e+01	4.7726574e-02	-5.5873506e+01	3.6143015e-02	-7.1970598e+01	4.6702748e-04	-7.7138242e+00
7.8765766e+00	6.8259024e-02	-2.6344438e+01	6.0763708e-02	-3.4328216e+01	5.2929122e-02	-4.4505178e+01	4.3393785e-02	-5.6660862e+01	3.3627230e-02	-7.5503360e+01	1.7223255e-03	-9.7155330e+01
8.1765766e+00	6.5579596e-02	-2.7093927e+01	5.8122626e-02	-3.4971574e+01	5.0095677e-02	-4.5420994e+01	4.0402178e-02	-6.0800583e+01	3.1406078e-02	-7.6322518e+01	6.7364911e-04	-6.1119424e+01
8.4765766e+00	6.1444514e-02	-2.7869128e+01	5.4624980e-02	-3.6628240e+01	4.6628977e-02	-4.8452059e+01	3.6831043e-02	-6.2555940e+01	2.8419454e-02	-8.0401912e+01	6.5924610e-04	-9.6316159e+01
8.7765766e+00	5.9245796e-02	-2.8689648e+01	5.2370277e-02	-3.7277488e+01	4.4451407e-02	-4.8189859e+01	3.5791024e-02	-6.4130991e+01	2.6972376e-02	-8.1174036e+01	2.2029182e-03	-2.5860392e+01
9.0765766e+00	5.5148772e-02	-3.0265753e+01	4.8350824e-02	-3.9184906e+01	4.0717278e-02	-5.1437908e+01	3.3000572e-02	-6.6466246e+01	2.4226514e-02	-8.6351001e+01	1.5488040e-03	-3.2124746e+01
9.3765766e+00	5.3953302e-02	-3.1046986e+01	4.6860125e-02	-4.0025105e+01	3.9060926e-02	-5.1626954e+01	3.2045021e-02	-6.6868740e+01	2.2875350e-02	-8.4927918e+01	2.1997252e-03	1.8770999e+01
9.6765766e+00	5.1334061e-02	-3.1762036e+01	4.4588634e-02	-4.0981593e+01	3.7758875e-02	-5.2544395e+01	2.9686952e-02	-6.7981473e+01	2.1321313e-02	-9.0536798e+01	1.3549830e-03	-1.1556810e+02
9.9765766e+00	4.7695017e-02	-3.3598347e+01	4.1623239e-02	-4.2709049e+01	3.4160560e-02	-5.4198550e+01	2.7342099e-02	-7.0184349e+01	1.9418184e-02	-9.2670922e+01	1.5733542e-03	-4.8069605e+01
1.0276577e+01	4.6216252e-02	-3.3834470e+01	3.9468597e-02	-4.3440861e+01	3.2887925e-02	-5.7040132e+01	2.5084678e-02	-7.1856223e+01	1.8414932e-02	-9.3656534e+01	1.5014590e-03	-5.4463007e+01
1.0576577e+01	4.3838109e-02	-3.4529543e+01	3.7516891e-02	-4.5138115e+01	3.1326342e-02	-5.8474628e+01	2.3944952e-02	-7.4515278e+01	1.6738376e-02	-9.5761414e+01	2.0991571e-03	-1.1495619e+02
1.0876577e+01	4.1858745e-02	-3.6325825e+01	3.5551848e-02	-4.6869861e+01	2.8569841e-02	-6.0568100e+01	2.2308060e-02	-7.8587762e+01	1.5433161e-02	-1.0443863e+02	2.0434309e-03	-7.5252237e+01
1.1176577e+01	3.9001501e-02	-3.7565821e+01	3.3300886e-02	-4.7763607e+01	2.7136258e-02	-6.1993979e+01	2.0735663e-02	-7.9591295e+01	1.4383814e-02	-1.0231955e+02	1.9906866e-03	-6.0086500e+01
1.1476577e+01	3.7848603e-02	-3.8105790e+01	3.1526546e-02	-4.9215085e+01	2.5647165e-02	-6.2770052e+01	1.9952285e-02	-8.2892554e+01	1.4031521e-02	-1.0715400e+02	1.2527702e-03	-9.6883727e+01
1.1776577e+01	3.5710599e-02	-3.9361275e+01	2.9661915e-02	-4.9914238e+01	2.4783633e-02	-6.4418205e+01	1.8247149e-02	-8.5083120e+01	1.2641455e-02	-1.1156202e+02	1.0965388e-03	-1.4496329e+02
1.2076577e+01	3.4096403e-02	-4.0627212e+01	2.9195026e-02	-5.2226880e+01	2.3100090e-02	-6.6009989e+01	1.6914587e-02	-8.5885776e+01	1.1458716e-02	-1.1206597e+02	4.5966845e-04	-6.9373141e+01
1.2376577e+01	3.2387594e-02	-4.0943616e+01	2.7306572e-02	-5.2786482e+01	2.2320408e-02	-6.8906941e+01	1.5536783e-02	-8.8859636e+01	1.0720515e-02	-1.1827290e+02	7.9126090e-04	-8.4489547e+01
1.2676577e+01	3.0703661e-02	-4.2696313e+01	2.5635915e-02	-5.5180328e+01	2.0064473e-02	-7.1561182e+01	1.5432600e-02	-9.3601450e+01	9.7019883e-03	-1.1674208e+02	2.0615310e-03	-9.5645653e+01
1.2976577e+01	2.9720663e-02	-4.3438587e+01	2.4442753e-02	-5.5996545e+01	2.0005855e-02	-7.1212663e+01	1.4809171e-02	-9.1648198e+01	9.3300894e-03	-1.2228689e+02	2.9302944e-03	-4.5250341e+01
1.3276577e+01	2.8890589e-02	-4.4249442e+01	2.4034440e-02	-5.7668068e+01	1.8960910e-02	-7.5425924e+01	1.3224365e-02	-9.3837801e+01	8.4939429e-03	-1.1926744e+02	1.6367094e-03	3.9124308e+00
1.3576577e+01	2.8548877e-02	-4.5364178e+01	2.3033849e-02	-5.8623501e+01	1.7498679e-02	-7.4492229e+01	1.3208533e-02	-9.4950862e+01	7.4935905e-03	-1.2200541e+02	1.9442912e-03	-1.7309028e+00
1.3876577e+01	2.7286320e-02	-4.7286931e+01	2.2107756e-02	-5.9619944e+01	1.7533348e-02	-7.7460083e+01	1.2356254e-02	-1.0117021e+02	7.9164495e-03	-1.3332286e+02	1.2481497e-03	-6.4229434e+01
1.4176577e+01	2.6124985e-02	-4.7564657e+01	2.1691057e-02	-5.9603023e+01	1.6614495e-02	-7.8489599e+01	1.1360716e-02	-1.0082544e+02	7.7668643e-03	-1.3480294e+02	8.3647215e-04	-1.5098029e+02
1.4476577e+01	2.5186557e-02	-4.8301352e+01	2.0249815e-02	-6.1291723e+01	1.5155701e-02	-7.9490699e+01	1.0942197e-02	-1.0463400e+02	7.6532775e-03	-1.3828807e+02	1.5938541e-03	-9.0963946e+01
1.4776577e+01	2.3701099e-02	-4.8726775e+01	1.9389135e-02	-6.2917591e+01	1.4069230e-02	-7.7531314e+01	1.0716947e-02	-1.0315827e+02	6.2632895e-03	-1.3237485e+02	1.3323779e-03	-1.3569990e+02
1.5076577e+01	2.3413055e-02	-5.0450068e+01	1.8787191e-02	-6.3439437e+01	1.4480915e-02	-8.4010106e+01	9.8563963e-03	-1.0203842e+02	6.4866732e-03	-1.3592063e+02	1.3984943e-03	-6.8082285e+01
