21-Sep-2023 18:0:55 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-2.6684685e+00	3.7836958e-01	-8.6874829e+00	3.6487372e-01	-1.1348939e+01	3.4790625e-01	-1.4882959e+01	3.2634525e-01	-1.9338058e+01	2.9937695e-01	-2.5308321e+01	1.1259247e-01	-6.6383812e+01
-2.3684685e+00	4.2317494e-01	-7.9455209e+00	4.0927166e-01	-1.0421389e+01	3.9188330e-01	-1.3739746e+01	3.6969938e-01	-1.8063373e+01	3.4168309e-01	-2.3650570e+01	1.3857305e-01	-6.4011804e+01
-2.0684685e+00	4.6176584e-01	-7.4581203e+00	4.4814064e-01	-9.8378986e+00	4.2923073e-01	-1.3028619e+01	4.0797751e-01	-1.7179723e+01	3.7686313e-01	-2.2517496e+01	1.5970936e-01	-6.1630816e+01
-1.7684685e+00	5.1339558e-01	-6.9236239e+00	5.0008821e-01	-9.1393734e+00	4.8223874e-01	-1.1989185e+01	4.5952610e-01	-1.6010201e+01	4.2766410e-01	-2.1068280e+01	1.8934811e-01	-6.0723317e+01
-1.4684685e+00	5.6802379e-01	-6.4409842e+00	5.5376923e-01	-8.5290745e+00	5.3531994e-01	-1.1247223e+01	5.1196645e-01	-1.5137534e+01	4.7897966e-01	-2.0103987e+01	2.2151870e-01	-5.9166577e+01
-1.1684685e+00	6.0641562e-01	-6.1444654e+00	5.9243386e-01	-8.1521087e+00	5.7290054e-01	-1.0860214e+01	5.4942680e-01	-1.4551428e+01	5.1666669e-01	-1.9317060e+01	2.4338170e-01	-5.8679477e+01
-8.6846847e-01	6.4185515e-01	-5.9198572e+00	6.2762022e-01	-7.8992092e+00	6.0789403e-01	-1.0494288e+01	5.8500665e-01	-1.3986674e+01	5.5091936e-01	-1.8924646e+01	2.6570381e-01	-5.7718313e+01
-5.6846847e-01	6.6419338e-01	-5.7647861e+00	6.5018826e-01	-7.6717170e+00	6.3003668e-01	-1.0297373e+01	6.0680883e-01	-1.3762842e+01	5.7301741e-01	-1.8420155e+01	2.7746647e-01	-5.7308988e+01
-2.6846847e-01	6.7869046e-01	-5.7028905e+00	6.6368661e-01	-7.5795612e+00	6.4469525e-01	-1.0045317e+01	6.2062184e-01	-1.3500061e+01	5.8689081e-01	-1.8328306e+01	2.8715829e-01	-5.7147059e+01
3.1531532e-02	6.7878289e-01	-5.6950848e+00	6.6383145e-01	-7.5672058e+00	6.4411557e-01	-1.0036288e+01	6.2010773e-01	-1.3518993e+01	5.8575529e-01	-1.8320204e+01	2.8862149e-01	-5.7097905e+01
3.3153153e-01	6.7085093e-01	-5.7225293e+00	6.5605477e-01	-7.6063438e+00	6.3661626e-01	-1.0107640e+01	6.1353314e-01	-1.3723741e+01	5.7815655e-01	-1.8434767e+01	2.8475385e-01	-5.7502706e+01
6.3153153e-01	6.5466982e-01	-5.7973489e+00	6.3970310e-01	-7.7101580e+00	6.2124595e-01	-1.0279086e+01	5.9689162e-01	-1.3676014e+01	5.6310479e-01	-1.8571216e+01	2.7449791e-01	-5.7593979e+01
9.3153153e-01	6.3095867e-01	-5.9810725e+00	6.1586965e-01	-7.9660892e+00	5.9714317e-01	-1.0522317e+01	5.7342269e-01	-1.4113806e+01	5.3997602e-01	-1.8976826e+01	2.5987015e-01	-5.7924970e+01
1.2315315e+00	5.9984598e-01	-6.1771235e+00	5.8519562e-01	-8.2421115e+00	5.6636354e-01	-1.0931178e+01	5.4172726e-01	-1.4439133e+01	5.1026677e-01	-1.9527847e+01	2.3896142e-01	-5.8920331e+01
1.5315315e+00	5.6469114e-01	-6.4574167e+00	5.5006106e-01	-8.6128604e+00	5.3132746e-01	-1.1406247e+01	5.0783551e-01	-1.4995083e+01	4.7511283e-01	-2.0268620e+01	2.1755867e-01	-5.9297242e+01
1.8315315e+00	5.1289292e-01	-6.9271909e+00	4.9886068e-01	-9.1897473e+00	4.8105559e-01	-1.2175767e+01	4.5739918e-01	-1.6070537e+01	4.2666587e-01	-2.1409498e+01	1.8689563e-01	-6.0868659e+01
2.1315315e+00	4.7146850e-01	-7.3964808e+00	4.5793907e-01	-9.7851400e+00	4.3991410e-01	-1.2856471e+01	4.1704982e-01	-1.6969621e+01	3.8691761e-01	-2.2502008e+01	1.6394451e-01	-6.1718501e+01
2.4315315e+00	4.3232900e-01	-7.8893399e+00	4.1833182e-01	-1.0416792e+01	4.0058550e-01	-1.3751866e+01	3.7823806e-01	-1.7938374e+01	3.4881172e-01	-2.3473419e+01	1.4047485e-01	-6.3820178e+01
2.7315315e+00	3.8396288e-01	-8.6541655e+00	3.7031644e-01	-1.1318388e+01	3.5335749e-01	-1.4737477e+01	3.3205647e-01	-1.9460069e+01	3.0385482e-01	-2.5492474e+01	1.1435200e-01	-6.5377991e+01
3.0315315e+00	3.3187789e-01	-9.6109735e+00	3.1884839e-01	-1.2522732e+01	3.0259756e-01	-1.6484125e+01	2.8165554e-01	-2.1389473e+01	2.5424870e-01	-2.8072352e+01	8.6072311e-02	-6.9829803e+01
3.3315315e+00	3.0100693e-01	-1.0305944e+01	2.8813425e-01	-1.3519782e+01	2.7194411e-01	-1.7622309e+01	2.5142895e-01	-2.2945849e+01	2.2717235e-01	-2.9839472e+01	7.1920164e-02	-7.2727415e+01
3.6315315e+00	2.6919351e-01	-1.1242283e+01	2.5653512e-01	-1.4661960e+01	2.4059493e-01	-1.8936095e+01	2.2129126e-01	-2.4612214e+01	1.9766130e-01	-3.2125192e+01	5.5749643e-02	-7.5833822e+01
3.9315315e+00	2.3183159e-01	-1.2515383e+01	2.2010117e-01	-1.6195562e+01	2.0504332e-01	-2.1258688e+01	1.8641325e-01	-2.7465330e+01	1.6407285e-01	-3.5732618e+01	4.1477416e-02	-8.1083734e+01
4.2315315e+00	2.0674231e-01	-1.3821088e+01	1.9486980e-01	-1.7820130e+01	1.8028862e-01	-2.3112379e+01	1.6330407e-01	-2.9870747e+01	1.4059549e-01	-3.8625165e+01	2.8705240e-02	-8.5771486e+01
4.5315315e+00	1.8056613e-01	-1.5115917e+01	1.6901656e-01	-1.9687254e+01	1.5446867e-01	-2.5681736e+01	1.3856535e-01	-3.3435910e+01	1.1897890e-01	-4.2649937e+01	1.9974060e-02	-9.5335854e+01
4.8315315e+00	1.6559300e-01	-1.6285675e+01	1.5473839e-01	-2.1028440e+01	1.4060738e-01	-2.7901294e+01	1.2422792e-01	-3.5570454e+01	1.0495286e-01	-4.5470832e+01	1.5084972e-02	-1.0166533e+02
5.1315315e+00	1.4426148e-01	-1.8183309e+01	1.3336898e-01	-2.3504984e+01	1.2024409e-01	-3.0553772e+01	1.0428999e-01	-3.9257349e+01	8.7990178e-02	-5.0999053e+01	9.9739119e-03	-1.1330917e+02
5.4315315e+00	1.2905030e-01	-1.9554570e+01	1.1817045e-01	-2.5356795e+01	1.0643399e-01	-3.2534795e+01	9.1727561e-02	-4.2609175e+01	7.3907550e-02	-5.4781814e+01	8.5733442e-03	-1.1612014e+02
5.7315315e+00	1.1990173e-01	-2.0470440e+01	1.0999583e-01	-2.6787606e+01	9.7096861e-02	-3.4332602e+01	8.3839257e-02	-4.4198529e+01	6.8210060e-02	-5.7337569e+01	4.6901675e-03	-1.4033499e+02
6.0315315e+00	1.0988666e-01	-2.1910172e+01	9.9743863e-02	-2.8107035e+01	8.9201273e-02	-3.6897033e+01	7.6136858e-02	-4.7084587e+01	5.9533364e-02	-6.1371881e+01	3.0143519e-03	-1.2273379e+02
6.3315315e+00	1.0159694e-01	-2.2980801e+01	9.1867753e-02	-3.0114120e+01	8.2002967e-02	-3.8752321e+01	6.8768507e-02	-5.0216962e+01	5.3626337e-02	-6.4967461e+01	3.9114401e-03	-4.1284773e+00
6.6315315e+00	9.5989783e-02	-2.4168297e+01	8.6844185e-02	-3.1196200e+01	7.5315036e-02	-4.0325723e+01	6.3893503e-02	-5.2569708e+01	4.9526065e-02	-6.7303208e+01	3.4245972e-03	-1.5168958e+02
6.9315315e+00	8.7227209e-02	-2.5502991e+01	7.8133367e-02	-3.3217591e+01	6.7182496e-02	-4.2611185e+01	5.5638018e-02	-5.5799376e+01	4.2689029e-02	-7.1664618e+01	1.0886542e-03	-1.7947827e+02
7.2315315e+00	8.2713874e-02	-2.6491695e+01	7.3685290e-02	-3.4357778e+01	6.3584403e-02	-4.4312889e+01	5.2767237e-02	-5.7425503e+01	4.0049251e-02	-7.3145384e+01	3.5402941e-04	5.1812774e+00
7.5315315e+00	7.7871887e-02	-2.7214306e+01	6.9032926e-02	-3.5611518e+01	5.8709596e-02	-4.5972204e+01	4.8153915e-02	-5.9409812e+01	3.6411912e-02	-7.6552530e+01	8.6055787e-04	1.3366538e+01
7.8315315e+00	7.2835615e-02	-2.8658730e+01	6.4512356e-02	-3.7021954e+01	5.5279978e-02	-4.8224366e+01	4.4493712e-02	-6.0774798e+01	3.3067554e-02	-7.9328428e+01	1.4272454e-03	-1.5733218e+02
8.1315315e+00	6.8083194e-02	-2.9886208e+01	5.9920873e-02	-3.8466096e+01	5.0962900e-02	-4.9621802e+01	4.0140823e-02	-6.3258963e+01	2.9937084e-02	-8.1227258e+01	8.5453445e-04	1.0991126e+01
8.4315315e+00	6.5780759e-02	-3.0580055e+01	5.7559009e-02	-3.9388098e+01	4.9074609e-02	-5.1990211e+01	3.7923943e-02	-6.6272801e+01	2.8325335e-02	-8.3095398e+01	1.4660144e-03	-1.0891660e+01
8.7315315e+00	6.2435233e-02	-3.1652821e+01	5.4621350e-02	-4.0486893e+01	4.6143625e-02	-5.2911311e+01	3.5035428e-02	-6.7090528e+01	2.6827150e-02	-8.7791319e+01	1.0228602e-03	-1.4192358e+02
9.0315315e+00	5.8799457e-02	-3.3029712e+01	5.0861051e-02	-4.2040228e+01	4.2629049e-02	-5.5200216e+01	3.3264951e-02	-6.9504811e+01	2.3674268e-02	-9.1843235e+01	2.3420010e-03	-4.5445687e+01
9.3315315e+00	5.5017011e-02	-3.4478468e+01	4.7308033e-02	-4.3872306e+01	3.9031834e-02	-5.6284599e+01	3.0906510e-02	-7.1298426e+01	2.0417997e-02	-9.4308055e+01	9.9860047e-04	-1.9734987e+01
9.6315315e+00	5.3417364e-02	-3.4616267e+01	4.4799643e-02	-4.5477050e+01	3.7034534e-02	-5.7950862e+01	2.8070608e-02	-7.6505775e+01	2.0504992e-02	-9.3703533e+01	3.2026364e-03	-4.8448591e+01
9.9315315e+00	4.9879943e-02	-3.6463134e+01	4.2614471e-02	-4.6450642e+01	3.4310266e-02	-5.9139626e+01	2.6337257e-02	-7.7289135e+01	1.8672129e-02	-1.0026845e+02	1.7843695e-03	1.1615409e+01
1.0231532e+01	4.7286416e-02	-3.7231449e+01	4.0393834e-02	-4.7929066e+01	3.3114150e-02	-6.2089882e+01	2.4478925e-02	-7.8851259e+01	1.6546870e-02	-9.9707058e+01	1.9257727e-03	-1.5732650e+02
1.0531532e+01	4.6086188e-02	-3.7684062e+01	3.8974501e-02	-4.9286294e+01	3.1526740e-02	-6.3883467e+01	2.3269103e-02	-8.1877395e+01	1.7007093e-02	-1.0554769e+02	2.0433715e-03	-1.2467487e+02
1.0831532e+01	4.4213595e-02	-3.8831888e+01	3.7154821e-02	-5.0323901e+01	3.0260507e-02	-6.3570535e+01	2.2124080e-02	-8.3657688e+01	1.4482092e-02	-1.0676867e+02	9.8361090e-04	-7.0880476e+01
1.1131532e+01	4.1677989e-02	-4.0016087e+01	3.4822133e-02	-5.1730289e+01	2.8765457e-02	-6.7879402e+01	2.0278447e-02	-8.4790277e+01	1.3104953e-02	-1.0822424e+02	1.4969180e-03	1.1718525e+01
1.1431532e+01	3.9556406e-02	-4.1529079e+01	3.2986141e-02	-5.3544392e+01	2.5153152e-02	-6.9659270e+01	1.8802173e-02	-8.9082630e+01	1.3346357e-02	-1.1023990e+02	1.8122016e-03	-5.5099872e+01
1.1731532e+01	3.7976586e-02	-4.1906447e+01	3.1544413e-02	-5.4434296e+01	2.5493074e-02	-7.0524102e+01	1.9090135e-02	-8.8521374e+01	1.1982381e-02	-1.1372311e+02	6.3815691e-04	-1.5596197e+02
1.2031532e+01	3.6167770e-02	-4.3660277e+01	2.9402145e-02	-5.5881480e+01	2.2615288e-02	-7.1328577e+01	1.7025395e-02	-9.0463354e+01	1.1972647e-02	-1.2009447e+02	2.4443342e-03	-7.2152541e+01
1.2331532e+01	3.4718065e-02	-4.4463117e+01	2.8607676e-02	-5.6682967e+01	2.2139552e-02	-7.3393988e+01	1.6082029e-02	-9.4681725e+01	1.0110981e-02	-1.2261069e+02	1.4261855e-03	-1.7666207e+02
1.2631532e+01	3.3744385e-02	-4.5166484e+01	2.7325978e-02	-5.8567447e+01	2.0718735e-02	-7.6594250e+01	1.4492998e-02	-9.6779379e+01	9.1932170e-03	-1.2897050e+02	2.3452313e-03	-6.7389114e+01
1.2931532e+01	3.1978824e-02	-4.6101845e+01	2.5930687e-02	-5.9742296e+01	2.0015886e-02	-7.7041660e+01	1.3563121e-02	-9.9291018e+01	8.9965062e-03	-1.2716493e+02	1.7317802e-03	-1.9459550e+01
1.3231532e+01	3.0444228e-02	-4.7766860e+01	2.4841247e-02	-6.1773230e+01	1.8695688e-02	-7.9321551e+01	1.3413807e-02	-1.0019227e+02	7.9851352e-03	-1.3055768e+02	1.7396579e-03	-1.4113327e+02
1.3531532e+01	2.9708327e-02	-4.8580497e+01	2.4439612e-02	-6.2434422e+01	1.7826748e-02	-7.9108586e+01	1.1743784e-02	-9.8997683e+01	7.9619788e-03	-1.3379103e+02	7.1900740e-04	8.0249623e+00
1.3831532e+01	2.8109544e-02	-4.9894169e+01	2.2778949e-02	-6.3954791e+01	1.6801395e-02	-8.3380104e+01	1.2291265e-02	-1.0421066e+02	7.8291160e-03	-1.3176077e+02	6.7879357e-04	-1.3266250e+02
1.4131532e+01	2.7318046e-02	-5.0515787e+01	2.1394764e-02	-6.5706866e+01	1.6687407e-02	-8.5861772e+01	1.0807884e-02	-1.0881886e+02	6.5436897e-03	-1.4002731e+02	1.0578276e-03	-6.9673155e+01
1.4431532e+01	2.6432875e-02	-5.2273878e+01	2.0542078e-02	-6.5445154e+01	1.5468848e-02	-8.4417239e+01	1.0146064e-02	-1.1405075e+02	6.0921218e-03	-1.4516996e+02	1.2552062e-03	-7.8896959e+00
1.4731532e+01	2.4518978e-02	-5.3556553e+01	1.9517146e-02	-6.7792274e+01	1.4513257e-02	-8.8209266e+01	1.0198634e-02	-1.1083378e+02	6.1507518e-03	-1.3805533e+02	1.3240821e-03	-8.2333323e+01
1.5031532e+01	2.3924682e-02	-5.3560839e+01	1.9319683e-02	-6.9550224e+01	1.4375541e-02	-8.8801175e+01	9.8054113e-03	-1.1323835e+02	5.2139214e-03	-1.4688599e+02	1.1882929e-03	-8.0543085e+01
