30-Sep-2023 8:48:37 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (300000 Hz)	Theta (300000 Hz)	R (475468 Hz)	Theta (475468 Hz)	R (753566 Hz)	Theta (753566 Hz)	R (1194320 Hz)	Theta (1194320 Hz)	R (1892870 Hz)	Theta (1892870 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
-7.0870871e-01	7.1789778e-01	-2.8829652e+00	7.1008328e-01	-3.7431683e+00	7.0078832e-01	-5.0728252e+00	6.8744045e-01	-6.5525787e+00	6.6825067e-01	-8.5699002e+00	2.9132085e-01	-5.5374940e+01
-4.0870871e-01	7.3715030e-01	-2.8439861e+00	7.2905366e-01	-3.6356509e+00	7.1958589e-01	-4.9394038e+00	7.0462717e-01	-6.4411649e+00	6.8710155e-01	-8.4136705e+00	3.0242546e-01	-5.5669032e+01
-1.0870871e-01	7.5000301e-01	-2.8001448e+00	7.4231955e-01	-3.6433704e+00	7.3156934e-01	-4.8021703e+00	7.1680967e-01	-6.3647164e+00	6.9950507e-01	-8.3112311e+00	3.0925944e-01	-5.5681448e+01
1.9129129e-01	7.4465156e-01	-2.8167032e+00	7.3669444e-01	-3.6151405e+00	7.2739910e-01	-4.9084203e+00	7.1068909e-01	-6.3969505e+00	6.9465403e-01	-8.4188529e+00	3.0728859e-01	-5.5351185e+01
4.9129129e-01	7.3322089e-01	-2.8821084e+00	7.2537368e-01	-3.7139769e+00	7.1460892e-01	-4.9415283e+00	7.0100898e-01	-6.4638554e+00	6.8338410e-01	-8.4175848e+00	3.0184188e-01	-5.5882263e+01
7.9129129e-01	7.1480098e-01	-2.8903272e+00	7.0638726e-01	-3.7289054e+00	6.9669752e-01	-4.8673894e+00	6.8196612e-01	-6.5259777e+00	6.6505788e-01	-8.5197380e+00	2.9111556e-01	-5.6218974e+01
1.0912913e+00	6.8269344e-01	-2.9653024e+00	6.7498568e-01	-3.8085471e+00	6.6559196e-01	-5.1385960e+00	6.5156125e-01	-6.6931688e+00	6.3563187e-01	-8.6710135e+00	2.7204245e-01	-5.7048441e+01
1.3912913e+00	6.4021883e-01	-3.0915727e+00	6.3229375e-01	-4.0027314e+00	6.2357752e-01	-5.2913651e+00	6.0939184e-01	-6.9593453e+00	5.9308630e-01	-9.0938455e+00	2.4551736e-01	-5.7443931e+01
1.6912913e+00	6.0402588e-01	-3.1685262e+00	5.9775390e-01	-4.1937270e+00	5.8893166e-01	-5.5735171e+00	5.7459936e-01	-7.2194272e+00	5.5816594e-01	-9.4923624e+00	2.2638675e-01	-5.8473582e+01
1.9912913e+00	5.5971351e-01	-3.3849354e+00	5.5189786e-01	-4.4068339e+00	5.4280006e-01	-5.8919098e+00	5.2859323e-01	-7.7319386e+00	5.1283437e-01	-1.0153957e+01	1.9611789e-01	-5.9263496e+01
2.2912913e+00	5.1953860e-01	-3.6653282e+00	5.1118200e-01	-4.7643945e+00	5.0271850e-01	-6.1450890e+00	4.8869647e-01	-8.1407943e+00	4.7430056e-01	-1.0628675e+01	1.7456675e-01	-5.9622549e+01
2.5912913e+00	4.7305115e-01	-3.9148406e+00	4.6516335e-01	-5.1665549e+00	4.5649690e-01	-6.7409892e+00	4.4172240e-01	-8.6556740e+00	4.2694918e-01	-1.1427274e+01	1.5009744e-01	-6.1906460e+01
2.8912913e+00	4.2054397e-01	-4.3605343e+00	4.1335855e-01	-5.6043216e+00	4.0409265e-01	-7.3446781e+00	3.9151522e-01	-9.6264690e+00	3.7698234e-01	-1.2284919e+01	1.2031653e-01	-6.3312712e+01
3.1912913e+00	3.8793070e-01	-4.6251222e+00	3.8058717e-01	-6.0356431e+00	3.7186742e-01	-7.9047216e+00	3.5816952e-01	-1.0097562e+01	3.4446009e-01	-1.3154444e+01	1.0559907e-01	-6.5603718e+01
3.4912913e+00	3.3688767e-01	-5.1084529e+00	3.2924275e-01	-6.7439288e+00	3.2004640e-01	-8.5558683e+00	3.0879063e-01	-1.1181215e+01	2.9420217e-01	-1.4516087e+01	7.8723140e-02	-6.7323070e+01
3.7912913e+00	3.0826284e-01	-5.3862095e+00	3.0085451e-01	-7.1709881e+00	2.9312502e-01	-9.1393498e+00	2.8016792e-01	-1.1913220e+01	2.6707128e-01	-1.5605736e+01	6.5512556e-02	-6.9825702e+01
4.0912913e+00	2.7285009e-01	-6.0226504e+00	2.6588333e-01	-7.8588571e+00	2.5688743e-01	-1.0049331e+01	2.4609895e-01	-1.3043869e+01	2.3075296e-01	-1.7054249e+01	5.1003303e-02	-7.2036745e+01
4.3912913e+00	2.4701750e-01	-6.5807225e+00	2.4013068e-01	-8.5605443e+00	2.3149933e-01	-1.0965381e+01	2.1990609e-01	-1.4159180e+01	2.0802675e-01	-1.8176231e+01	3.8351503e-02	-7.9001823e+01
4.6912913e+00	2.2167422e-01	-7.2065174e+00	2.1479441e-01	-9.4934622e+00	2.0489800e-01	-1.2262206e+01	1.9560363e-01	-1.5913604e+01	1.8229697e-01	-2.0297895e+01	3.0356007e-02	-8.1791451e+01
4.9912913e+00	1.9830939e-01	-7.8916833e+00	1.9193882e-01	-1.0163776e+01	1.8322025e-01	-1.3506814e+01	1.7300681e-01	-1.7298018e+01	1.6197680e-01	-2.1637367e+01	2.1971267e-02	-8.4465872e+01
5.2912913e+00	1.8023838e-01	-8.4543627e+00	1.7392620e-01	-1.0876603e+01	1.6554223e-01	-1.4347247e+01	1.5541205e-01	-1.8149610e+01	1.4380800e-01	-2.3422517e+01	1.2785924e-02	-8.6938077e+01
5.5912913e+00	1.6393834e-01	-9.2235191e+00	1.5783517e-01	-1.1888511e+01	1.5021085e-01	-1.5608439e+01	1.3957533e-01	-2.0356283e+01	1.2773842e-01	-2.5577757e+01	9.2884391e-03	-1.0649734e+02
5.8912913e+00	1.5154964e-01	-1.0133085e+01	1.4547068e-01	-1.2818795e+01	1.3756134e-01	-1.6725087e+01	1.2750669e-01	-2.1292339e+01	1.1663312e-01	-2.7654160e+01	7.4689695e-03	-1.0007856e+02
6.1912913e+00	1.3874209e-01	-1.0783196e+01	1.3281927e-01	-1.3904059e+01	1.2404835e-01	-1.7525322e+01	1.1613348e-01	-2.3085052e+01	1.0490967e-01	-2.9715919e+01	6.2618704e-03	-1.1103121e+02
6.4912913e+00	1.3015372e-01	-1.1260170e+01	1.2387186e-01	-1.4302959e+01	1.1550309e-01	-1.8531163e+01	1.0716582e-01	-2.3957490e+01	9.7481119e-02	-3.0864628e+01	4.9116617e-03	-1.2594232e+02
6.7912913e+00	1.2035572e-01	-1.1957454e+01	1.1488790e-01	-1.5311772e+01	1.0600636e-01	-1.9780485e+01	9.8941822e-02	-2.5619007e+01	8.8238993e-02	-3.2744381e+01	2.6317418e-03	-1.4133815e+02
7.0912913e+00	1.1107784e-01	-1.2865460e+01	1.0496432e-01	-1.6401824e+01	9.7517742e-02	-2.1300482e+01	8.9889389e-02	-2.7326739e+01	7.8557189e-02	-3.4902997e+01	2.3513184e-03	-1.5742565e+02
7.3912913e+00	1.0480213e-01	-1.3467675e+01	9.8545091e-02	-1.7207488e+01	9.1429056e-02	-2.2302930e+01	8.3358048e-02	-2.9310724e+01	7.3092136e-02	-3.5979192e+01	2.9383936e-03	-2.6202201e+01
7.6912913e+00	9.6663507e-02	-1.3891158e+01	9.1289551e-02	-1.8166363e+01	8.4394908e-02	-2.3626701e+01	7.6066935e-02	-2.9917804e+01	6.7872263e-02	-3.8986249e+01	4.6199452e-03	-1.5256159e+02
7.9912913e+00	9.1939257e-02	-1.4589742e+01	8.6788445e-02	-1.8794690e+01	7.9887138e-02	-2.4344361e+01	7.1310637e-02	-3.1767783e+01	6.2105790e-02	-4.0273948e+01	1.1438668e-03	-7.7176601e+01
